orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
upper_euphotic_10m_6809_0					http://www.ncbi.nlm.nih.gov/protein/99078063 CDP-diacylglycerol--serine O-phosphatidyltransferase KEGG: sil:SPOA0293 O-phosphatidyltransferase, ev 4e-76, 53% identity TIGRFAM: O-phosphatidyltransferase: (3.8e-30) PFAM: CDP-alcohol phosphatidyltransferase: (1e-23)	17.0		phosphatidylserine synthase [Magnetospirillum sp. SO-1]	5.0		COG1183 # I Lipid transport metabolism Function: Phosphatidylserine synthase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	14.0	2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) [Rickettsia typhi str. B9991CWPP]	18.0	2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase OS Mycobacterium leprae GN pssA PE 3 SV 1 # UNIPROT Q9ZBM2 PHOSPHASERSYN-RXN MLEP272631:ML0310-MONOMER 2.7.8.8	27.0	2.7.8.8	putative CDP-diacylglycerol--serine O-phosphatidyltransferase (EC:2.7.8.8) K00998 phosphatidylserine synthase [EC:2.7.8.8]	18.0
upper_euphotic_10m_6809_1					http://www.ncbi.nlm.nih.gov/protein/119387415 phosphatidylserine decarboxylase catalyzes decarboxylaton phospatidyl-L-sering to phosphatidylethanolamine	8.0		phosphatidylserine decarboxylase proenzyme [Afipia broomeae]	5.0		COG0688 # I Lipid transport metabolism Function: Phosphatidylserine decarboxylase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	4.1.1.65	Phosphatidylserine decarboxylase (EC 4.1.1.65) [Bradyrhizobium japonicum USDA 6]	18.0	4.1.1.65	Phosphatidylserine decarboxylase proenzyme OS Magnetospirillum magneticum (strain AMB-1 / ATCC 700264) GN psd PE 3 SV 1 # UNIPROT Q2W9R7 PHOSPHASERDECARB-RXN MMAG342108:AMB0604-MONOMER 4.1.1.65	33.0	4.1.1.65	psd phosphatidylserine decarboxylase proenzyme (EC:4.1.1.65) K01613 [EC:4.1.1.65]	17.0
upper_euphotic_10m_1698_0					http://www.ncbi.nlm.nih.gov/protein/85375735  COG5285 Protein involved biosynthesis mitomycin antibiotics/polyketide fumonisin	8.0		phytanoyl-CoA dioxygenase [marine gamma proteobacterium HTCC2080]	6.0					FIG00901543:  [Parvibaculum lavamentivorans DS-1]	4.0					phytanoyl-CoA dioxygenase	2.0
upper_euphotic_10m_1169_0					acnB http://www.ncbi.nlm.nih.gov/protein/159186297 bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase catalyzes conversion citrate to isocitrate 2-methylaconitate 2-methylisocitrate	14.0		bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Ruegeria mobilis]	7.0		COG1049 # C Energy production conversion Function: Aconitase B Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	4.2.1.3	Aconitate hydratase 2 (EC 4.2.1.3) [Alteromonas macleodii str. 'Balearic Sea AD45']	21.0				4.2.1.3	acnB bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase (EC:4.2.1.3) K01682 2 [EC:4.2.1.3]	20.0
upper_euphotic_10m_1691_0					http://www.ncbi.nlm.nih.gov/protein/154252185 mutator MutT protein TIGRFAM: PFAM: NUDIX hydrolase KEGG: rle:RL4294 putative NTP pyrophosphohydrolase	12.0		NTP pyrophosphohydrolase [Sinorhizobium meliloti]	4.0		COG0494 # LR Function: NTP pyrophosphohydrolases including oxidative damage repair enzymes Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0		5-methyl-dCTP pyrophosphohydrolase (EC 3.6.1.-) [Rhizobium etli CIAT 894]	8.0					mutT putative mutator protein 7,8-dihydro-8-oxoguanine-triphosphatase (EC:3.6.1.-) K03574 7,8-dihydro-8-oxoguanine triphosphatase [EC:3.6.1.-]	9.0
upper_euphotic_10m_1166_0					rluD http://www.ncbi.nlm.nih.gov/protein/123965457 putative pseudouridylate synthase specific to ribosomal large subunit COG564 Pseudouridylate synthases, 23S RNA-specific [Translation, structure biogenesis]	18.0		RNA pseudouridine synthase [Prochlorococcus sp. W11]	6.0				4.2.1.70	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70) [Prochlorococcus marinus str. MIT 9301]	23.0				4.2.1.70	rluD putative pseudouridylate synthase specific to ribosomal large subunit (EC:4.2.1.70) K06180 pseudouridine D [EC:5.4.99.12]	24.0
upper_euphotic_10m_918_0					http://www.ncbi.nlm.nih.gov/protein/161829820 cytosol aminopeptidase family protein identified match to protein HMM PF00883	9.0		leucyl aminopeptidase PepB, putative [Candidatus Odyssella thessalonicensis]	7.0		COG0260 # E Amino acid transport metabolism Function: Leucyl aminopeptidase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	3.4.11.23	Peptidase B (EC 3.4.11.23) [Leptolyngbya sp. PCC 7375]	18.0				3.4.11.1	pepA leucine aminopeptidase K01255 leucyl aminopeptidase [EC:3.4.11.1]	16.0
upper_euphotic_10m_919_0					parE http://www.ncbi.nlm.nih.gov/protein/29143443 DNA topoisomerase IV subunit B decatenates newly replicated chromosomal relaxes positive negative supercoiling	15.0		DNA topoisomerase IV subunit B [Klebsiella pneumoniae]	7.0		COG0187 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), B subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	22.0		Topoisomerase IV subunit B (EC 5.99.1.-) [Salmonella enterica subsp. serovar Pullorum str. ATCC 9120]	14.0				5.99.1.3	DNA topoisomerase IV subunit B (EC:5.99.1.3) K02622 [EC:5.99.1.-]	18.0
upper_euphotic_10m_668_0					PSEEN1145 http://www.ncbi.nlm.nih.gov/protein/104780356 fumarate hydratase, class I Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type e enzyme	25.0		fumarate hydratase [Pandoraea sp. SD6-2]	5.0		COG1838 # C Energy production conversion Function: Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain Organism: Xylella fastidiosa 9a5c (Xfa)	21.0	4.2.1.2	Fumarate hydratase class I, aerobic (EC 4.2.1.2) [Burkholderia ubonensis Bu]	20.0				4.2.1.2	hydro-lyase, Fe-S type, tartrate/fumarate subfamily, subunit alpha (EC:4.2.1.2) K01676 fumarate hydratase, class I [EC:4.2.1.2]	24.0
upper_euphotic_10m_667_0								integrase [SAR116 cluster alpha proteobacterium HIMB100]	6.0					Phage integrase [SAR116 cluster alpha proteobacterium HIMB100]	7.0				3.4.13.9	phage integrase (EC:3.4.13.9)	13.0
upper_euphotic_10m_917_0					BMEI1804 http://www.ncbi.nlm.nih.gov/protein/17988087 PII uridylyl-transferase catalyzes uridylylation or deuridylylation nitrogen regulatory protein	10.0		(protein-PII) uridylyltransferase [SAR116 cluster alpha proteobacterium HIMB100]	7.0		COG2844 # O Posttranslational modification, protein turnover, chaperones Function: UTP:GlnB (protein PII) uridylyltransferase Organism: Mesorhizobium loti (Mlo)	16.0	2.7.7.59	[Protein-PII] uridylyltransferase (EC 2.7.7.59) [Bradyrhizobium japonicum USDA 6]	18.0				2.7.7.59	glnD PII uridylyl-transferase (EC:2.7.7.59) K00990 [protein-PII] uridylyltransferase [EC:2.7.7.59]	18.0
upper_euphotic_10m_912_0								inositol monophosphatase/fructose-1,6-bisphosphatase family protein [SAR116 cluster alpha proteobacterium HIMB100]	8.0				3.1.3.25	Inositol-1-monophosphatase (EC 3.1.3.25) [Achromobacter xylosoxidans AXX-A]	16.0				3.1.3.25	putative inositol monophosphatase family protein (EC:3.1.3.25)	15.0
upper_euphotic_10m_913_0					glnA http://www.ncbi.nlm.nih.gov/protein/254788243 glutamine synthetase, type I identified match to protein family HMM PF00120 PF03951 TIGR00653	14.0		glutamine synthetase, type I [Marinobacter santoriniensis]	6.0		COG0174 # E Amino acid transport metabolism Function: Glutamine synthetase Organism: Escherichia coli O157:H7 (Ecs)	15.0	6.3.1.2	Glutamine synthetase type I (EC 6.3.1.2) [Alteromonas macleodii str. 'Black Sea 11']	22.0	6.3.1.2	Glutamine synthetase OS Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 JCM 8929 NBRC 15157 NCIMB 11770) GN glnA PE 1 SV 2 # UNIPROT Q9HH09 GLUTAMINESYN-RXN 6.3.1.2	38.0	6.3.1.2	glnA glutamine synthetase, type I (EC:6.3.1.2) K01915 synthetase [EC:6.3.1.2]	19.0
upper_euphotic_10m_7691_0								sugar ABC transporter permease [SAR324 cluster bacterium JCVI-SC AAA005]	9.0					Maltose/maltodextrin ABC transporter, permease protein MalF [SAR324 cluster bacterium JCVI-SC AAA005]	10.0						
upper_euphotic_10m_7691_1								ABC transporter permease [SAR324 cluster bacterium JCVI-SC AAA005]	8.0					putative sugar ABC transporter, permease protein [SAR324 cluster bacterium JCVI-SC AAA005]	10.0						
upper_euphotic_10m_7697_0					http://www.ncbi.nlm.nih.gov/protein/217960768  automated process identified potential problem this gene model current end5 and/or end3 may need to extended or model be merged neighboring (or revised model) contain one more premature stops frameshifts match protein family HMM PF01391	34.0		tail fiber protein from prophage [Streptomyces tsukubaensis]	6.0		NULL # QR Function: SAM-dependent methyltransferases Organism: Mesorhizobium loti (Mlo)	10.0		Flagellar hook-length control protein FliK [Bacillus thuringiensis MC28]	7.0					Collagen triple helix repeat protein	4.0
upper_euphotic_10m_7699_0					purT http://www.ncbi.nlm.nih.gov/protein/33240634 phosphoribosylglycinamide formyltransferase 2 non-folate utilizing enzyme, catalyzes production beta-formyl glycinamide ribonucleotide from formate, ATP, beta-GAR side reaction producing acetyl phosphate ADP acetate ATP involved de novo purine biosynthesis	30.0		phosphoribosylglycinamide formyltransferase 2 [Prevotella sp. oral taxon 473]	8.0		COG0027 # F Nucleotide transport metabolism Function: Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase) Organism: Nostoc sp. PCC 7120 (Nos)	18.0		Phosphoribosylglycinamide formyltransferase 2 (EC 2.1.2.-) [Xenococcus sp. PCC 7305]	9.0	2.7.2.1	Phosphoribosylglycinamide formyltransferase 2 OS Escherichia coli (strain K12) GN purT PE 1 SV 3 # UNIPROT P33221 GARTRANSFORMYL2-RXN MetaCyc:GARTRANSFORMYL2-MONOMER 2.7.2.1	30.0	2.1.2.2	purT phosphoribosylglycinamide formyltransferase 2 (EC:2.1.2.-) K08289 [EC:2.1.2.2]	17.0
upper_euphotic_10m_7698_0					leuS http://www.ncbi.nlm.nih.gov/protein/57235042 leucyl-tRNA synthetase identified similarity to SP:P36430	8.0		Leucyl-tRNA synthetase, partial [Candidatus Arthromitus sp. SFB-4]	7.0		COG0495 # J Translation, ribosomal structure biogenesis Function: Leucyl-tRNA synthetase Organism: Rickettsia prowazekii (Rpr)	14.0	6.1.1.4	Leucyl-tRNA synthetase (EC 6.1.1.4) [Arthromitus sp. SFB-2]	17.0	6.1.1.4	Leucyl-tRNA synthetase OS Rubrobacter xylanophilus (strain DSM 9941 / NBRC 16129) GN leuS PE 3 SV 1 # UNIPROT Q1AR71 LEUCINE--TRNA-LIGASE-RXN 6.1.1.4	32.0	6.1.1.4	leucyl-tRNA synthetase, putative (EC:6.1.1.4) K01869 synthetase [EC:6.1.1.4]	17.0
upper_euphotic_10m_814_0					serC http://www.ncbi.nlm.nih.gov/protein/240137234 phosphoserine aminotransferase Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 8824630 Product type e enzyme	20.0		phosphoserine aminotransferase [Magnetospirillum sp. SO-1]	5.0		COG1932 # HE Function: Phosphoserine aminotransferase Organism: Nostoc sp. PCC 7120 (Nos)	12.0	2.6.1.52	Phosphoserine aminotransferase (EC 2.6.1.52) [Oceanicola sp. S124]	17.0	2.6.1.52	Phosphoserine aminotransferase OS Methanosarcina barkeri (strain Fusaro / DSM 804) GN serC PE 1 SV # UNIPROT P52878 PSERTRANSAMPYR-RXN 2.6.1.52	30.0	2.6.1.52	phosphoserine aminotransferase (EC:2.6.1.52) K00831 [EC:2.6.1.52]	15.0
upper_euphotic_10m_7037_0					http://www.ncbi.nlm.nih.gov/protein/117925293 Sel1 domain-containing protein PFAM: domain protein repeat-containing KEGG: Sel1-like repeat	9.0		sel1 domain-containing protein [Osedax symbiont Rs2]	5.0					 [Octadecabacter antarcticus 238]	3.0					Sel1 domain-containing protein K07126	3.0
upper_euphotic_10m_7033_0					GOX0850 http://www.ncbi.nlm.nih.gov/protein/58039316 UDP-N-acetylglucosamine 1-carboxyvinyltransferase adds enolpyruvyl to as component cell wall formation gram-positive bacteria 2 copies MurA which are active	20.0		UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Magnetospirillum sp. SO-1]	5.0		COG0766 # M Cell wall/membrane/envelope biogenesis Function: UDP-N-acetylglucosamine enolpyruvyl transferase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) [Brevibacillus laterosporus LMG 15441]	18.0	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS Rhodospirillum centenum (strain ATCC 51521 / SW) GN murA PE 3 SV 1 # UNIPROT B6INF7 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN 2.5.1.7	31.0	2.5.1.7	murA UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC:2.5.1.7) K00790 [EC:2.5.1.7]	16.0
upper_euphotic_10m_7032_1					VPA0862 http://www.ncbi.nlm.nih.gov/protein/28900717  similar to GB:AAF96482.1 (AE004389) percent identity 75 144 aa	11.0		phenylacetic acid degradation protein [Vibrio alginolyticus]	5.0		COG2050 # Q Secondary metabolites biosynthesis, transport catabolism Function: Uncharacterized protein, possibly involved aromatic compounds Organism: Salmonella typhimurium LT2 (Sty)	20.0		FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	11.0					phenylacetic acid degradation protein	3.0
upper_euphotic_10m_7031_0					http://www.ncbi.nlm.nih.gov/protein/240139532 GTP cyclohydrolase family protein Evidence 2b : Function strongly homologous gene Product type e enzyme	15.0		7-cyano-7-deazaguanine reductase [Methylocystis sp. SC2]	5.0		COG0780 # R General function prediction only Function: Enzyme related to GTP cyclohydrolase I Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0	1.7.1.13	NADPH dependent preQ0 reductase (EC 1.7.1.13) [Phaeobacter gallaeciensis ANG1]	19.0				1.7.1.13	GTP cyclohydrolase I-like enzyme K09457 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	18.0
upper_euphotic_10m_7031_1								6-pyruvoyl tetrahydropterin synthase [Methylosinus sp. LW4]	6.0				4.1.2.50	6-carboxytetrahydropterin synthase (EC 4.1.2.50) @ Queuosine biosynthesis QueD, PTPS-I [Hyphomicrobium denitrificans ATCC 51888]	23.0				4.2.3.12	6-pyruvoyl tetrahydropterin synthase  K01737 tetrahydrobiopterin [EC:4.2.3.12]	16.0
upper_euphotic_10m_7039_1								cobalamin biosynthesis protein CobD [SAR324 cluster bacterium SCGC AAA001-C10]	8.0				6.3.1.10	Adenosylcobinamide-phosphate synthase (EC 6.3.1.10) [SAR324 cluster bacterium SCGC AAA240-J09]	19.0						
upper_euphotic_10m_7038_0					rpoB http://www.ncbi.nlm.nih.gov/protein/53715477 DNA-directed RNA polymerase subunit beta DNA-dependent catalyzes transcription DNA into using four ribonucleoside triphosphates as substrates beta part catalytic core which binds sigma factor to produce holoenzyme	28.0		DNA-directed RNA polymerase, beta subunit [Capnocytophaga sp. oral taxon 332]	10.0				2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Flavobacterium branchiophilum FL-15]	20.0				2.7.7.6	DNA-directed RNA polymerase subunit beta (EC:2.7.7.6) K03043 [EC:2.7.7.6]	18.0
upper_euphotic_10m_3868_0					http://www.ncbi.nlm.nih.gov/protein/24372532 AcrB/AcrD/AcrF family protein identified sequence similarity putative	7.0		multidrug resistance protein, AcrB/AcrD/AcrF [Pseudoalteromonas sp. Bsw20308]	7.0					Acriflavin resistance protein [Alteromonas macleodii str. 'English Channel 673']	8.0					RND family efflux transporter	4.0
upper_euphotic_10m_3864_0					era http://www.ncbi.nlm.nih.gov/protein/53715372 GTP-binding protein Era Escherichia coli Ras-like protein Bex Bacillus Era-complementing segment essential that involved many cellular processes GTPase binds cell membrane through apparent C-terminal domain mutants are arrested during cycle Streptococcus pneumoniae Era to RNA 16S rRNA 30S ribosome	38.0		GTPase Era [Alistipes sp. JC136]	5.0		COG1159 # R General function prediction only Function: GTPase Organism: Nostoc sp. PCC 7120 (Nos)	15.0		GTP-binding protein Era [Prevotella stercorea DSM 18206]	6.0					era GTPase believed to be involved coordination cell cycle, energy metabolism, division K03595 GTP-binding protein Era	15.0
upper_euphotic_10m_3865_1								RND family efflux transporter, MFP subunit [gamma proteobacterium HIMB55]	9.0					Membrane fusion protein RND family multidrug efflux pump [marine gamma proteobacterium HTCC2148]	11.0						
upper_euphotic_10m_3866_0					http://www.ncbi.nlm.nih.gov/protein/85374724 oxidoreductase, short chain dehydrogenase/reductase family protein COG1028 Dehydrogenases different specificities (related to short-chain alcohol dehydrogenases)	15.0		KR domain protein [SAR86 cluster bacterium SAR86E]	6.0					Short-chain dehydrogenase, associated 2-hydroxychromene-2-carboxylate isomerase family protein [marine gamma proteobacterium HTCC2080]	10.0					oxidoreductase, short chain dehydrogenase/reductase family protein	5.0
upper_euphotic_10m_3867_0					http://www.ncbi.nlm.nih.gov/protein/187735814 alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen PFAM: Redoxin domain protein KEGG: bfs:BF2360 putative thioredoxin peroxidase	17.0		Alkyl hydroperoxide reductase subunit C-like protein [Fulvivirga imtechensis]	7.0		COG0450 # O Posttranslational modification, protein turnover, chaperones Function: Peroxiredoxin Organism: Salmonella typhimurium LT2 (Sty)	14.0		Alkyl hydroperoxide reductase subunit C-like protein [Verrucomicrobia bacterium SCGC AAA164-O14]	9.0				1.11.1.15	alkyl hydroperoxide reductase/thiol specific antioxidant/mal allergen K03386 peroxiredoxin (alkyl reductase subunit C) [EC:1.11.1.15]	23.0
upper_euphotic_10m_3863_0								 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0					outer membrane protein, putative [SAR324 cluster bacterium SCGC AAA240-J09]	9.0						
upper_euphotic_10m_6328_0					http://www.ncbi.nlm.nih.gov/protein/110633220 methionine-R-sulfoxide reductase TIGRFAM: PFAM: Methionine sulfoxide reductase B KEGG: sme:SMc00117 peptide methionine	12.0		peptide methionine sulfoxide reductase msrB [Acinetobacter bouvetii]	7.0		COG0229 # O Posttranslational modification, protein turnover, chaperones Function: Conserved domain frequently associated peptide methionine sulfoxide reductase Organism: Nostoc sp. PCC 7120 (Nos)	22.0	1.8.4.12	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) [Alteromonas macleodii str. 'Balearic Sea AD45']	23.0					MSRB3 methionine sulfoxide reductase B3	5.0
upper_euphotic_10m_6329_0					aceE http://www.ncbi.nlm.nih.gov/protein/152986263 pyruvate dehydrogenase subunit E1 E1 component part dehydrogenase forms complex DlaT LpdC	12.0		pyruvate dehydrogenase subunit E1 [Rhodopirellula sallentina]	6.0		COG2609 # C Energy production conversion Function: Pyruvate dehydrogenase complex, (E1) component Organism: Xylella fastidiosa 9a5c (Xfa)	17.0	1.2.4.1	Pyruvate dehydrogenase E1 component (EC 1.2.4.1) [Pseudomonas aeruginosa 9BR]	19.0	1.2.4.1	Pyruvate dehydrogenase E1 component OS Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) GN aceE PE 1 SV # UNIPROT A0R0B0 RXN0-1134 1.2.4.1	32.0	1.2.4.1	2-oxo-acid dehydrogenase E1 subunit, homodimeric type K00163 pyruvate component [EC:1.2.4.1]	20.0
upper_euphotic_10m_6320_0					nqrD http://www.ncbi.nlm.nih.gov/protein/30250319 Na(+)-translocating NADH-quinone reductase subunit D Part NQR complex which catalyzes reduction ubiquinone-1 to ubiquinol two successive reactions, coupled transport Na(+) ions from cytoplasm periplasm	26.0		Na(+)-translocating NADH-quinone reductase subunit D [SAR86 cluster bacterium SAR86D]	9.0		COG1347 # C Energy production conversion Function: Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD Organism: Neisseria meningitidis MC58 (Nme)	17.0		Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.-) [Alteromonas macleodii str. 'Black Sea 11']	13.0					nqrD Na(+)-translocating NADH-quinone reductase subunit D (EC:1.6.5.-) K00349 Na+-transporting NADH:ubiquinone oxidoreductase [EC:1.6.5.-]	12.0
upper_euphotic_10m_6320_1					nqrE http://www.ncbi.nlm.nih.gov/protein/71066662 Na(+)-translocating NADH-quinone reductase subunit E Part NQR complex which consists NqrA, NqrB, NqrC, NqrD, NqrE NqrF catalyzes reduction ubiquinone-1 to ubiquinol two successive reactions, coupled transport Na(+) ions from cytoplasm periplasm probably involved second step, conversion ubisemiquinone ubiquinol.	40.0		Na(+)-translocating NADH-quinone reductase subunit E [SAR86 cluster bacterium SAR86D]	9.0		COG2209 # C Energy production conversion Function: Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE Organism: Neisseria meningitidis MC58 (Nme)	17.0		Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.-) [Alteromonas macleodii str. 'Black Sea 11']	13.0					nqrE Na(+)-translocating NADH-quinone reductase subunit E (EC:1.6.5.-) K00350 Na+-transporting NADH:ubiquinone oxidoreductase [EC:1.6.5.-]	12.0
upper_euphotic_10m_6321_0					http://www.ncbi.nlm.nih.gov/protein/170726089 TRAP dicarboxylate transporter, DctM subunit TIGRFAM: PFAM: C4-dicarboxylate transport system permease KEGG: bpt:Bpet2230 putative membrane protein (TRAP-type system, large component)	20.0		C4-dicarboxylate ABC transporter permease [Thalassospira xiamenensis]	6.0					TRAP dicarboxylate transporter, DctM subunit, unknown substrate 7 [Pusillimonas sp. T7-7]	11.0					TRAP dicarboxylate transporter subunit DctM	5.0
upper_euphotic_10m_6323_1					uppP http://www.ncbi.nlm.nih.gov/protein/54307651 undecaprenyl pyrophosphate phosphatase BacA phosphatase activity Escherichia coli not kinase involved bacitracin resistance as supposedly sequesters disphosphate which reduces pool lipid carrier available to cell	26.0		UDP pyrophosphate phosphatase [Alteromonas macleodii]	5.0		COG1968 # V Defense mechanisms Function: Uncharacterized bacitracin resistance protein Organism: Vibrio cholerae (Vch)	13.0	3.6.1.27	Undecaprenyl-diphosphatase (EC 3.6.1.27) [Alteromonas macleodii str. 'Balearic Sea AD45']	19.0				2.7.1.66	bacA bacitracin resistance protein BacA/undecaprenol kinase (EC:2.7.1.66) K06153 undecaprenyl-diphosphatase [EC:3.6.1.27]	19.0
upper_euphotic_10m_6324_0					pRL90293 http://www.ncbi.nlm.nih.gov/protein/116249741 putative urea amidolyase Similar to codons 634 C-terminus Saccharomyces cerevisiae amidolyase [includes: carboxylase allophanate hydrolase] Dur1,2 ybr208c orfnames ybr1448 (SWALL:P32528) (1835 aa), entire protein Rhodopseudomonas palustris rpa1405 SWALL:Q6N9Y1 (EMBL:BX572597) (1182 aa) similarity:fasta (SWALL:P32528) cerevisiae dur1,2 ybr1448length 1835 aa 1208 aa overlap query 1-1177 subject 632-1832 (EMBL:BX572597) palustris length 1182 1181 1-1178 1-1181	47.0		urea carboxylase [Clostridium sp. Maddingley MBC34-26]	6.0				6.3.4.6	Urea carboxylase (EC 6.3.4.6) [Klebsiella oxytoca KCTC 1686]	18.0	3.5.1.54	Urea amidolyase OS Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN DUR1,2 PE 1 SV 2 # UNIPROT P32528 UREA-CARBOXYLASE-RXN MetaCyc:YBR208C-MONOMER 3.5.1.54 6.3.4.6	33.0	6.3.4.6	DUR1,2, DUR80 Dur1,2p (EC:6.3.4.6 3.5.1.54) K14541 urea carboxylase / allophanate hydrolase [EC:6.3.4.6 3.5.1.54]	23.0
upper_euphotic_10m_6325_0					aspS http://www.ncbi.nlm.nih.gov/protein/33241301 aspartyl-tRNA synthetase catalyzes two-step reaction, first charging aspartate molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA contains discriminating non-discriminating subtypes	26.0		Aspartyl-tRNA synthetase @ Aspartyl-tRNA(Asn) synthetase, partial [Crocosphaera watsonii]	8.0		COG0173 # J Translation, ribosomal structure biogenesis Function: Aspartyl-tRNA synthetase Organism: Nostoc sp. PCC 7120 (Nos)	16.0	6.1.1.12	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) 6.1.1.23) [Leptolyngbya sp. PCC 7375]	21.0	6.1.1.12	Aspartyl-tRNA synthetase OS Rhodoferax ferrireducens (strain DSM 15236 / ATCC BAA-621 T118) GN aspS PE 3 SV 1 # UNIPROT Q21YX2 ASPARTATE--TRNA-LIGASE-RXN 6.1.1.12	33.0	6.1.1.12	similar to tRNA synthetase class II (D, K N) family protein K01876 aspartyl-tRNA [EC:6.1.1.12]	23.0
upper_euphotic_10m_6326_1					JGI218659 JGI:JGI218659 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Nemve1&id 218659 annotation not available	8.0							6.3.4.2	CTP synthase (EC 6.3.4.2) [Arabidopsis thaliana]	16.0				6.3.4.2	 K01937 CTP synthase [EC:6.3.4.2]	14.0
upper_euphotic_10m_6327_0					sitB http://www.ncbi.nlm.nih.gov/protein/116253625 iron ABC transporter similarity:fasta (EMBL:AE008830) Salmonella typhimurium. SitB (Fur regulated transporter). length 273 id 71.377 276 aa overlap query 18-289 subject 4-273 (EMBL:SME591792) Rhizobium meliloti (Sinorhizobium meliloti). PUTATIVE IRON TRANSPORT ATP-BINDING TRANSPORTER PROTEIN. 311 77.778 279 12-287 14-292	40.0		Manganese ABC transporter, ATP-binding protein SitB [Rhodobacter sp. AKP1]	8.0		COG1121 # P Inorganic ion transport metabolism Function: ABC-type Mn/Zn systems, ATPase component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0		Manganese ABC transporter, ATP-binding protein SitB [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	10.0					sitB ABC Mn+2/Fe+2 transporter, ATPase subunit SitB K11607 manganese/iron transport system ATP-binding protein	12.0
upper_euphotic_10m_6327_1					sitA http://www.ncbi.nlm.nih.gov/protein/15966779 putative IRON-binding periplasmic ABC transporter protein Product confidence : putative Gene name predicted Homology FrameD	14.0		Manganese ABC transporter, periplasmic-binding protein SitA [Yersinia enterocolitica]	7.0		COG0803 # P Inorganic ion transport metabolism Function: ABC-type metal system, periplasmic component/surface adhesin Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0		Manganese ABC transporter, periplasmic-binding protein SitA [Haemophilus sputorum CCUG 13788]	9.0					sitA iron transport protein, periplasmic-binding protein K11604 manganese/iron system substrate-binding protein	9.0
