orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
deepabyss_4000m_7111_0					http://www.ncbi.nlm.nih.gov/protein/261407410  KEGG: protein	2.0		thioredoxin [Paenibacillus sp. HW567]	4.0					putative PQQ enzyme repeat [Brenneria sp. EniD312]	7.0			
deepabyss_4000m_7116_0					http://www.ncbi.nlm.nih.gov/protein/99080242 formate dehydrogenase alpha subunit TIGRFAM: Twin-arginine translocation pathway signal: (0.019) PFAM: molybdopterin oxidoreductase: (1.4e-55) molydopterin dinucleotide-binding region: (1.3e-26) oxidoreductase Fe4S4 (1.3e-15) KEGG: sil:SPO1796 dehydrogenase, subunit, putative, ev 0.0, 91% identity	31.0		formate dehydrogenase-O, major subunit [Methylophaga lonarensis]	6.0		COG0243 # C Energy production conversion Function: Anaerobic dehydrogenases, typically selenocysteine-containing Organism: Ralstonia solanacearum (Rso)	15.0	1.2.1.2	Formate dehydrogenase-O, major subunit (EC 1.2.1.2) [Vibrio tubiashii ATCC 19109]	20.0				1.2.1.2	formate dehydrogenase, alpha subunit, putative K00123 subunit [EC:1.2.1.2]	18.0
deepabyss_4000m_7114_0								dehydrogenase [gamma proteobacterium SCGC AAA076-F14]	5.0				1.1.1.95	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) [SAR324 cluster bacterium SCGC AAA001-C10]	19.0					D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein	5.0
deepabyss_4000m_7115_0					tufB http://www.ncbi.nlm.nih.gov/protein/162149176 elongation factor Tu EF-Tu promotes GTP-dependent binding aminoacyl-tRNA to A-site ribosomes during protein biosynthesis when tRNA anticodon matches mRNA codon, GTP hydrolysis results inactive EF-Tu-GDP leaves ribosome release GDP promoted Ts many prokaryotes two copies gene encoding EF-Tu	38.0		translation elongation factor Tu, partial [Acetobacteraceae bacterium AT-5844]	8.0		COG0050 # J Translation, ribosomal structure biogenesis Function: GTPases - translation elongation factors Organism: Brucella melitensis (Bme)	17.0		Translation elongation factor Tu [Acidiphilium sp. PM]	7.0				2.7.7.4	translation elongation factor, putative (EC:2.7.7.4)	15.0
deepabyss_4000m_7119_0								Fibronectin type III domain protein [Caldithrix abyssi]	6.0					FIG00653136:  [Glaciecola arctica BSs20135]	4.0					spore coat protein CotH	3.0
deepabyss_4000m_3945_0					http://www.ncbi.nlm.nih.gov/protein/148257548 2-oxoglutarate ferredoxin oxidoreductase subunit beta (korB-like) catalyzes coenzyme A-dependent formation succinyl-CoA from	13.0		thiamine pyrophosphate enzyme, C-terminal TPP binding domain protein [SAR86 cluster bacterium SAR86E]	11.0				1.2.7.3	2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3) [Bradyrhizobium japonicum USDA 6]	20.0				1.2.7.3	korB 2-ketoglutarate: NADP oxidoreductase, beta subunit K00175 2-oxoglutarate ferredoxin oxidoreductase subunit [EC:1.2.7.3]	21.0
deepabyss_4000m_3944_0					http://www.ncbi.nlm.nih.gov/protein/110635001 heavy metal translocating P-type ATPase TIGRFAM: ATPase, (transporting), HAD superfamily, subfamily IC copper-translocating ATPase PFAM: Haloacid dehalogenase-like hydrolase YHS E1-E2 ATPase-associated region KEGG: mlo:mlr5325 cation transporting	26.0		Lead, cadmium, zinc mercury transporting ATPase protein [Rhodovulum sp. PH10]	9.0		COG2217 # P Inorganic ion transport metabolism Function: Cation ATPase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	3.6.3.3	Lead, cadmium, zinc mercury transporting ATPase (EC 3.6.3.3) 3.6.3.5) Copper-translocating P-type 3.6.3.4) [Burkholderia pseudomallei 91]	25.0	3.1.2.21	Heavy metal translocating P-type ATPase OS Brucella melitensis biotype 2 (strain ATCC 23457) GN PE 3 SV 1 # UNIPROT C0RGR8 3.1.2.21-RXN 3.1.2.21	33.0	3.6.3.4	heavy metal translocating P-type ATPase K01533 Cu2+-exporting ATPase [EC:3.6.3.4]	18.0
deepabyss_4000m_3947_2								, partial [SAR202 cluster bacterium SCGC AAA240-N13]	7.0					 [SAR324 cluster bacterium JCVI-SC AAA005]	5.0						
deepabyss_4000m_3941_0					folK http://www.ncbi.nlm.nih.gov/protein/16077147 7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase Evidence 2a: Function homologous gene experimentally demonstrated other organism PubMedId: 17029412 Product type e: enzyme	19.0		Bifunctional folate synthesis protein [Bhargavaea cecembensis]	5.0		COG0801 # H Coenzyme transport metabolism Function: 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase Organism: Bacillus subtilis (Bsu)	12.0	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) [Bacillus subtilis subsp. spizizenii TU-B-10]	19.0	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase OS Bacillus subtilis GN folK PE 3 SV 2 # UNIPROT P29252 H2PTERIDINEPYROPHOSPHOKIN-RXN BSUB:BSU00790-MONOMER 2.7.6.3	27.0	2.7.6.3	folK 7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase (EC:2.7.6.3) K00950 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	18.0
deepabyss_4000m_3941_1					http://www.ncbi.nlm.nih.gov/protein/169830314 dihydroneopterin aldolase TIGRFAM: KEGG: aldolase	5.0		dihydroneopterin aldolase [SAR406 cluster bacterium JGI 0000039-D08]	7.0				4.1.2.25	Dihydroneopterin aldolase (EC 4.1.2.25) [Pelosinus fermentans DSM 17108]	18.0				4.1.2.25	dihydroneopterin aldolase K01633 aldolase [EC:4.1.2.25]	14.0
deepabyss_4000m_3943_1					ccmF http://www.ncbi.nlm.nih.gov/protein/108759086 cytochrome c-type biogenesis protein CcmF identified match to family HMM PF01578	12.0		cytochrome C biogenesis protein CcmF [Myxococcus sp. (contaminant ex DSM 436)]	10.0					Cytochrome c heme lyase subunit CcmF [Myxococcus xanthus DK 1622]	10.0					ccmF cytochrome c-type biogenesis protein CcmF K02198 CcmF	6.0
deepabyss_4000m_3942_0					pRL120498 http://www.ncbi.nlm.nih.gov/protein/116249162 putative TRAP transporter dctM related transmembrane protein similarity:fasta SWALL:Q72KS6 (EMBL:AE017302) Thermus thermophilus tripartite transporter, large subunit length 437 aa id 37.55 ungapped 38.64 E() 1.1e-58 426 aa overlap query 21-444 subject 21-436	32.0		TRAP-type mannitol/chloroaromatic compound transport system, large permease protein [alpha proteobacterium HIMB114]	10.0		COG4664 # Q Secondary metabolites biosynthesis, transport catabolism Function: TRAP-type mannitol/chloroaromatic compound system, large permease component Organism: Nostoc sp. PCC 7120 (Nos)	22.0		TRAP dicarboxylate transporter, DctM subunit, unknown substrate 6 [Pseudomonas mendocina NK-01]	11.0					TRAP C4-dicarboxylate transport system permease DctM subunit precursor	8.0
deepabyss_4000m_3942_1					http://www.ncbi.nlm.nih.gov/protein/126463774 amidase PFAM: Amidase KEGG: Asp-tRNA Asn/Glu-tRNA Gln amidotransferase subunit A	11.0		glutamyl-tRNA amidotransferase subunit A [Oceaniovalibus guishaninsula]	6.0				6.3.5.6	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) 6.3.5.7) [Achromobacter xylosoxidans AXX-A]	22.0				1.3.1.74	amidase (EC:1.3.1.74)	12.0
deepabyss_4000m_3949_0					http://www.ncbi.nlm.nih.gov/protein/28868214 carbonic anhydrase similar to GB:X66899, GB:X72990, GB:X72991, GB:X72992, GB:X72993, GB:X72994, GB:X72995, GB:X72996, GB:X72997, GB:X72998, GB:X72999, GB:X73000, GB:X73001, GB:X73002, GB:X73003, GB:X73004, SP:Q01844, PID:1572086, PID:1666068, PID:31280, PID:825654 identified sequence similarity putative	30.0		carbonate dehydratase [Pseudomonas sp. HYS]	5.0		COG0288 # P Inorganic ion transport metabolism Function: Carbonic anhydrase Organism: Escherichia coli K12 (Eco)	15.0	4.2.1.1	Carbonic anhydrase (EC 4.2.1.1) [Pseudomonas syringae pv. actinidiae str. NCPPB 3871]	21.0				4.2.1.1	Carbonic anhydrase 2, putative (EC:4.2.1.1) K01672 carbonic [EC:4.2.1.1]	18.0
deepabyss_4000m_3949_1					PFLU0685 http://www.ncbi.nlm.nih.gov/protein/229588233 	2.0		HPr [Pseudomonas syringae]	3.0					 [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	7.0			
deepabyss_4000m_2890_0					http://www.ncbi.nlm.nih.gov/protein/116620818 zinc finger, RanBP2-type SMART: RanBP2-type	5.0		zinc finger protein [Candidatus Solibacter usitatus]	5.0					 [Solibacter usitatus Ellin6076]	3.0					zinc finger, RanBP2-type	3.0
deepabyss_4000m_2891_0					http://www.ncbi.nlm.nih.gov/protein/193214581 MscS Mechanosensitive ion channel PFAM: KEGG: mechanosensitive channel	8.0		mechanosensitive ion channel protein MscS [Opitutaceae bacterium TAV5]	7.0					MscS Mechanosensitive ion channel [Chloroherpeton thalassium ATCC 35110]	8.0					mechanosensitive ion channel MscS	4.0
deepabyss_4000m_2893_1					rpsO http://www.ncbi.nlm.nih.gov/protein/110802456 30S ribosomal protein S15 primary rRNA binding protein helps nucleate assembly 30S binds directly to 16S intersubunit bridge 23S rRNA autoregulates translation through interactions mRNA leader sequence	25.0		30S ribosomal protein S15 [Clostridium sp. JC122]	6.0		COG0184 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S15P/S13E Organism: Nostoc sp. PCC 7120 (Nos)	16.0		SSU ribosomal protein S15p (S13e) [Brevibacillus laterosporus LMG 15441]	8.0					rpsO 30S ribosomal protein S15 K02956 small subunit S15	7.0
deepabyss_4000m_2894_0								exodeoxyribonuclease VII large subunit [Thermincola potens]	6.0				3.1.11.6	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6) [Thermincola sp. JR]	19.0				3.1.11.6	exodeoxyribonuclease VII, large subunit (EC:3.1.11.6) K03601 VII [EC:3.1.11.6]	18.0
deepabyss_4000m_2895_0					http://www.ncbi.nlm.nih.gov/protein/77463292 putative glucose/sorbosone dehydrogenase COG2133.1, COG2133	6.0		putative glucose/sorbosone dehydrogenase [Rhodobacter sp. AKP1]	6.0					putative Glucose/sorbosone dehydrogenase [Thalassospira xiamenensis M-5 DSM 17429]	8.0					sndH L-sorbosone dehydrogenase, putative (EC:1.1.1.-) K00100 [EC:1.1.1.-]	7.0
deepabyss_4000m_2321_1					hslV http://www.ncbi.nlm.nih.gov/protein/27375760 ATP-dependent protease peptidase subunit heat shock protein involved degradation misfolded proteins	12.0		ATP-dependent protease subunit HslV [Magnetospirillum sp. SO-1]	7.0		COG5405 # O Posttranslational modification, protein turnover, chaperones Function: ATP-dependent protease HslVU (ClpYQ), peptidase subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0		ATP-dependent protease HslV (EC 3.4.25.-) [Bradyrhizobium japonicum USDA 6]	9.0				3.4.25.2	HslV ClpYQ (HslUV)-type protease, proteolytic subunit HSLV (ClpQ) K01419 ATP-dependent HslUV peptidase HslV [EC:3.4.25.2]	23.0
deepabyss_4000m_2899_0					http://www.ncbi.nlm.nih.gov/protein/92114177 ATPase-like protein	2.0		ATPase [Halomonas zhanjiangensis]	3.0					ATPase-like protein [Chromohalobacter salexigens DSM 3043]	5.0				2.7.11.1	adenylate/guanylate cyclase (EC:2.7.11.1)	13.0
deepabyss_4000m_3774_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
deepabyss_4000m_3056_0					POL4 http://www.ncbi.nlm.nih.gov/protein/147678282 DNA polymerase IV, histidinol phosphatase related hydrolases IV (family X) COG1387 HIS2, hydrolases PHP family	16.0		PHP C-terminal domain protein [Desulfotomaculum hydrothermale]	5.0					DNA polymerase X family [Bacillus subtilis subsp. spizizenii TU-B-10]	9.0					DNA polymerase IV domain-/PHP phosphoesterase domain-containing protein K02347 (family X)	9.0
deepabyss_4000m_3053_0					parC http://www.ncbi.nlm.nih.gov/protein/111114858 DNA topoisomerase IV subunit A decatenates newly replicated chromosomal relaxes positive negative supercoiling	15.0		DNA topoisomerase IV subunit A [Prevotella sp. MSX73]	8.0		COG0188 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), A subunit Organism: Chlamydophila pneumoniae CWL029 (Cpn)	21.0		Topoisomerase IV subunit A (EC 5.99.1.-) [Verrucomicrobia bacterium SCGC AAA168-E21]	10.0				5.99.1.3	DNA topoisomerase (ATP-hydrolyzing) (EC:5.99.1.3) K02621 IV subunit A [EC:5.99.1.-]	19.0
deepabyss_4000m_3052_0								 [Verrucomicrobia bacterium SCGC AAA164-E04]	4.0					integrase family protein [bacterium Ellin514]	4.0						
deepabyss_4000m_3050_0					glcF http://www.ncbi.nlm.nih.gov/protein/240139901 glycolate oxidase iron-sulfur subunit Evidence 2b : Function strongly homologous gene Product type c carrier	17.0		2-hydroxy-acid oxidase [Methylobacterium sp. WSM2598]	5.0		COG0247 # C Energy production conversion Function: Fe-S oxidoreductase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	1.1.99.14	Glycolate dehydrogenase (EC 1.1.99.14), iron-sulfur subunit GlcF [Methylocystis sp. SC2]	20.0	1.1.99.14	Glycolate dehydrogenase, iron-sulfur subunit OS Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 SB1003) GN glcF PE 4 SV 1 # UNIPROT D5APM9 GLYCOLATEDEHYDRO-RXN 1.1.99.14	35.0		glcF glycolate oxidase, iron-sulfur subunit K11473 oxidase subunit	7.0
deepabyss_4000m_3050_1					http://www.ncbi.nlm.nih.gov/protein/121998377 phosphoserine phosphatase SerB KEGG: TIGRFAM: HAD-superfamily hydrolase, subfamily IB (PSPase-like) PFAM: amino acid-binding ACT domain protein Haloacid dehalogenase protein hydrolase hypothetical 1 type 3	23.0		putative phosphoserine phosphatase [Pseudomonas sp. M1]	6.0		COG0560 # E Amino acid transport metabolism Function: Phosphoserine phosphatase Organism: Pseudomonas aeruginosa (Pae)	14.0	3.1.3.3	Phosphoserine phosphatase (EC 3.1.3.3) [Pseudomonas mendocina NK-01]	17.0				3.1.3.3	phosphoserine phosphatase (EC:3.1.3.3) K01079 [EC:3.1.3.3]	15.0
deepabyss_4000m_3059_0					http://www.ncbi.nlm.nih.gov/protein/258516257 DEAD/DEAH box helicase domain protein PFAM: DbpA RNA-binding SMART: DEAD-like  KEGG: bha:BH2384 ATP-dependent RNA	14.0		DEAD-box ATP-dependent RNA helicase CshA [Desulfotomaculum hydrothermale]	7.0				3.6.4.13	DEAD-box ATP-dependent RNA helicase CshA (EC 3.6.4.13) [Desulfotomaculum hydrothermale Lam5 DSM 18033]	22.0				3.6.4.13	DEAD/DEAH box helicase domain protein K05592 ATP-dependent RNA DeaD [EC:3.6.4.13]	19.0
deepabyss_4000m_3058_0					ndk http://www.ncbi.nlm.nih.gov/protein/170077436 nucleoside diphosphate kinase similar to gene alr3402 Nostoc sp. PCC 7120	13.0		nucleoside diphosphate kinase [Xenococcus sp. PCC 7305]	7.0		COG0105 # F Nucleotide transport metabolism Function: Nucleoside diphosphate kinase Organism: Halobacterium sp. NRC-1 (Hbs)	15.0	2.7.4.6	Nucleoside diphosphate kinase (EC 2.7.4.6) [Leptolyngbya sp. PCC 7375]	19.0				2.7.4.6	NDPK3 NDPK3 (NUCLEOSIDE DIPHOSPHATE KINASE 3) ATP binding / nucleoside diphosphate kinase (EC:2.7.4.6) K00940 nucleoside-diphosphate [EC:2.7.4.6]	25.0
deepabyss_4000m_3058_1					infB http://www.ncbi.nlm.nih.gov/protein/84489438 translation initiation factor IF-2 protein some members this group proteins contain self-splicing inteins Protects formylmethionyl-tRNA from spontaneous hydrolysis promotes its binding to 30S ribosomal subunits during synthesis. Also involved GTP formation 70S complex	34.0		translation initiation factor IF-2 [Methanobrevibacter sp. AbM4]	7.0		COG0532 # J Translation, ribosomal structure biogenesis Function: Translation initiation factor 2 (IF-2 GTPase) Organism: Methanothermobacter thermautotrophicus (Mth)	18.0		Translation initiation factor 2 [Methanothermobacter thermautotrophicus str. Delta H]	9.0					infB translation initiation factor IF-2 K03243 5B	7.0
deepabyss_4000m_4499_0					BPSL1961 http://www.ncbi.nlm.nih.gov/protein/53719573 putative electron transport protein Similar to Acinetobacter calcoaceticus probable transfer flavoprotein-ubiquinone oxidoreductase (SWALL:P94132) (570 aa) fasta scores: E(): 1.6e-93, 61.97% id 568 aa, Ralstonia solanacearum rsc1567 or rs05254 SWALL:Q8XZ39 (EMBL:AL646065) (562 4.8e-157, 69.75% 562 aa	36.0		electron transfer flavoprotein-ubiquinone oxidoreductase [alpha proteobacterium IMCC14465]	7.0		COG0644 # C Energy production conversion Function: Dehydrogenases (flavoproteins) Organism: Neisseria meningitidis Z2491 (NmA)	14.0	1.5.5.1	Electron transfer flavoprotein-ubiquinone oxidoreductase (EC 1.5.5.1) [Bordetella pertussis CS]	19.0				1.5.5.1	Etfdh, MGC93785 electron-transferring-flavoprotein dehydrogenase (EC:1.5.5.1) K00311 [EC:1.5.5.1]	17.0
deepabyss_4000m_4494_0					http://www.ncbi.nlm.nih.gov/protein/197106718 HAD-superfamily hydrolase subfamily IIB	5.0		haloacid dehalogenase [Phenylobacterium zucineum]	4.0				3.1.3.12	Trehalose-6-phosphate phosphatase (EC 3.1.3.12) [Brevundimonas diminuta ATCC 11568]	18.0				3.1.3.12	HAD-superfamily hydrolase subfamily IIB K01087 trehalose-phosphatase [EC:3.1.3.12]	17.0
deepabyss_4000m_4492_0					http://www.ncbi.nlm.nih.gov/protein/189499116 DNA gyrase, A subunit KEGG: subunit A TIGRFAM: PFAM: gyrase/topoisomerase IV gyrase repeat beta-propeller	13.0		DNA gyrase subunit A [Mariniradius saccharolyticus]	6.0		COG0188 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), A subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	22.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Flavobacterium columnare ATCC 49512]	20.0				5.99.1.3	similar to DNA gyrase subunit A, chloroplastic/mitochondrial K02469 A [EC:5.99.1.3]	20.0
deepabyss_4000m_4492_1					http://www.ncbi.nlm.nih.gov/protein/114561192 DNA gyrase, B subunit KEGG: son:SO0011 gyrase subunit B TIGRFAM: PFAM: domain protein ATP-binding region, ATPase protein TOPRIM topoisomerase, type IIA, B, region 2 SMART: topoisomerase II	24.0		DNA gyrase subunit B [Aeromonas hydrophila]	6.0		COG0187 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), B subunit Organism: Clostridium acetobutylicum (Cac)	20.0	5.99.1.3	DNA gyrase subunit B (EC 5.99.1.3) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	20.0				5.99.1.3	gyrB DNA gyrase, B subunit (EC:5.99.1.3) K02470 gyrase [EC:5.99.1.3]	19.0
deepabyss_4000m_4491_0					BP2860 http://www.ncbi.nlm.nih.gov/protein/33593804 cation-transporting ATPase Highly similar to Rhizobium meliloti copper-transporting ATPase ActP (Q9X5X3) (827 aa) fasta scores: E(): 1.5e-179, 66.58% id 802 aa, Synechococcus sp PacS (P37279) (747 2.3e-110, 49.33% 748 aa. Note differing predicted N-termini these proteins. The Bordetella protein be  18 aa shorter than other two examples. upstream IS481 element may offer one explanation this. It also not clear if insertion this IS affects expression CDS.	65.0		ATPase [Sinorhizobium meliloti]	3.0		COG2217 # P Inorganic ion transport metabolism Function: Cation ATPase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	3.6.3.3	Lead, cadmium, zinc mercury transporting ATPase (EC 3.6.3.3) 3.6.3.5) Copper-translocating P-type 3.6.3.4) [Comamonas testosteroni ATCC 11996]	26.0	3.1.2.21	Heavy metal translocating P-type ATPase OS Brucella melitensis biotype 2 (strain ATCC 23457) GN PE 3 SV 1 # UNIPROT C0RGR8 3.1.2.21-RXN 3.1.2.21	33.0	3.6.3.4	heavy metal translocating P-type ATPase K01533 Cu2+-exporting ATPase [EC:3.6.3.4]	18.0
deepabyss_4000m_11028_0								quinoprotein glucose dehydrogenase [Sphingobium indicum]	5.0				1.1.5.2	Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2) [Sphingobium indicum B90A]	18.0				1.1.5.2	glucose dehydrogenase (EC:1.1.5.2) K00117 quinoprotein [EC:1.1.5.2]	16.0
deepabyss_4000m_11023_1					http://www.ncbi.nlm.nih.gov/protein/172055277 putative transposase	3.0		putative transposase, partial [SAR324 cluster bacterium SCGC AAA001-C10]	8.0					transposase IS3/IS911 [Verrucomicrobia bacterium SCGC AAA164-A21]	6.0					transposase IS3/IS911 family protein	3.0
deepabyss_4000m_8030_0					plu2626 http://www.ncbi.nlm.nih.gov/protein/37526517  Similar to putative oxidase YdiJ Escherichia coli	9.0		glycerol-3-phosphate dehydrogenase subunit C [Arthrospira platensis]	6.0		COG0247 # C Energy production conversion Function: Fe-S oxidoreductase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0		Fe-S protein, homolog lactate dehydrogenase SO1521 [SAR324 cluster bacterium JCVI-SC AAA005]	11.0				1.1.2.4	D-lactate dehydrogenase (cytochrome) (EC:1.1.2.4) K06911	15.0
deepabyss_4000m_8032_0					http://www.ncbi.nlm.nih.gov/protein/258510473 Carboxylesterase PFAM: Carboxylesterase type B KEGG: carboxylesterase B	7.0		carboxylesterase [Alicyclobacillus acidocaldarius]	3.0					thermostable carboxylesterase [Alicyclobacillus acidocaldarius subsp. DSM 446]	7.0				3.1.1.1	carboxylesterase (EC:3.1.1.1) K03927 type B [EC:3.1.1.1]	16.0
deepabyss_4000m_8032_1								, partial [Chloroflexi bacterium SCGC AB-629-P13]	6.0												
deepabyss_4000m_8033_0								acetyl/propionyl-CoA carboxylase subunit alpha, partial [SAR324 cluster bacterium SCGC AAA001-C10]	10.0				6.4.1.4	Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4) [SAR324 cluster bacterium SCGC AAA001-C10]	21.0						
deepabyss_4000m_8035_0					smc http://www.ncbi.nlm.nih.gov/protein/152985977 chromosome segregation protein SMC Annotation was generated automatically without manual curation identified match to family HMM PF02463 PF06470 TIGR02168	20.0		putative chromosome segregation protein [Pseudomonas sp. M1]	6.0		COG1196 # D Cell cycle control, cell division, chromosome partitioning Function: Chromosome segregation ATPases Organism: Neisseria meningitidis MC58 (Nme)	19.0		Chromosome partition protein smc [Alteromonas sp. S89]	6.0					smc putative chromosome segregation protein K03529 protein	5.0
deepabyss_4000m_8036_0								, partial [SAR202 cluster bacterium SCGC AAA240-N13]	7.0												
deepabyss_4000m_8037_1				3.2.2.24	RB11217 http://www.ncbi.nlm.nih.gov/protein/32476855 dinitrogenase reductase activating glycohydrolase (draG) PMID: 11315111 best DB hits: BLAST: gb:AAB89527.1 (AE000984) activating E 8e-11 pir:JC4745 ADP-ribosyl-nitrogenase hydrolase (EC 3.2.2.24) - rice 1e-06 pir:I39752 - COG: AF1724 COG1397 ADP-ribosylglycohydrolase 7e-12	41.0		ADP-ribosylation/Crystallin J1 [Rhodopirellula baltica]	4.0				3.2.2.24	probable dinitrogenase reductase activating glycohydrolase (draG)( EC:3.2.2.24 ) [Zavarzinella formosa DSM 19928]	22.0				3.2.2.24	dinitrogenase reductase activating glycohydrolase (DraG) (EC:3.2.2.24) K05521 ADP-ribosylglycohydrolase [EC:3.2.-.-]	19.0
deepabyss_4000m_10839_0								 [candidate division NKB19 bacterium JGI 0000039-J10]	6.0												
deepabyss_4000m_10837_0								16S ribosomal RNA methyltransferase KsgA/Dim1 family protein [SAR324 cluster bacterium SCGC AAA001-C10]	11.0				2.1.1.182	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182) [SAR324 cluster bacterium SCGC AAA001-C10]	20.0						
deepabyss_4000m_10837_1								 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0					Peptidase S41 [SAR324 cluster bacterium SCGC AAA240-J09]	7.0						
deepabyss_4000m_10834_0								methyl-accepting chemotaxis protein [Thalassospira lucentensis]	4.0					Methyl-accepting chemotaxis protein [Thalassospira xiamenensis M-5 DSM 17429]	7.0						
deepabyss_4000m_10831_0								 [Thalassospira lucentensis]	2.0												
deepabyss_4000m_1976_0								fatty acid desaturase [Leptospira kmetyi]	5.0					fatty acid desaturase, family 1 [Leptospira kmetyi serovar Malaysia str. Bejo-Iso9]	11.0						
deepabyss_4000m_1975_0								 [Caldimonas manganoxidans]	2.0												
deepabyss_4000m_1972_0					GSU0106 http://www.ncbi.nlm.nih.gov/protein/39995217 soj protein Identified similarity to EGAD:23975 match protein family HMM PF00991	11.0		cobyric acid synthase CobQ [Methyloversatilis sp. NVD]	7.0		COG1192 # D Cell cycle control, cell division, chromosome partitioning Function: ATPases involved Organism: Mycobacterium tuberculosis H37Rv (Mtu)	18.0		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor Soj [Neisseria weaveri LMG 5135]	13.0					cobyrinic acid ac-diamide synthase K03496 chromosome partitioning protein	7.0
deepabyss_4000m_1970_0								 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0												
deepabyss_4000m_1971_0								LysR family transcriptional regulator [Opitutaceae bacterium TAV5]	7.0					Aromatic hydrocarbon utilization transcriptional regulator CatR (LysR family) [Verrucomicrobia bacterium SCGC AAA164-L15]	12.0						
deepabyss_4000m_2356_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
deepabyss_4000m_1978_1					http://www.ncbi.nlm.nih.gov/protein/170719703 acyl-CoA dehydrogenase domain-containing protein PFAM: domain KEGG: pen:PSEEN5004 probable	9.0		acyl-CoA dehydrogenase [Cupriavidus sp. HMR-1]	5.0		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Ralstonia solanacearum (Rso)	13.0		3-methylmercaptopropionyl-CoA dehydrogenase (DmdC) [Cupriavidus necator N-1]	6.0				1.3.99.2	acyl-CoA dehydrogenase, C-terminal:acyl-CoA central region K00248 butyryl-CoA dehydrogenase [EC:1.3.99.2]	19.0
deepabyss_4000m_1979_1					SCO3705 http://www.ncbi.nlm.nih.gov/protein/21222118 ABC transporter membrane subunit SCH35.19c, subunit, len: 283aa similar to many egs. TR:O31230 (EMBL:Y10817) from Arthrobacter nicotinovorans (239 aa) fasta scores opt: 745, z-score: 854.5, E(): 0, (52.8% identity 229 aa overlap) molybdate transport permease Escherichia coli (229 639, 734.6, (44.7% 219 overlap). Contains Pfam match entry PF00528 Binding-protein-dependent systems inner component Prosite PS00402 comp sign. possible spanning hydrophobic regions.	62.0		putative ABC transporter transmembrane subunit [Streptomyces viridochromogenes]	7.0					Molybdenum transport system permease protein ModB (TC 3.A.1.8.1) [Gordonia alkanivorans NBRC 16433]	11.0					modB molybdenum ABC transporter membrane subunit K02018 molybdate transport system permease protein	11.0
