orf_id	ref dbname	EC	product	value
	COG_2013-12-27		COG0388 # R General function prediction only Function: Predicted amidohydrolase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0
	seed-2014-01-30	6.3.1.5	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain [Bradyrhizobium japonicum USDA 6]	22.0
	KEGG_pep_2013	6.3.5.1	nadE NAD synthetase (EC:6.3.5.1) K01916 NAD+ synthase [EC:6.3.1.5]	18.0

below_euphotic_200m_3576_0				
	EggNog_v3_2013_08_07		TP0526 http://www.ncbi.nlm.nih.gov/protein/15639516 ATP-dependent helicase (hrpA) similar to GB:AE000783 percent identity: 49.18 identified sequence similarity putative	15.0
	RefSeq_complete_nr_v62_dec2013		ATP-dependent helicase HrpA [Treponema medium]	5.0
	COG_2013-12-27		COG1643 # L Replication, recombination repair Function: HrpA-like helicases Organism: Treponema pallidum (Tpa)	13.0
	seed-2014-01-30		ATP-dependent helicase HrpA, putative [Treponema denticola ATCC 35405]	8.0
	KEGG_pep_2013		Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 (EC:3.6.1.-)	7.0

below_euphotic_200m_3578_0				
	EggNog_v3_2013_08_07		RB2226 http://www.ncbi.nlm.nih.gov/protein/32471820 vegetatible incompatibility protein HET-E-1 PMID: 7557402 best DB hits: BLAST: swissprot:Q00808 VEGETATIBLE INCOMPATIBILITY PROTEIN E 7e-18 swissprot:P49695 PUTATIVE SERINETHREONINE-PROTEIN 4e-13 gb:AAG40737.1 (AF299085) Bap1 [Myxococcus xanthus] 2e-12 COG: COG2319 WD40 repeat protein 2e-09 PFAM: PF00400 WD domain, G-beta repeat 0.2 PF01011 PQQ enzyme 0.66 0.12	43.0
	RefSeq_complete_nr_v62_dec2013		secreted protein containing planctomycete cytochrome C domain, partial [Rhodopirellula baltica]	9.0
	seed-2014-01-30		probable vegetatible incompatibility protein HET-E-1 [Zavarzinella formosa DSM 19928]	8.0
	KEGG_pep_2013		vegetatible incompatibility protein HET-E-1	3.0

below_euphotic_200m_3373_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0
	seed-2014-01-30		Nitrilotriacetate monooxygenase component B (EC 1.14.13.-) [Paenibacillus popilliae ATCC 14706]	10.0

below_euphotic_200m_2956_0				
	EggNog_v3_2013_08_07		MJ0960 http://www.ncbi.nlm.nih.gov/protein/15669150 putative translaldolase similar to novel fructose-6-phosphate aldolase from Escherichia coli enzyme Methanocaldococcus janaschii shows transaldolase activity	18.0
	RefSeq_complete_nr_v62_dec2013		fructose-6-phosphate aldolase [Brucella abortus]	4.0
	COG_2013-12-27		COG0176 # G Carbohydrate transport metabolism Function: Transaldolase Organism: Aquifex aeolicus (Aae)	12.0
	seed-2014-01-30	2.2.1.2	Transaldolase (EC 2.2.1.2) [Listeria monocytogenes str. Scott A]	18.0
	metacyc-v5-2011-10-21	2.2.1.2	Probable transaldolase OS Rhodospirillum centenum (strain ATCC 51521 / SW) GN tal PE 3 SV 1 # UNIPROT B6IPE0 TRANSALDOL-RXN 2.2.1.2	31.0
	KEGG_pep_2013	2.2.1.2	putative translaldolase (EC:2.2.1.2) K00616 transaldolase [EC:2.2.1.2]	16.0

below_euphotic_200m_3375_0				
	RefSeq_complete_nr_v62_dec2013		ATP-dependent DNA helicase RecG [Ilumatobacter coccineus]	6.0

below_euphotic_200m_2959_0				
	EggNog_v3_2013_08_07		PA4180 http://www.ncbi.nlm.nih.gov/protein/15599375 acetolactate synthase catalyzes condensation two pyruvates to form acetolactate, implicated pH homeostasis via acetoin-2,3-butanediol pathway or valine biosynthesis	20.0
	RefSeq_complete_nr_v62_dec2013		acetolactate synthase [Pseudomonas sp. M1]	5.0
	COG_2013-12-27		COG0028 # EH Function: Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase] Organism: Methanosarcina acetivorans str.C2A (Mac)	21.0
	seed-2014-01-30		COG0028: Thiamine pyrophosphate-requiring enzymes [Pseudomonas putida B001]	7.0
	KEGG_pep_2013	2.2.1.6	acetolactate synthase K01652 synthase I/II/III large subunit [EC:2.2.1.6]	17.0

below_euphotic_200m_3317_0				
	RefSeq_complete_nr_v62_dec2013		 [Verrucomicrobia bacterium SCGC AAA164-M04]	4.0
	seed-2014-01-30		Ankyrin [Verrucomicrobia bacterium SCGC AAA164-O14]	5.0

below_euphotic_200m_3316_0				
	EggNog_v3_2013_08_07		pRL80073 http://www.ncbi.nlm.nih.gov/protein/116255134 putative cysteine desulfurase Similar to Synechococcus sp. SufS SWALL:AAQ82450 (EMBL:AY375041) (420 aa), Bradyrhizobium japonicum Blr4730 protein blr4730 SWALL:Q89L18 (EMBL:AP005952) (580 aa) similarity:fasta (EMBL:AY375041) sp. SufS length 420 aa 398 aa overlap query 13-396 subject 16-408 (EMBL:AP005952) japonicum protein 580 7-399 180-577	35.0
	RefSeq_complete_nr_v62_dec2013		aminotransferase class V/cysteine desulfurase [Amycolatopsis decaplanina]	6.0
	seed-2014-01-30	2.8.1.7	Cysteine desulfurase (EC 2.8.1.7) [Bradyrhizobium japonicum USDA 6]	18.0
	KEGG_pep_2013		class V aminotransferase	3.0

below_euphotic_200m_3313_0				
	EggNog_v3_2013_08_07		blr7937 http://www.ncbi.nlm.nih.gov/protein/27383048 	2.0
	RefSeq_complete_nr_v62_dec2013		zinc/manganese transport system substrate-binding protein [Bradyrhizobium sp. DFCI-1]	7.0
	seed-2014-01-30		Purine/pyrimidine phosphoribosyl transferase (EC 2.4.2.-) [Bradyrhizobium sp. YR681]	8.0
	KEGG_pep_2013		amidohydrolase 2	2.0

below_euphotic_200m_3311_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/229821456 dihydrodipicolinate synthetase PFAM: Dihydrodipicolinate synthetase family	6.0
	RefSeq_complete_nr_v62_dec2013		dihydrodipicolinate synthase [Schlesneria paludicola]	4.0
	seed-2014-01-30	4.2.1.52	Dihydrodipicolinate synthase (EC 4.2.1.52) [Planctomyces maris DSM 8797]	18.0
	KEGG_pep_2013	4.2.1.52	dihydrodipicolinate synthetase K01714 synthase [EC:4.2.1.52]	15.0

below_euphotic_200m_23_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/120556062 FeS assembly ATPase SufC KEGG: TIGRFAM: PFAM: ABC transporter related SMART: AAA	13.0
	RefSeq_complete_nr_v62_dec2013		Iron-sulfur cluster assembly ATPase protein SufC [Methylophaga lonarensis]	7.0
	COG_2013-12-27		COG0396 # O Posttranslational modification, protein turnover, chaperones Function: ABC-type transport system involved Fe-S cluster assembly, ATPase component Organism: Sinorhizobium meliloti (Sme)	21.0
	seed-2014-01-30		Iron-sulfur cluster assembly ATPase protein SufC [Acetobacteraceae bacterium AT-5844]	8.0
	KEGG_pep_2013	3.6.3.31	ABC transporter, putative (EC:3.6.3.31) K09013 Fe-S cluster assembly ATP-binding protein	19.0

below_euphotic_200m_27_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/222055211 UDP-N-acetylglucosamine 2-epimerase PFAM: KEGG: gsu:GSU2243 2-epimerase	6.0
	RefSeq_complete_nr_v62_dec2013		UDP-N-acetylglucosamine 2-epimerase [Acinetobacter sp. NIPH 2168]	6.0
	COG_2013-12-27		COG0381 # M Cell wall/membrane/envelope biogenesis Function: UDP-N-acetylglucosamine 2-epimerase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0
	seed-2014-01-30	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14) [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	19.0
	metacyc-v5-2011-10-21	5.1.3.14	Putative UDP-N-acetylglucosamine 2-epimerase OS Clostridium acetobutylicum GN PE 3 SV 2 # UNIPROT P45360 UDPGLCNACEPIM-RXN CACE272562:CAC2874-MONOMER 5.1.3.14	27.0
	KEGG_pep_2013	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (EC:5.1.3.14) K01791 [EC:5.1.3.14]	15.0

below_euphotic_200m_25_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

below_euphotic_200m_3379_0				
	EggNog_v3_2013_08_07		BF1045 http://www.ncbi.nlm.nih.gov/protein/53712337 RNA polymerase ECF-type sigma factor similar to [Bacteroides thetaiotaomicron VPI-5482], percent identity 86 183 aa, BLASTP E(): 3e-89	20.0
	RefSeq_complete_nr_v62_dec2013		RNA polymerase sigma70 factor [Galbibacter sp. ck-I2-15]	7.0
	seed-2014-01-30		RNA polymerase ECF-type sigma factor [Flavobacterium columnare ATCC 49512]	9.0
	KEGG_pep_2013		RNA polymerase ECF-type sigma factor K03088 sigma-70 factor, ECF subfamily	10.0

below_euphotic_200m_3378_0				
	EggNog_v3_2013_08_07		PSHAa1628 http://www.ncbi.nlm.nih.gov/protein/77360569 glutamate carboxypeptidase II Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homolgy Product type e enzyme	24.0
	RefSeq_complete_nr_v62_dec2013		putative peptidase precursor [Pseudoalteromonas sp. Bsw20308]	6.0
	COG_2013-12-27		COG2234 # R General function prediction only Function: Predicted aminopeptidases Organism: Xylella fastidiosa 9a5c (Xfa)	15.0
	seed-2014-01-30		Peptidase M28 [Alteromonas macleodii str. 'Balearic Sea AD45']	8.0
	KEGG_pep_2013		glutamate carboxypeptidase II	3.0

below_euphotic_200m_2048_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/83594867 virulence factor MVIN-like	4.0
	RefSeq_complete_nr_v62_dec2013		Proposed peptidoglycan lipid II flippase MurJ [Sphingobium japonicum]	8.0
	seed-2014-01-30		Proposed peptidoglycan lipid II flippase MurJ [Rhodospirillum rubrum ATCC 11170]	10.0
	KEGG_pep_2013		virulence factor MviN-like K03980	4.0

below_euphotic_200m_2048_1				
	EggNog_v3_2013_08_07		trpS http://www.ncbi.nlm.nih.gov/protein/56695307 tryptophanyl-tRNA synthetase catalyzes two-step reaction, first charging tryptophan molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA	22.0
	RefSeq_complete_nr_v62_dec2013		tryptophanyl-tRNA synthetase [Magnetospirillum sp. SO-1]	5.0
	COG_2013-12-27		COG0180 # J Translation, ribosomal structure biogenesis Function: Tryptophanyl-tRNA synthetase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0
	seed-2014-01-30	6.1.1.2	Tryptophanyl-tRNA synthetase (EC 6.1.1.2) [Acetobacter pasteurianus NBRC 101655]	18.0
	metacyc-v5-2011-10-21	6.1.1.2	Tryptophanyl-tRNA synthetase OS Prochlorococcus marinus GN trpS PE 3 SV 1 # UNIPROT Q7VBM9 TRYPTOPHAN--TRNA-LIGASE-RXN 6.1.1.2	26.0
	KEGG_pep_2013	6.1.1.2	Wars2, 5730427B17Rik, 9430020O07Rik, AI413375, TrpRS tryptophanyl tRNA synthetase 2 (mitochondrial) (EC:6.1.1.2) K01867 tryptophanyl-tRNA [EC:6.1.1.2]	24.0

below_euphotic_200m_2049_0				
	EggNog_v3_2013_08_07		cyoE http://www.ncbi.nlm.nih.gov/protein/163867879 protoheme IX farnesyltransferase converts farnesyl diphosphate to heme O	11.0
	RefSeq_complete_nr_v62_dec2013		protoheme IX farnesyltransferase [Nitratireductor pacificus]	5.0
	COG_2013-12-27		COG0109 # O Posttranslational modification, protein turnover, chaperones Function: Polyprenyltransferase (cytochrome oxidase assembly factor) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0
	seed-2014-01-30		Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB [Agrobacterium tumefaciens F2]	12.0
	KEGG_pep_2013		Protoheme IX farnesyltransferase 2 K02301 protoheme [EC:2.5.1.-]	7.0

below_euphotic_200m_2040_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0
	seed-2014-01-30		 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0

below_euphotic_200m_2041_0				
	EggNog_v3_2013_08_07		RPA0983 http://www.ncbi.nlm.nih.gov/protein/39934058 phthalate dioxygenase observed proteomics Citation: Proteomics from VerBerkmoes et al. (2003) unpublished	14.0
	RefSeq_complete_nr_v62_dec2013		Rieske (2Fe-2S) domain-containing protein, partial [Burkholderia sp. BT03]	8.0
	seed-2014-01-30		InterPro IPR005806 COGs COG2146 [Bradyrhizobium sp. ORS 285]	8.0
	KEGG_pep_2013	1.14.12.7	phthalate 4,5-dioxygenase (EC:1.14.12.7)	13.0

below_euphotic_200m_2043_0				
	RefSeq_complete_nr_v62_dec2013		 [Candidatus Poribacteria sp. WGA-4E]	4.0

below_euphotic_200m_2044_0				
	EggNog_v3_2013_08_07		SPO0677 http://www.ncbi.nlm.nih.gov/protein/56695582 acyl-CoA synthetase activates fatty acids binding to coenzyme A	11.0
	RefSeq_complete_nr_v62_dec2013		Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II [Magnetospirillum sp. SO-1]	8.0
	COG_2013-12-27		COG0318 # IQ Function: Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II Organism: Archaeoglobus fulgidus (Afu)	13.0
	seed-2014-01-30	6.2.1.3	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) [Pseudomonas aeruginosa AES-1R]	17.0
	metacyc-v5-2011-10-21	6.2.1.26	2-succinylbenzoate--CoA ligase OS Geobacillus sp. (strain WCH70) GN menE PE 3 SV 1 # UNIPROT C5D6U5 O-SUCCINYLBENZOATE-COA-LIG-RXN 6.2.1.26	28.0
	KEGG_pep_2013		AAE1 AAE1 (ACYL ACTIVATING ENZYME 1) AMP binding	7.0

below_euphotic_200m_2044_1				
	EggNog_v3_2013_08_07		pgk http://www.ncbi.nlm.nih.gov/protein/193214500 phosphoglycerate kinase Converts 3-phospho-D-glycerate to 3-phospho-D-glyceroyl phosphate during glycolysis pathway	12.0
	RefSeq_complete_nr_v62_dec2013		Bifunctional PGK/TIM (Includes: Phosphoglycerate kinase  Triosephosphate isomerase) [Mesotoga sp. PhosAc3]	10.0
	seed-2014-01-30	2.7.2.3	Phosphoglycerate kinase (EC 2.7.2.3) [Desulfovibrio hydrothermalis AM13 DSM 14728]	19.0
	metacyc-v5-2011-10-21	2.7.2.3	Phosphoglycerate kinase OS Desulfovibrio salexigens (strain ATCC 14822 / DSM 2638 NCIB 8403 VKM B-1763) GN pgk PE 3 SV 1 # UNIPROT C6BUI7 PHOSGLYPHOS-RXN 2.7.2.3	36.0
	KEGG_pep_2013	2.7.2.3	pgk phosphoglycerate kinase K00927 kinase [EC:2.7.2.3]	15.0

below_euphotic_200m_2045_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/220933301 major facilitator superfamily PFAM: KEGG: mag:amb4488 permease	8.0
	RefSeq_complete_nr_v62_dec2013		MFS transporter permease [Thioalkalivibrio sp. ALJ17]	6.0
	seed-2014-01-30		AmpG permease [Thioalkalivibrio sp. HL-EbGR7]	5.0
	KEGG_pep_2013		major facilitator superfamily K08218 MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	13.0

below_euphotic_200m_2046_0				
	EggNog_v3_2013_08_07		ctaB http://www.ncbi.nlm.nih.gov/protein/50954828 protoheme IX farnesyltransferase converts farnesyl diphosphate to heme O	11.0
	RefSeq_complete_nr_v62_dec2013		putative protoheme IX farnesyltransferase [Streptomyces viridochromogenes]	6.0
	COG_2013-12-27		COG0109 # O Posttranslational modification, protein turnover, chaperones Function: Polyprenyltransferase (cytochrome oxidase assembly factor) Organism: Nostoc sp. PCC 7120 (Nos)	19.0
	seed-2014-01-30		Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB [Propionibacterium acnes 6609]	12.0
	KEGG_pep_2013		ctaB protoheme IX farnesyltransferase (EC:2.5.1.-) K02301 [EC:2.5.1.-]	7.0

below_euphotic_200m_2047_0				
	EggNog_v3_2013_08_07		topA http://www.ncbi.nlm.nih.gov/protein/254786452 DNA topoisomerase I identified similarity to SP:P06612 match protein family HMM PF01131 PF01396 PF01751 PF08272 TIGR01051	17.0
	RefSeq_complete_nr_v62_dec2013		DNA topoisomerase I subunit omega [Marinobacter santoriniensis]	7.0
	COG_2013-12-27		COG0550 # L Replication, recombination repair Function: Topoisomerase IA Organism: Yersinia pestis (Ype)	13.0
	seed-2014-01-30	5.99.1.2	DNA topoisomerase I (EC 5.99.1.2) [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	20.0
	KEGG_pep_2013	5.99.1.2	topA DNA topoisomerase I (EC:5.99.1.2) K03168 [EC:5.99.1.2]	17.0

below_euphotic_200m_4162_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/152994251 TRAP dicarboxylate transporter- DctP subunit PFAM: KEGG: C4-dicarboxylate-binding protein, putative	11.0
	RefSeq_complete_nr_v62_dec2013		C4-dicarboxylate ABC transporter [alpha proteobacterium HIMB59]	6.0
	seed-2014-01-30		TRAP-type C4-dicarboxylate transport system, periplasmic component [Mesorhizobium alhagi CCNWXJ12-2]	9.0
	KEGG_pep_2013		extracellular solute-binding protein, family 7	5.0

below_euphotic_200m_1038_0				
	EggNog_v3_2013_08_07		lpd http://www.ncbi.nlm.nih.gov/protein/189218086 Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component	8.0
	RefSeq_complete_nr_v62_dec2013		Dihydrolipoamide dehydrogenase 2-oxoglutarate [Caenispirillum salinarum]	5.0
	COG_2013-12-27		COG1249 # C Energy production conversion Function: Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component, related enzymes Organism: Sinorhizobium meliloti (Sme)	19.0
	seed-2014-01-30	1.8.1.4	Dihydrolipoamide dehydrogenase 2-oxoglutarate (EC 1.8.1.4) [Leptospira licerasiae serovar Varillal str. VAR 010]	22.0
	KEGG_pep_2013	1.8.1.4	lpd Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component K00382 [EC:1.8.1.4]	19.0

below_euphotic_200m_1039_0				
	RefSeq_complete_nr_v62_dec2013		ATP-dependent protease [Pedosphaera parvula]	4.0
	seed-2014-01-30		ATP-dependent Clp protease ATP-binding subunit ClpX [Verrucomicrobia bacterium SCGC AAA168-F10]	10.0

below_euphotic_200m_1034_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/221632597 Protein unknown function (DUF1116) superfamily identified match to protein family HMM PF06545	12.0
	RefSeq_complete_nr_v62_dec2013		protein YlbE [Bacillus sonorensis]	3.0
	COG_2013-12-27		NULL # C Energy production conversion Function: Succinyl-CoA synthetase, alpha subunit Organism: Escherichia coli K12 (Eco)	16.0
	seed-2014-01-30		Putative cytoplasmic protein [Hafnia alvei ATCC 51873]	6.0
	KEGG_pep_2013		ylbE YlbE	2.0

below_euphotic_200m_1036_0				
	EggNog_v3_2013_08_07		BAS1161 http://www.ncbi.nlm.nih.gov/protein/49184180 tryptophan synthase subunit beta catalyzes formation L-tryptophan from L-serine 1-(indol-3-yl)glycerol 3-phosphate	13.0
	RefSeq_complete_nr_v62_dec2013		tryptophan synthase subunit beta [Bacillus cereus]	6.0
	COG_2013-12-27		COG0133 # E Amino acid transport metabolism Function: Tryptophan synthase beta chain Organism: Streptococcus pneumoniae TIGR4 (Spn)	17.0
	seed-2014-01-30	4.2.1.20	Tryptophan synthase beta chain (EC 4.2.1.20) [Lactococcus lactis subsp. cremoris CNCM I-1631]	22.0
	KEGG_pep_2013	4.2.1.20	tryptophan synthase, beta chain (EC:4.2.1.20) K01696 synthase [EC:4.2.1.20]	18.0

below_euphotic_200m_1030_0				
	EggNog_v3_2013_08_07		rpl3p http://www.ncbi.nlm.nih.gov/protein/20093853 50S ribosomal protein L3P binds directly near 3' end 23S rRNA, where it nucleates assembly subunit essential peptidyltransferase activity mutations this gene confer resistance to tiamulin	27.0
	RefSeq_complete_nr_v62_dec2013		50S ribosomal protein L3 [Natrialba hulunbeirensis]	5.0
	COG_2013-12-27		COG0087 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L3 Organism: Methanopyrus kandleri AV19 (Mka)	15.0
	seed-2014-01-30		LSU ribosomal protein L3e (L3p) [Halorhabdus utahensis DSM 12940]	8.0
	KEGG_pep_2013		rpl3p 50S ribosomal protein L3P K02906 large subunit L3	8.0

below_euphotic_200m_1031_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/240138874 putative periplasmic carboxyl-terminal processing protease Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	25.0
	RefSeq_complete_nr_v62_dec2013		periplasmic protease [Magnetospirillum sp. SO-1]	5.0
	COG_2013-12-27		COG0793 # M Cell wall/membrane/envelope biogenesis Function: Periplasmic protease Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0
	seed-2014-01-30	3.4.21.102	Carboxyl-terminal protease (EC 3.4.21.102) [Bradyrhizobium japonicum USDA 6]	18.0
	KEGG_pep_2013	3.4.21.102	ctpA, prc carboxyl-terminal processing protease (EC:3.4.21.102) K03797 [EC:3.4.21.102]	18.0

below_euphotic_200m_672_0				
	EggNog_v3_2013_08_07		rpsL http://www.ncbi.nlm.nih.gov/protein/53715470 30S ribosomal protein S12 interacts stabilizes bases 16S rRNA that are involved tRNA selection A site mRNA backbone located interface 50S subunits, it traverses body subunit contacting proteins other side mutations S12 gene confer streptomycin resistance	36.0
	RefSeq_complete_nr_v62_dec2013		30S ribosomal protein S12 [Alistipes sp. JC136]	6.0
	COG_2013-12-27		COG0048 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S12 Organism: Nostoc sp. PCC 7120 (Nos)	16.0
	seed-2014-01-30		SSU ribosomal protein S12p (S23e) [Serinicoccus profundi MCCC 1A05965]	8.0
	KEGG_pep_2013		GK12483 gene product from transcript GK12483-RA	6.0

below_euphotic_200m_672_1				
	EggNog_v3_2013_08_07		rpsG http://www.ncbi.nlm.nih.gov/protein/194291031 30S ribosomal protein S7 binds directly to 16S rRNA where it nucleates assembly head domain subunit	17.0
	RefSeq_complete_nr_v62_dec2013		30S ribosomal protein S7 [Rhizobium sp. Pop5]	6.0
	COG_2013-12-27		COG0049 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S7 Organism: Neisseria meningitidis MC58 (Nme)	15.0
	seed-2014-01-30		SSU ribosomal protein S7p (S5e) [Burkholderia pseudomallei 91]	7.0
	KEGG_pep_2013		rpsG 30S ribosomal protein S7 K02992 small subunit S7	7.0

below_euphotic_200m_673_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

below_euphotic_200m_4168_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/262196650 FHA domain containing protein PFAM: Forkhead-associated type II secretion system protein E SMART: KEGG: E	13.0
	RefSeq_complete_nr_v62_dec2013		FHA domain-containing protein [Haliangium ochraceum]	4.0
	seed-2014-01-30		Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily [Sorangium cellulosum 'So ce 56']	14.0
	KEGG_pep_2013		FHA domain containing protein K02283 pilus assembly protein CpaF	7.0

below_euphotic_200m_676_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/221633089 glutamate synthase [nadph] large chain precursor identified match to protein family HMM PF00310 PF01493 PF01645 PF04898	16.0
	RefSeq_complete_nr_v62_dec2013		glutamate synthase family protein [Leptolyngbya sp. PCC 7375]	7.0
	COG_2013-12-27		COG0069 # E Amino acid transport metabolism Function: Glutamate synthase domain 2 Organism: Nostoc sp. PCC 7120 (Nos)	18.0
	seed-2014-01-30	1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Acetobacter pasteurianus NBRC 101655]	21.0
	metacyc-v5-2011-10-21	1.4.7.1	Ferredoxin-dependent glutamate synthase 1 OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN gltB PE SV # UNIPROT P55037 GLUTAMATE-SYNTHASE-FERREDOXIN-RXN SSP1148:SLL1502-MONOMER 1.4.7.1	34.0
	KEGG_pep_2013	1.4.7.1	GLU2 GLU2 (GLUTAMATE SYNTHASE 2) glutamate synthase (ferredoxin) K00284 (ferredoxin) [EC:1.4.7.1]	19.0

below_euphotic_200m_674_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/170747648 C-methyltransferase PFAM: Methyltransferase type 11 12 domain protein KEGG: syn:slr1763 	10.0
	RefSeq_complete_nr_v62_dec2013		C-methyltransferase family protein [alpha proteobacterium HIMB114]	5.0
	COG_2013-12-27		COG0500 # QR Function: SAM-dependent methyltransferases Organism: Synechocystis (Syn)	9.0
	seed-2014-01-30		FIG00561771:  [Crocosphaera watsonii WH 8501]	5.0
	KEGG_pep_2013		putative methyltransferase	2.0

below_euphotic_200m_675_0				
	EggNog_v3_2013_08_07		BPP2479 http://www.ncbi.nlm.nih.gov/protein/33597067 homoserine dehydrogenase catalyzes formation L-aspartate 4-semialdehyde from L-homoserine	10.0
	RefSeq_complete_nr_v62_dec2013		homoserine dehydrogenase [Pseudomonas sp. Chol1]	5.0
	COG_2013-12-27		COG0460 # E Amino acid transport metabolism Function: Homoserine dehydrogenase Organism: Nostoc sp. PCC 7120 (Nos)	16.0
	seed-2014-01-30	1.1.1.3	Homoserine dehydrogenase (EC 1.1.1.3) [Pseudomonas syringae Cit 7]	18.0
	metacyc-v5-2011-10-21	1.1.1.3	Homoserine dehydrogenase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN hom PE 3 SV 1 # UNIPROT P52986 HOMOSERDEHYDROG-RXN SSP1148:SLL0455-MONOMER 1.1.1.3	34.0
	KEGG_pep_2013	1.1.1.3	hom homoserine dehydrogenase (EC:1.1.1.3) K00003 [EC:1.1.1.3]	16.0

below_euphotic_200m_3897_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/221632720 quinol oxidase polypeptide I identified match to protein family HMM PF00115 TIGR02891	12.0
	RefSeq_complete_nr_v62_dec2013		cytochrome aa3 quinol oxidase subunit I [Bacillus nealsonii]	8.0
	COG_2013-12-27		COG0843 # C Energy production conversion Function: Heme/copper-type cytochrome/quinol oxidases, subunit 1 Organism: Bacillus subtilis (Bsu)	16.0
	seed-2014-01-30	1.9.3.1	Cytochrome c oxidase polypeptide I (EC 1.9.3.1) [Bacillus megaterium WSH-002]	20.0
	metacyc-v5-2011-10-21	1.9.3.1	Probable cytochrome c oxidase subunit 1-beta OS Nocardia farcinica GN ctaD2 PE 3 SV 1 # UNIPROT Q5Z0K2 CYTOCHROME-C-OXIDASE-RXN NFAR247156:NFA11940-MONOMER 1.9.3.1	31.0
	KEGG_pep_2013	1.9.3.1	cytochrome-c oxidase (EC:1.9.3.1) K02274 cytochrome c subunit I [EC:1.9.3.1]	19.0

below_euphotic_200m_1782_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/118581915 excinuclease ABC, A subunit KEGG: gsu:GSU3325 TIGRFAM: PFAM: ABC transporter related SMART: AAA ATPase	15.0
	RefSeq_complete_nr_v62_dec2013		excinuclease ABC, A subunit [Xenococcus sp. PCC 7305]	8.0
	COG_2013-12-27		COG0178 # L Replication, recombination repair Function: Excinuclease ATPase subunit Organism: Nostoc sp. PCC 7120 (Nos)	16.0
