ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
below_euphotic_200m_2067_0	293	1	294	below_euphotic_200m_2067	295	-		all	hypothetical protein
below_euphotic_200m_2064_0	197	3	200	below_euphotic_200m_2064	1018	+		all	hypothetical protein
below_euphotic_200m_2064_1	230	154	384	below_euphotic_200m_2064	1018	+		all	
below_euphotic_200m_2064_2	185	599	784	below_euphotic_200m_2064	1018	+		all	hypothetical protein
below_euphotic_200m_2065_0	581	139	720	below_euphotic_200m_2065	720	+		alpha proteobacterium BAL199	putative monomeric sarcosine oxidase
below_euphotic_200m_2062_0	533	3	536	below_euphotic_200m_2062	743	+		all	hypothetical protein
below_euphotic_200m_2062_1	212	531	743	below_euphotic_200m_2062	743	-		all	hypothetical protein
below_euphotic_200m_2063_0	536	1	537	below_euphotic_200m_2063	537	-		Myxobacteria	glycosy hydrolase family protein
below_euphotic_200m_2060_0	344	2	346	below_euphotic_200m_2060	775	+	3.4.21.92	Bacteria	Os03g0308100 K01358 ATP-dependent Clp protease, protease subunit
below_euphotic_200m_2060_1	392	381	773	below_euphotic_200m_2060	775	+		Bacteria	ATP-dependent Clp protease, ATP-binding subunit ClpX K03544 protease ClpX
below_euphotic_200m_2061_0	584	1	585	below_euphotic_200m_2061	585	-		all	hypothetical protein
below_euphotic_200m_1012_0	623	1	624	below_euphotic_200m_1012	808	+		all	hypothetical protein
below_euphotic_200m_725_0	302	3	305	below_euphotic_200m_725	868	-		Oligotropha carboxidovorans OM4	putative transposase insertion sequence element
below_euphotic_200m_725_1	146	452	598	below_euphotic_200m_725	868	-		all	hypothetical protein
below_euphotic_200m_1010_0	725	3	728	below_euphotic_200m_1010	821	-		all	hypothetical protein
below_euphotic_200m_1011_0	401	2	403	below_euphotic_200m_1011	801	-	2.5.1.47	Actinomycetales	cystathionine beta-synthase (EC:2.5.1.47) K01697
below_euphotic_200m_720_0	308	3	311	below_euphotic_200m_720	816	-		Blastomonas sp. AAP53	Putative oxidoreductase YncB
below_euphotic_200m_720_1	350	330	680	below_euphotic_200m_720	816	-	2.3.1.9	Actinomycetales	acetyl-CoA C-acetyltransferase (EC:2.3.1.9)
below_euphotic_200m_1017_0	617	49	666	below_euphotic_200m_1017	803	-		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	fis family transcriptionel regulator K07713 two-component system, NtrC family, response regulator HydG
below_euphotic_200m_722_0	428	366	794	below_euphotic_200m_722	888	+		all	hypothetical protein
below_euphotic_200m_723_0	716	1	717	below_euphotic_200m_723	815	+	1.2.4.1	Proteobacteria	pyruvate dehydrogenase (acetyl-transferring) (EC:1.2.4.1) K00161 E1 component subunit alpha
below_euphotic_200m_1018_0	413	3	416	below_euphotic_200m_1018	823	+		all	hypothetical protein
below_euphotic_200m_1019_0	776	15	791	below_euphotic_200m_1019	862	-		SAR324 cluster bacterium SCGC AAA240-J09	COG3491: Isopenicillin N synthase related dioxygenases
below_euphotic_200m_728_0	398	2	400	below_euphotic_200m_728	866	-		all	hypothetical protein
below_euphotic_200m_728_1	233	414	647	below_euphotic_200m_728	866	-		all	hypothetical protein
below_euphotic_200m_729_0	683	3	686	below_euphotic_200m_729	849	+		all	hypothetical protein
below_euphotic_200m_2105_0	152	852	1004	below_euphotic_200m_2105	1005	+		all	hypothetical protein
below_euphotic_200m_2104_0	941	3	944	below_euphotic_200m_2104	978	+	6.2.1.16	Gammaproteobacteria	similar to acetoacetyl-CoA synthetase K01907 synthetase
below_euphotic_200m_2107_0	698	2	700	below_euphotic_200m_2107	944	+		all	hypothetical protein
below_euphotic_200m_2107_1	176	761	937	below_euphotic_200m_2107	944	+		all	hypothetical protein
below_euphotic_200m_4796_0	281	1	282	below_euphotic_200m_4796	284	-		all	hypothetical protein
below_euphotic_200m_2106_0	155	3	158	below_euphotic_200m_2106	481	-		all	hypothetical protein
below_euphotic_200m_2106_1	332	149	481	below_euphotic_200m_2106	481	-		all	hypothetical protein
below_euphotic_200m_1545_0	692	184	876	below_euphotic_200m_1545	976	+	3.6.3.4	Proteobacteria	copA1 copper efflux ATPase (EC:3.6.3.-) K01533 Cu2+-exporting
below_euphotic_200m_2101_0	641	3	644	below_euphotic_200m_2101	946	+		all	
below_euphotic_200m_1546_0	365	1	366	below_euphotic_200m_1546	1013	-		all	hypothetical protein
below_euphotic_200m_1546_1	167	431	598	below_euphotic_200m_1546	1013	-		all	hypothetical protein
below_euphotic_200m_2100_0	566	1	567	below_euphotic_200m_2100	568	-		all	hypothetical protein
below_euphotic_200m_1547_0	206	1	207	below_euphotic_200m_1547	209	+		all	hypothetical protein
below_euphotic_200m_2103_0	194	3	197	below_euphotic_200m_2103	887	-		all	hypothetical protein
below_euphotic_200m_2103_1	434	327	761	below_euphotic_200m_2103	887	-		all	hypothetical protein
below_euphotic_200m_2103_2	68	818	886	below_euphotic_200m_2103	887	+		all	hypothetical protein
below_euphotic_200m_1540_0	383	1	384	below_euphotic_200m_1540	384	+		all	hypothetical protein
below_euphotic_200m_2102_0	161	1	162	below_euphotic_200m_2102	909	+		all	hypothetical protein
below_euphotic_200m_2102_1	302	194	496	below_euphotic_200m_2102	909	+		all	hypothetical protein
below_euphotic_200m_2102_2	230	677	907	below_euphotic_200m_2102	909	+		all	hypothetical protein
below_euphotic_200m_4061_0	881	47	928	below_euphotic_200m_4061	930	-	6.1.1.5	Alteromonadaceae group	ileS isoleucyl-tRNA synthetase (EC:6.1.1.5) K01870
below_euphotic_200m_4424_0	971	3	974	below_euphotic_200m_4424	974	+		all	hypothetical protein
below_euphotic_200m_4425_0	68	2	70	below_euphotic_200m_4425	971	-		all	hypothetical protein
below_euphotic_200m_4425_1	698	80	778	below_euphotic_200m_4425	971	-	1.6.5.3	"Alphabacteria" Cavalier-Smith 1992	nad4, ndhD nad4 K03881 NADH dehydrogenase I subunit 4
below_euphotic_200m_4426_0	209	8	217	below_euphotic_200m_4426	1006	-		all	hypothetical protein
below_euphotic_200m_4426_1	788	217	1005	below_euphotic_200m_4426	1006	-		Rhodospirillaceae	permease YjgP/YjgQ family protein K11720 lipopolysaccharide export system protein
below_euphotic_200m_4420_0	809	3	812	below_euphotic_200m_4420	985	+		all	hypothetical protein
below_euphotic_200m_4420_1	101	884	985	below_euphotic_200m_4420	985	+		all	hypothetical protein
below_euphotic_200m_4421_0	245	237	482	below_euphotic_200m_4421	483	+		all	hypothetical protein
below_euphotic_200m_4422_0	983	2	985	below_euphotic_200m_4422	986	+		all	hypothetical protein
below_euphotic_200m_4423_0	170	173	343	below_euphotic_200m_4423	879	+		all	hypothetical protein
below_euphotic_200m_4423_1	221	469	690	below_euphotic_200m_4423	879	+		all	hypothetical protein
below_euphotic_200m_4423_2	149	729	878	below_euphotic_200m_4423	879	+		all	hypothetical protein
below_euphotic_200m_1543_0	533	1	534	below_euphotic_200m_1543	536	+		all	hypothetical protein
below_euphotic_200m_4428_0	830	40	870	below_euphotic_200m_4428	1042	-	3.6.1.1	Bacteria	hppA membrane-bound proton-translocating pyrophosphatase (EC:3.6.1.1) K01507 inorganic
below_euphotic_200m_4429_0	215	1	216	below_euphotic_200m_4429	943	+		all	hypothetical protein
below_euphotic_200m_4429_1	284	427	711	below_euphotic_200m_4429	943	+		all	hypothetical protein
below_euphotic_200m_4068_0	683	2	685	below_euphotic_200m_4068	687	+	2.5.1.47	"Alphabacteria" Cavalier-Smith 1992	similar to cystathionine beta-synthase-like K01738 cysteine synthase A
below_euphotic_200m_4069_0	107	60	167	below_euphotic_200m_4069	242	-		all	hypothetical protein
below_euphotic_200m_6358_0	377	60	437	below_euphotic_200m_6358	965	-		all	hypothetical protein
below_euphotic_200m_6358_1	260	705	965	below_euphotic_200m_6358	965	+		Candidatus Nitrosopumilus maritimus SCM1	
below_euphotic_200m_6359_0	803	1	804	below_euphotic_200m_6359	804	-	2.5.1.19	Cyanobacteria	aroE 3-phosphoshikimate 1-carboxyvinyltransferase (EC:2.5.1.19) K00800
below_euphotic_200m_6354_0	644	1	645	below_euphotic_200m_6354	646	+	6.1.1.1	"Alphabacteria" Cavalier-Smith 1992	tyrosyl-tRNA synthetase, class Ib (EC:6.1.1.1) K01866 synthetase
below_euphotic_200m_6355_0	833	22	855	below_euphotic_200m_6355	1040	-		all	
below_euphotic_200m_6355_1	86	954	1040	below_euphotic_200m_6355	1040	-		all	hypothetical protein
below_euphotic_200m_6356_0	851	2	853	below_euphotic_200m_6356	855	+		all	hypothetical protein
below_euphotic_200m_6357_0	224	130	354	below_euphotic_200m_6357	976	-		all	hypothetical protein
below_euphotic_200m_6357_1	407	358	765	below_euphotic_200m_6357	976	-		all	hypothetical protein
below_euphotic_200m_6350_0	158	1	159	below_euphotic_200m_6350	983	-		all	hypothetical protein
below_euphotic_200m_6350_1	431	113	544	below_euphotic_200m_6350	983	-		Tistrella mobilis KA081020-065	Acriflavin resistance protein
below_euphotic_200m_6350_2	236	545	781	below_euphotic_200m_6350	983	-		Tistrella mobilis KA081020-065	acriflavin resistance protein
below_euphotic_200m_6350_3	176	807	983	below_euphotic_200m_6350	983	+		all	hypothetical protein
below_euphotic_200m_6351_0	932	2	934	below_euphotic_200m_6351	996	-		all	hypothetical protein
below_euphotic_200m_6351_1	107	888	995	below_euphotic_200m_6351	996	-		all	hypothetical protein
below_euphotic_200m_6352_0	143	357	500	below_euphotic_200m_6352	501	-		all	hypothetical protein
below_euphotic_200m_6353_0	506	364	870	below_euphotic_200m_6353	949	+		Tistrella mobilis KA081020-065	K09797 protein
below_euphotic_200m_2219_0	821	147	968	below_euphotic_200m_2219	969	+		all	hypothetical protein
below_euphotic_200m_2218_0	302	3	305	below_euphotic_200m_2218	365	+		SAR324 cluster bacterium SCGC AAA240-J09	
below_euphotic_200m_2211_0	200	30	230	below_euphotic_200m_2211	959	-		Geobacter	family 2 glycosyl transferase
below_euphotic_200m_2211_1	623	336	959	below_euphotic_200m_2211	959	+		all	hypothetical protein
below_euphotic_200m_2210_0	275	3	278	below_euphotic_200m_2210	278	-		all	hypothetical protein
below_euphotic_200m_533_0	287	2	289	below_euphotic_200m_533	859	-		all	hypothetical protein
below_euphotic_200m_2212_0	344	3	347	below_euphotic_200m_2212	739	+		all	hypothetical protein
below_euphotic_200m_2215_0	881	1	882	below_euphotic_200m_2215	1018	-		Proteobacteria	aminomethyl transferase family protein
below_euphotic_200m_2214_0	359	2	361	below_euphotic_200m_2214	363	+		all	hypothetical protein
below_euphotic_200m_2217_0	644	3	647	below_euphotic_200m_2217	948	+		BCF group	putative alpha-galactosidase
below_euphotic_200m_2217_1	92	854	946	below_euphotic_200m_2217	948	+		all	hypothetical protein
below_euphotic_200m_2216_0	605	121	726	below_euphotic_200m_2216	727	+		all	hypothetical protein
below_euphotic_200m_4463_0	152	2	154	below_euphotic_200m_4463	883	-		all	hypothetical protein
below_euphotic_200m_4463_1	728	154	882	below_euphotic_200m_4463	883	-		all	hypothetical protein
below_euphotic_200m_5078_0	230	3	233	below_euphotic_200m_5078	233	-		all	hypothetical protein
below_euphotic_200m_5079_0	863	3	866	below_euphotic_200m_5079	866	+		SAR324 cluster	conserved  thioredoxin domain
below_euphotic_200m_5074_0	440	3	443	below_euphotic_200m_5074	1001	+		all	hypothetical protein
below_euphotic_200m_5074_1	455	545	1000	below_euphotic_200m_5074	1001	-		all	hypothetical protein
below_euphotic_200m_5075_0	329	56	385	below_euphotic_200m_5075	637	-		all	hypothetical protein
below_euphotic_200m_5075_1	209	428	637	below_euphotic_200m_5075	637	-		all	hypothetical protein
below_euphotic_200m_5076_0	230	490	720	below_euphotic_200m_5076	949	-		all	hypothetical protein
below_euphotic_200m_5077_0	128	2	130	below_euphotic_200m_5077	380	-		all	hypothetical protein
below_euphotic_200m_5070_0	758	1	759	below_euphotic_200m_5070	882	-		Lysobacteraceae	ABC superfamily peptide exporter K06147 ATP-binding cassette, subfamily B, bacterial
below_euphotic_200m_5071_0	380	1	381	below_euphotic_200m_5071	529	-		all	hypothetical protein
below_euphotic_200m_5072_0	470	2	472	below_euphotic_200m_5072	787	-		all	
below_euphotic_200m_5072_1	272	513	785	below_euphotic_200m_5072	787	-	2.7.2.4	Bacteria	aspartate kinase (EC:2.7.2.4) K00928
below_euphotic_200m_5073_0	992	1	993	below_euphotic_200m_5073	993	-		all	hypothetical protein
below_euphotic_200m_5290_0	308	10	318	below_euphotic_200m_5290	318	+		all	hypothetical protein
below_euphotic_200m_5291_0	476	124	600	below_euphotic_200m_5291	751	+		all	hypothetical protein
below_euphotic_200m_5291_1	221	530	751	below_euphotic_200m_5291	751	-		all	hypothetical protein
below_euphotic_200m_5292_0	359	32	391	below_euphotic_200m_5292	754	+		all	hypothetical protein
below_euphotic_200m_5292_1	392	360	752	below_euphotic_200m_5292	754	+		all	hypothetical protein
below_euphotic_200m_5293_0	323	2	325	below_euphotic_200m_5293	326	+		all	hypothetical protein
below_euphotic_200m_5294_0	242	2	244	below_euphotic_200m_5294	246	+		Schlesneria paludicola DSM 18645	signal recognition particle subunit FFH/SRP54 (SRP54) K03106 SRP54
below_euphotic_200m_5295_0	914	3	917	below_euphotic_200m_5295	957	+		"Alphabacteria" Cavalier-Smith 1992	two component, sigma54 specific, transcriptional regulator, fis family K07712 two-component system, NtrC family, nitrogen regulation response regulator GlnG
below_euphotic_200m_5296_0	413	3	416	below_euphotic_200m_5296	626	-	2.7.4.3	Bacteria	adk adenylate kinase (EC:2.7.4.3) K00939
below_euphotic_200m_5297_0	629	3	632	below_euphotic_200m_5297	912	-		all	hypothetical protein
below_euphotic_200m_5298_0	308	1	309	below_euphotic_200m_5298	742	-	3.6.3.44	Proteobacteria	half-ABC transporter, putative (EC:3.6.3.44)
below_euphotic_200m_5299_0	224	1	225	below_euphotic_200m_5299	616	+		all	hypothetical protein
below_euphotic_200m_5299_1	374	242	616	below_euphotic_200m_5299	616	-		all	hypothetical protein
below_euphotic_200m_4219_0	68	1	69	below_euphotic_200m_4219	847	-		all	hypothetical protein
below_euphotic_200m_4219_1	620	181	801	below_euphotic_200m_4219	847	+		all	hypothetical protein
below_euphotic_200m_4218_0	233	29	262	below_euphotic_200m_4218	994	-		all	hypothetical protein
below_euphotic_200m_4218_1	278	262	540	below_euphotic_200m_4218	994	-		all	hypothetical protein
below_euphotic_200m_4217_0	152	760	912	below_euphotic_200m_4217	913	-		all	hypothetical protein
below_euphotic_200m_4216_0	131	1	132	below_euphotic_200m_4216	519	+		all	hypothetical protein
below_euphotic_200m_4216_1	245	273	518	below_euphotic_200m_4216	519	+		all	hypothetical protein
below_euphotic_200m_4215_0	704	3	707	below_euphotic_200m_4215	979	+		all	hypothetical protein
below_euphotic_200m_4215_1	110	830	940	below_euphotic_200m_4215	979	-		all	hypothetical protein
below_euphotic_200m_4214_0	692	3	695	below_euphotic_200m_4214	990	+	2.2.1.7	"Alphabacteria" Cavalier-Smith 1992	1-deoxyxylulose-5-phosphate synthase, putative (EC:2.2.1.7) K01662 1-deoxy-D-xylulose-5-phosphate synthase
below_euphotic_200m_4213_0	569	416	985	below_euphotic_200m_4213	986	+		all	hypothetical protein
below_euphotic_200m_4212_0	257	1	258	below_euphotic_200m_4212	918	+		all	hypothetical protein
below_euphotic_200m_4212_1	758	150	908	below_euphotic_200m_4212	918	-		all	hypothetical protein
below_euphotic_200m_4211_0	713	113	826	below_euphotic_200m_4211	1029	-		"Candidatus Pelagibacter ubique" Rappe et al. 2002	pilY1 type II secretion PilY1 K02674 IV pilus assembly protein PilY1
below_euphotic_200m_4210_0	800	2	802	below_euphotic_200m_4210	1047	-		all	hypothetical protein
below_euphotic_200m_5928_0	464	2	466	below_euphotic_200m_5928	468	+		all	hypothetical protein
below_euphotic_200m_5929_0	275	3	278	below_euphotic_200m_5929	867	-		all	hypothetical protein
below_euphotic_200m_5929_1	539	327	866	below_euphotic_200m_5929	867	+		Bacillus/Clostridium group	K09121 protein
below_euphotic_200m_5926_0	500	2	502	below_euphotic_200m_5926	608	-		all	hypothetical protein
below_euphotic_200m_5927_0	596	420	1016	below_euphotic_200m_5927	1026	+		Candidatus Nitrosopumilus maritimus SCM1	adenylate/guanylate cyclase
below_euphotic_200m_5924_0	101	1	102	below_euphotic_200m_5924	574	+		all	hypothetical protein
below_euphotic_200m_5924_1	434	138	572	below_euphotic_200m_5924	574	-		all	hypothetical protein
below_euphotic_200m_5925_0	212	3	215	below_euphotic_200m_5925	979	-		all	hypothetical protein
below_euphotic_200m_5925_1	473	256	729	below_euphotic_200m_5925	979	-		all	hypothetical protein
below_euphotic_200m_5922_0	938	2	940	below_euphotic_200m_5922	1089	+		all	hypothetical protein
below_euphotic_200m_5923_0	785	104	889	below_euphotic_200m_5923	1043	+		all	hypothetical protein
below_euphotic_200m_5920_0	542	2	544	below_euphotic_200m_5920	996	-	1.7.2.3	Bacteria	bisc1 molybdopterin oxidoreductase (EC:1.-.-.-) K07812 trimethylamine-N-oxide reductase (cytochrome c) 2
below_euphotic_200m_5921_0	215	63	278	below_euphotic_200m_5921	280	+		all	hypothetical protein
below_euphotic_200m_7740_0	455	174	629	below_euphotic_200m_7740	921	+		all	hypothetical protein
below_euphotic_200m_7741_0	59	2	61	below_euphotic_200m_7741	1018	-		all	hypothetical protein
below_euphotic_200m_7741_1	146	181	327	below_euphotic_200m_7741	1018	-		all	hypothetical protein
below_euphotic_200m_7741_2	677	340	1017	below_euphotic_200m_7741	1018	-		all	hypothetical protein
below_euphotic_200m_7742_0	746	2	748	below_euphotic_200m_7742	880	+		all	hypothetical protein
below_euphotic_200m_7743_0	728	3	731	below_euphotic_200m_7743	731	+		all	hypothetical protein
below_euphotic_200m_7744_0	425	1	426	below_euphotic_200m_7744	1027	+		all	hypothetical protein
below_euphotic_200m_7744_1	428	440	868	below_euphotic_200m_7744	1027	+		all	hypothetical protein
below_euphotic_200m_7745_0	227	2	229	below_euphotic_200m_7745	487	-		all	hypothetical protein
below_euphotic_200m_7745_1	209	278	487	below_euphotic_200m_7745	487	+		all	hypothetical protein
below_euphotic_200m_7746_0	680	203	883	below_euphotic_200m_7746	1045	+		all	hypothetical protein
below_euphotic_200m_7746_1	173	870	1043	below_euphotic_200m_7746	1045	+		all	hypothetical protein
below_euphotic_200m_7747_0	764	133	897	below_euphotic_200m_7747	1029	+		all	hypothetical protein
below_euphotic_200m_7748_0	185	108	293	below_euphotic_200m_7748	1060	-		all	hypothetical protein
below_euphotic_200m_7748_1	347	604	951	below_euphotic_200m_7748	1060	-		all	hypothetical protein
below_euphotic_200m_7749_0	185	513	698	below_euphotic_200m_7749	699	+		all	hypothetical protein
below_euphotic_200m_1593_0	479	1	480	below_euphotic_200m_1593	482	-		all	hypothetical protein
below_euphotic_200m_1592_0	281	17	298	below_euphotic_200m_1592	942	-		all	hypothetical protein
below_euphotic_200m_1591_0	218	2	220	below_euphotic_200m_1591	222	+		all	hypothetical protein
below_euphotic_200m_1590_0	188	1	189	below_euphotic_200m_1590	1078	-		all	hypothetical protein
below_euphotic_200m_1590_1	131	946	1077	below_euphotic_200m_1590	1078	-		all	hypothetical protein
below_euphotic_200m_1597_0	212	2	214	below_euphotic_200m_1597	216	+		all	hypothetical protein
below_euphotic_200m_1596_0	263	103	366	below_euphotic_200m_1596	974	-		all	
below_euphotic_200m_1596_1	206	390	596	below_euphotic_200m_1596	974	-		all	
below_euphotic_200m_1596_2	143	830	973	below_euphotic_200m_1596	974	-		all	hypothetical protein
below_euphotic_200m_1595_0	482	3	485	below_euphotic_200m_1595	487	-		all	hypothetical protein
below_euphotic_200m_1594_0	182	3	185	below_euphotic_200m_1594	536	+		all	hypothetical protein
below_euphotic_200m_1594_1	155	380	535	below_euphotic_200m_1594	536	+		all	hypothetical protein
below_euphotic_200m_1599_0	239	3	242	below_euphotic_200m_1599	244	+		all	hypothetical protein
below_euphotic_200m_5459_0	170	1	171	below_euphotic_200m_5459	615	+		all	hypothetical protein
below_euphotic_200m_5456_0	152	322	474	below_euphotic_200m_5456	725	-		all	hypothetical protein
below_euphotic_200m_5456_1	161	562	723	below_euphotic_200m_5456	725	+		all	hypothetical protein
below_euphotic_200m_5109_0	743	3	746	below_euphotic_200m_5109	940	-		all	hypothetical protein
below_euphotic_200m_5109_1	218	721	939	below_euphotic_200m_5109	940	-		all	hypothetical protein
below_euphotic_200m_7296_0	590	1	591	below_euphotic_200m_7296	1057	-		all	hypothetical protein
below_euphotic_200m_7296_1	125	675	800	below_euphotic_200m_7296	1057	-		all	hypothetical protein
below_euphotic_200m_7297_0	407	107	514	below_euphotic_200m_7297	722	+		SAR324 cluster	
below_euphotic_200m_7297_1	185	536	721	below_euphotic_200m_7297	722	-		all	hypothetical protein
below_euphotic_200m_7294_0	728	3	731	below_euphotic_200m_7294	893	-		all	hypothetical protein
below_euphotic_200m_7295_0	749	1	750	below_euphotic_200m_7295	884	+		all	hypothetical protein
below_euphotic_200m_7292_0	401	3	404	below_euphotic_200m_7292	904	+		all	
below_euphotic_200m_7292_1	122	432	554	below_euphotic_200m_7292	904	+		all	hypothetical protein
below_euphotic_200m_7292_2	98	599	697	below_euphotic_200m_7292	904	-		all	hypothetical protein
below_euphotic_200m_7293_0	725	227	952	below_euphotic_200m_7293	1051	+		Proteobacteria	ABC transporter-like protein K01995 branched-chain amino acid transport system ATP-binding protein
below_euphotic_200m_7290_0	122	3	125	below_euphotic_200m_7290	948	-		all	hypothetical protein
below_euphotic_200m_7290_1	557	103	660	below_euphotic_200m_7290	948	-	3.5.2.3	"Alphabacteria" Cavalier-Smith 1992	dihydroorotase (EC:3.5.2.3) K01465
below_euphotic_200m_7290_2	212	736	948	below_euphotic_200m_7290	948	-	3.5.2.3	"Alphabacteria" Cavalier-Smith 1992	dihydroorotase (EC:3.5.2.3) K01465
below_euphotic_200m_7291_0	221	30	251	below_euphotic_200m_7291	880	-		alpha proteobacterium BAL199	
below_euphotic_200m_7291_1	260	476	736	below_euphotic_200m_7291	880	+	1.3.99.1	Bacteria	Succinate dehydrogenase (EC:1.3.99.1)
below_euphotic_200m_7568_0	86	1	87	below_euphotic_200m_7568	1037	-		all	hypothetical protein
below_euphotic_200m_7568_1	188	32	220	below_euphotic_200m_7568	1037	-		all	hypothetical protein
below_euphotic_200m_7568_2	749	217	966	below_euphotic_200m_7568	1037	-		all	hypothetical protein
below_euphotic_200m_7569_0	164	2	166	below_euphotic_200m_7569	694	-		all	hypothetical protein
below_euphotic_200m_7569_1	479	214	693	below_euphotic_200m_7569	694	-	3.4.11.5	Gammaproteobacteria	prolyl aminopeptidase serine peptidase merops family s33 K01259 proline iminopeptidase
below_euphotic_200m_7298_0	545	3	548	below_euphotic_200m_7298	924	+		Bacteria	coclaurine N-methyltransferase, putative
below_euphotic_200m_7299_0	626	87	713	below_euphotic_200m_7299	759	-		SAR324 cluster bacterium SCGC AAA001-C10	
below_euphotic_200m_3241_0	203	3	206	below_euphotic_200m_3241	469	-		all	hypothetical protein
below_euphotic_200m_3241_1	101	366	467	below_euphotic_200m_3241	469	+		all	hypothetical protein
below_euphotic_200m_3240_0	353	61	414	below_euphotic_200m_3240	1047	-	3.4.13.19	'Burkholderiales'	membrane dipeptidase (EC:3.4.13.19) K01273
below_euphotic_200m_3240_1	464	490	954	below_euphotic_200m_3240	1047	-	3.4.13.19	Proteobacteria	membrane dipeptidase (EC:3.4.13.19) K01273
below_euphotic_200m_3243_0	830	2	832	below_euphotic_200m_3243	952	+		all	hypothetical protein
below_euphotic_200m_3243_1	161	778	939	below_euphotic_200m_3243	952	-		all	hypothetical protein
below_euphotic_200m_3242_0	119	219	338	below_euphotic_200m_3242	340	-		all	hypothetical protein
below_euphotic_200m_3245_0	635	197	832	below_euphotic_200m_3245	1012	+		Phenylobacterium zucineum HLK1	TonB-dependent receptor
below_euphotic_200m_3244_0	575	82	657	below_euphotic_200m_3244	659	+		all	hypothetical protein
below_euphotic_200m_3247_0	485	67	552	below_euphotic_200m_3247	726	+		all	hypothetical protein
below_euphotic_200m_3247_1	143	581	724	below_euphotic_200m_3247	726	-		all	hypothetical protein
below_euphotic_200m_3246_0	164	437	601	below_euphotic_200m_3246	1027	-		all	hypothetical protein
below_euphotic_200m_3246_1	296	631	927	below_euphotic_200m_3246	1027	+		all	hypothetical protein
below_euphotic_200m_6167_0	803	20	823	below_euphotic_200m_6167	999	-		all	hypothetical protein
below_euphotic_200m_6167_1	122	877	999	below_euphotic_200m_6167	999	-		all	hypothetical protein
below_euphotic_200m_6166_0	266	72	338	below_euphotic_200m_6166	1076	+		all	hypothetical protein
below_euphotic_200m_6166_1	461	417	878	below_euphotic_200m_6166	1076	-		Bacteria	FIG00998142:
below_euphotic_200m_6165_0	710	2	712	below_euphotic_200m_6165	713	+	1.4.1.2	Bacteria	glutamate dehydrogenase (EC:1.4.1.2) K00260
below_euphotic_200m_6164_0	326	1	327	below_euphotic_200m_6164	970	+		all	hypothetical protein
below_euphotic_200m_6164_1	497	367	864	below_euphotic_200m_6164	970	+		Clostridiales	tRNA S(4)U 4-thiouridine synthase (former ThiI)
below_euphotic_200m_6163_0	695	12	707	below_euphotic_200m_6163	963	-		all	hypothetical protein
below_euphotic_200m_6163_1	224	737	961	below_euphotic_200m_6163	963	-		all	hypothetical protein
below_euphotic_200m_6162_0	818	1	819	below_euphotic_200m_6162	821	-		all	hypothetical protein
below_euphotic_200m_6161_0	995	1	996	below_euphotic_200m_6161	1057	+	1.1.1.90	Proteobacteria	alcohol dehydrogenase zinc-binding domain-containing protein K00055 aryl-alcohol
below_euphotic_200m_6160_0	224	1	225	below_euphotic_200m_6160	881	-		all	
below_euphotic_200m_6160_1	704	177	881	below_euphotic_200m_6160	881	-		"Chloroflexaceae" Pierson 2001	luciferase-like monooxygenase
below_euphotic_200m_6169_0	647	1	648	below_euphotic_200m_6169	650	+		all	hypothetical protein
below_euphotic_200m_6168_0	413	2	415	below_euphotic_200m_6168	415	+		all	hypothetical protein
below_euphotic_200m_3539_0	737	114	851	below_euphotic_200m_3539	952	+	6.1.1.11	Bacillus/Clostridium group	serS seryl-tRNA synthetase (EC:6.1.1.11) K01875
below_euphotic_200m_3538_0	821	1	822	below_euphotic_200m_3538	901	-		all	hypothetical protein
below_euphotic_200m_3537_0	407	1	408	below_euphotic_200m_3537	929	-		all	hypothetical protein
below_euphotic_200m_3537_1	359	408	767	below_euphotic_200m_3537	929	-		all	hypothetical protein
below_euphotic_200m_3536_0	320	2	322	below_euphotic_200m_3536	694	-		all	hypothetical protein
below_euphotic_200m_3536_1	341	333	674	below_euphotic_200m_3536	694	-		Gammaproteobacteria	acrB integral membrane protein K07003
below_euphotic_200m_3535_0	926	2	928	below_euphotic_200m_3535	928	+		all	hypothetical protein
below_euphotic_200m_3534_0	269	1	270	below_euphotic_200m_3534	803	-		SAR324 cluster	SLEI family protein
below_euphotic_200m_3534_1	140	663	803	below_euphotic_200m_3534	803	+		all	hypothetical protein
below_euphotic_200m_3533_0	497	2	499	below_euphotic_200m_3533	501	-		all	hypothetical protein
below_euphotic_200m_3532_0	347	147	494	below_euphotic_200m_3532	620	-		"Alphabacteria" Cavalier-Smith 1992	Excinuclease ABC subunit C
below_euphotic_200m_3531_0	170	1	171	below_euphotic_200m_3531	180	-		all	hypothetical protein
below_euphotic_200m_3530_0	203	2	205	below_euphotic_200m_3530	607	-		all	hypothetical protein
below_euphotic_200m_290_0	818	2	820	below_euphotic_200m_290	822	+		all	hypothetical protein
below_euphotic_200m_291_0	320	1	321	below_euphotic_200m_291	837	-	2.3.1.9	Bacteria	enoyl-CoA hydratase/isomerase K00626 acetyl-CoA C-acetyltransferase
below_euphotic_200m_2626_0	404	3	407	below_euphotic_200m_2626	864	-		all	hypothetical protein
below_euphotic_200m_1751_0	443	426	869	below_euphotic_200m_1751	943	+		all	hypothetical protein
