orf_id	ref dbname	EC	product	value
	seed-2014-01-30	2.7.7.18	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) ## bacterial NadD family [Prochlorococcus marinus subsp. str. CCMP1375]	23.0
	KEGG_pep_2013	2.7.7.18	nadD nicotinic acid mononucleotide adenylyltransferase (EC:2.7.7.18) K00969 nicotinate-nucleotide [EC:2.7.7.18]	19.0

chlorophyllmax_130m_5318_0				
	RefSeq_complete_nr_v62_dec2013		 [Verrucomicrobia bacterium SCGC AAA300-O17]	4.0
	seed-2014-01-30		protein unknown function DUF323 [Thiothrix nivea DSM 5205]	7.0

chlorophyllmax_130m_1158_0				
	RefSeq_complete_nr_v62_dec2013		peptidase, M16 (pitrilysin) family [Verrucomicrobiae bacterium DG1235]	7.0
	seed-2014-01-30		putative zinc protease [Verrucomicrobiae bacterium DG1235]	6.0

chlorophyllmax_130m_1159_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/256370852 degV family protein TIGRFAM: PFAM: DegV KEGG: protein	7.0
	RefSeq_complete_nr_v62_dec2013		degV family protein [Acidimicrobium ferrooxidans]	4.0
	seed-2014-01-30		 [Acidimicrobium ferrooxidans DSM 10331]	4.0
	KEGG_pep_2013		DegV family protein	2.0

chlorophyllmax_130m_1156_0				
	RefSeq_complete_nr_v62_dec2013		putative oxidoreductase iron-sulfur subunit/oxidoreductase molybdopterin-binding subunit [Ilumatobacter coccineus]	8.0

chlorophyllmax_130m_1157_0				
	EggNog_v3_2013_08_07		ampD http://www.ncbi.nlm.nih.gov/protein/70734345 N-acetyl-anhydromuranmyl-L-alanine amidase identified similarity to GB:AAC98783.1 match protein family HMM PF01510	12.0
	RefSeq_complete_nr_v62_dec2013		N-acetyl-anhydromuranmyl-L-alanine amidase [SAR86 cluster bacterium SAR86C]	6.0
	COG_2013-12-27		COG3023 # V Defense mechanisms Function: Negative regulator beta-lactamase expression Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	seed-2014-01-30	3.5.1.28	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) AmpD [Haemophilus [parainfluenzae] CCUG 13788]	19.0
	KEGG_pep_2013		N-acetylmuramyl-L-alanine amidase, negative regulator AmpC, AmpD K03806 AmpD protein	7.0

chlorophyllmax_130m_1157_2				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71737148 putative nucleotide-binding protein nucleotide binding property based structural studies Haemophilus influenzae crystallized protein PDB Accession Number 1IN0 NMR Escherichia coli YajQ YajQ from Pseudomonas synringae appears to play role activation bateriophage phi6 segment L transcription	33.0
	RefSeq_complete_nr_v62_dec2013		UPF0234 protein YajQ [Photobacterium sp. AK15]	5.0
	COG_2013-12-27		COG1666 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Ralstonia solanacearum (Rso)	12.0
	seed-2014-01-30		UPF0234 protein YajQ [endosymbiont Tevnia jerichonana (vent Tica)]	7.0
	KEGG_pep_2013		putative nucleotide-binding protein K09767 	3.0

chlorophyllmax_130m_1153_0				
	RefSeq_complete_nr_v62_dec2013		 [Ilumatobacter coccineus]	2.0

chlorophyllmax_130m_1150_0				
	seed-2014-01-30		T4-like Endonuclease VII [Bacteriophage S-PM2.]	5.0

chlorophyllmax_130m_1150_2				
	seed-2014-01-30		T4-like phage protein, T4 GC0285 [Prochlorococcus P-HM2.]	7.0

chlorophyllmax_130m_2836_0				
	EggNog_v3_2013_08_07		tbpA http://www.ncbi.nlm.nih.gov/protein/15967005 thiamine transporter substrate binding subunit part TPP transport system tbpA-thiPQ	12.0
	RefSeq_complete_nr_v62_dec2013		thiamin transporter subunit  periplasmic-binding component ABC superfamily [Mesorhizobium sp. STM 4661]	11.0
	COG_2013-12-27		COG4143 # H Coenzyme transport metabolism Function: ABC-type thiamine system, periplasmic component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30		Thiamin ABC transporter, substrate-binding component [Vibrio nigripulchritudo ATCC 27043]	9.0
	KEGG_pep_2013		tbpA thiamine transporter substrate binding subunit K02064 transport system substrate-binding protein	10.0

chlorophyllmax_130m_2838_0				
	EggNog_v3_2013_08_07		crtB http://www.ncbi.nlm.nih.gov/protein/123967697 squalene phytoene synthase COG1562 Phytoene/squalene synthetase [Lipid metabolism]	10.0
	RefSeq_complete_nr_v62_dec2013		phytoene synthase [Arthrospira sp. PCC 8005]	6.0
	COG_2013-12-27		COG1562 # I Lipid transport metabolism Function: Phytoene/squalene synthetase Organism: Nostoc sp. PCC 7120 (Nos)	15.0
	seed-2014-01-30	2.5.1.32	Phytoene synthase (EC 2.5.1.32) [Nostoc sp. PCC 7120]	18.0
	metacyc-v5-2011-10-21	2.5.1.32	Phytoene synthase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN crtB PE 3 SV 1 # UNIPROT P37294 RXNARA-8002 SSP1148:SLR1255-MONOMER 2.5.1.32	34.0
	KEGG_pep_2013	2.5.1.32	phytoene synthase (PSY) / geranylgeranyl-diphosphate geranylgeranyl transferase (EC:2.5.1.32) K02291 [EC:2.5.1.32]	20.0

chlorophyllmax_130m_598_0				
	EggNog_v3_2013_08_07		TM0913 http://www.ncbi.nlm.nih.gov/protein/15643675 mazG protein similar to GB:L42023 SP:P44723 PID:1003804 PID:1222392 PID:1204710 percent identity: 50.87 identified sequence similarity putative	17.0
	RefSeq_complete_nr_v62_dec2013		tetrapyrrole methylase family protein / MazG [Halobacillus sp. BAB-2008]	8.0
	COG_2013-12-27		COG3956 # R General function prediction only Function: Protein containing tetrapyrrole methyltransferase domain MazG-like (predicted pyrophosphatase) Organism: Bacillus halodurans (Bha)	20.0
	seed-2014-01-30	3.6.1.8	possible tetrapyrrole methyltransferase domain / Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8) [Bacillus amyloliquefaciens LL3]	24.0
	KEGG_pep_2013		yabN putative fusion methylase nucleotide pyrophosphohydrolase K02499 tetrapyrrole family protein / MazG	11.0

chlorophyllmax_130m_594_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/156743901 LPPG:FO 2-phospho-L-lactate transferase catalyzes formation L-lactyl phosphodiester 7,8-didemethyl-8-hydroxy-5-deazariboflavin (F420-0) GMP from actyl (2) diphospho-(5')guanosine (LPPG) to (FO)	18.0
	RefSeq_complete_nr_v62_dec2013		LPPG:FO 2-phospho-L-lactate transferase [SAR86 cluster bacterium SAR86E]	7.0
	COG_2013-12-27		COG0391 # S Function unknown Function: Uncharacterized conserved protein Organism: Methanosarcina acetivorans str.C2A (Mac)	12.0
	seed-2014-01-30		Lactyl (2) diphospho-(5')guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin 2-phospho-L-lactate transferase [Streptomyces coelicolor A3(2)]	8.0
	KEGG_pep_2013	2.7.8.28	LPPG domain, 2-phospho-L-lactate transferase (EC:2.7.8.-) K11212 LPPG:FO [EC:2.7.8.28]	18.0

chlorophyllmax_130m_596_0				
	EggNog_v3_2013_08_07		blr2605 http://www.ncbi.nlm.nih.gov/protein/27377716 putative short chain dehydrogenase	6.0
	RefSeq_complete_nr_v62_dec2013		Short-chain dehydrogenase, associated 2-hydroxychromene-2-carboxylate isomerase family protein [Nitrosospira sp. APG3]	9.0
	seed-2014-01-30		Short-chain dehydrogenase, associated 2-hydroxychromene-2-carboxylate isomerase family protein [Leptolyngbya sp. PCC 7375]	10.0
	KEGG_pep_2013		short-chain dehydrogenase/reductase SDR	3.0

chlorophyllmax_130m_597_0				
	EggNog_v3_2013_08_07		pRL110487 http://www.ncbi.nlm.nih.gov/protein/116255688 putative permease component ABC transporter similarity:fasta SWALL:Q92V93 (EMBL:AL591985) Rhizobium meliloti sugar uptake transporter protein length 285 aa aa overlap query 1-285 subject	21.0
	RefSeq_complete_nr_v62_dec2013		binding-protein-dependent transport systems inner membrane component [Ochrobactrum sp. CDB2]	9.0
	COG_2013-12-27		COG0395 # G Carbohydrate transport metabolism Function: ABC-type sugar system, permease component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30		probable sugar uptake ABC transporter, permease protein [Rhizobium phaseoli Ch24-10]	9.0
	KEGG_pep_2013		binding-protein-dependent transport systems inner membrane component K02026 multiple sugar system permease protein	11.0

chlorophyllmax_130m_591_0				
	EggNog_v3_2013_08_07		BRADO5951 http://www.ncbi.nlm.nih.gov/protein/146342776 putative aldo/keto reductase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology PubMedId 2498333, 1447221, 10884227 Product type e enzyme	28.0
	RefSeq_complete_nr_v62_dec2013		aldo/keto reductase [Bradyrhizobium sp. ORS 375]	6.0
	seed-2014-01-30	1.1.1.122	L-fuco-beta-pyranose dehydrogenase (EC 1.1.1.122) [Bradyrhizobium sp. ORS278]	17.0
	KEGG_pep_2013	1.1.1.274	putative aldo/keto reductase (EC:1.1.1.274) K05885 2,5-diketo-D-gluconate [EC:1.1.1.274]	17.0

chlorophyllmax_130m_593_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/148557362 hemolysin A TIGRFAM: PFAM: ribosomal RNA methyltransferase RrmJ/FtsJ RNA-binding S4 domain protein	12.0
	RefSeq_complete_nr_v62_dec2013		RNA binding methyltransferase FtsJ [Caenispirillum salinarum]	6.0
	COG_2013-12-27		COG1189 # J Translation, ribosomal structure biogenesis Function: Predicted rRNA methylase Organism: Bacillus subtilis (Bsu)	15.0
	seed-2014-01-30		RNA binding methyltransferase FtsJ like [Acetobacter pasteurianus NBRC 101655]	9.0
	KEGG_pep_2013		rRNA methylase K06442 putative hemolysin	5.0

chlorophyllmax_130m_1569_0				
	EggNog_v3_2013_08_07		HEAR3323 http://www.ncbi.nlm.nih.gov/protein/134096475 cyanophycin synthetase Evidence 2b : Function strongly homologous gene PubMedId 9652408 Product type e enzyme	17.0
	RefSeq_complete_nr_v62_dec2013		cyanophycin synthetase [Pandoraea sp. SD6-2]	5.0
	seed-2014-01-30	6.3.2.29	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30) [Cupriavidus necator N-1]	18.0
	KEGG_pep_2013		cphA1 cyanophycin synthetase 1 (EC:6.-.-.-) K03802 [EC:6.-.-.-]	7.0

chlorophyllmax_130m_1568_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/89899657 Nitrilase/cyanide hydratase apolipoprotein N-acyltransferase	5.0
	RefSeq_complete_nr_v62_dec2013		apolipoprotein acyltransferase [Albidiferax ferrireducens]	4.0
	seed-2014-01-30		FIG003879: Predicted amidohydrolase [Rhodoferax ferrireducens DSM 15236]	7.0
	KEGG_pep_2013	3.5.5.1	nitrilase/cyanide hydratase apolipoprotein N-acyltransferase K01501 nitrilase [EC:3.5.5.1]	17.0

chlorophyllmax_130m_1567_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/121583440 UspA domain-containing protein PFAM: domain KEGG:	6.0
	RefSeq_complete_nr_v62_dec2013		universal stress protein [Polaromonas sp. JS666]	5.0
	seed-2014-01-30		UspA domain protein [Rhodoferax ferrireducens DSM 15236]	6.0
	KEGG_pep_2013		UspA domain-containing protein	2.0

chlorophyllmax_130m_1565_0				
	EggNog_v3_2013_08_07		icd http://www.ncbi.nlm.nih.gov/protein/17547209 isocitrate dehydrogenase Converts to alpha ketoglutarate	8.0
	RefSeq_complete_nr_v62_dec2013		isocitrate dehydrogenase [NADP] [Massilia timonae]	5.0
	COG_2013-12-27		COG0538 # C Energy production conversion Function: Isocitrate dehydrogenases Organism: Yersinia pestis (Ype)	13.0
	seed-2014-01-30	1.1.1.42	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) [Tetrathiobacter kashmirensis WT001]	18.0
	metacyc-v5-2011-10-21	1.1.1.42	Isocitrate dehydrogenase [NADP] OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN icd PE 1 SV 2 # UNIPROT P80046 ISOCITDEH-RXN SSP1148:SLR1289-MONOMER 1.1.1.42	35.0
	KEGG_pep_2013		isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial pseudogene	7.0

chlorophyllmax_130m_1564_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/116693250 putative aldolase PFAM: class II aldolase/adducin family protein KEGG: aldolase/adducin-like	10.0
	RefSeq_complete_nr_v62_dec2013		ribulose-5-phosphate 4-epimerase-like epimerase or aldolase, partial [Pseudomonas sp. GM49]	9.0
	seed-2014-01-30		Ribulose-5-phosphate 4-epimerase related epimerases aldolases [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	10.0
	KEGG_pep_2013		class II aldolase/adducin family protein	4.0

chlorophyllmax_130m_1561_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/121611377 chromosome segregation protein SMC TIGRFAM: PFAM: SMC domain protein SMCs flexible hinge KEGG:	11.0
	RefSeq_complete_nr_v62_dec2013		chromosome partition protein Smc [Janthinobacterium sp. HH01]	6.0
	seed-2014-01-30		Chromosome partition protein smc [Comamonas testosteroni ATCC 11996]	7.0
	KEGG_pep_2013		putative chromosome partition protein K03529 segregation protein	5.0

chlorophyllmax_130m_1560_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/125654657 ABC di/oligopeptide transporter, inner membrane subunit Citation: Delvecchio, V. G. et. al. (2002) Proc.Natl. Acad. Sci. USA, 99: 443-448.	20.0
	RefSeq_complete_nr_v62_dec2013		Dipeptide transport system permease protein DppB [Rhodobacter sp. AKP1]	8.0
	seed-2014-01-30		Dipeptide transport system permease protein DppB (TC 3.A.1.5.2) [Rhodobacter sphaeroides 2.4.1]	10.0
	KEGG_pep_2013		binding-protein-dependent transport systems inner membrane component K02033 peptide/nickel system permease protein	10.0

chlorophyllmax_130m_1560_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/89899789 extracellular solute-binding protein	3.0
	RefSeq_complete_nr_v62_dec2013		extracellular solute-binding protein [Albidiferax ferrireducens]	4.0
	seed-2014-01-30		extracellular solute-binding protein, family 5 [Rhodoferax ferrireducens T118]	8.0
	KEGG_pep_2013		extracellular solute-binding protein K02035 peptide/nickel transport system substrate-binding protein	7.0

chlorophyllmax_130m_5621_0				
	EggNog_v3_2013_08_07		BP3546 http://www.ncbi.nlm.nih.gov/protein/33594417  Similar to Corynebacterium glutamicum dihydrodipicolinate synthase DapA (P19808) (301 aa) fasta scores: E(): 1.8, 20.35% id 280 aa, Rhizobium meliloti protein SMB20107 TR:CAC48507 (EMBL:AL603642) (318 2.4e-43, 41.15% 294 aa	30.0
	RefSeq_complete_nr_v62_dec2013		dihydropicolinate synthase [Rhodopirellula europaea]	4.0
	seed-2014-01-30		FIG00432040:  [Achromobacter piechaudii HLE]	4.0
	KEGG_pep_2013	4.2.1.52	dapA2 dihydrodipicolinate synthase (EC:4.2.1.52)	14.0

chlorophyllmax_130m_5621_1				
	EggNog_v3_2013_08_07		ilvD http://www.ncbi.nlm.nih.gov/protein/27375489 dihydroxy-acid dehydratase catalyzes formation 3-methyl-2-oxobutanoate from 2,3,-dihydroxy-3-methylbutanoate	9.0
	RefSeq_complete_nr_v62_dec2013		dihydroxy-acid dehydratase [Acidocella sp. MX-AZ02]	5.0
	COG_2013-12-27		COG0129 # EG Function: Dihydroxyacid dehydratase/phosphogluconate dehydratase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	14.0
	seed-2014-01-30	4.2.1.9	Dihydroxy-acid dehydratase (EC 4.2.1.9) [Bradyrhizobium japonicum USDA 6]	18.0
	metacyc-v5-2011-10-21	4.2.1.25	Dihydroxy-acid dehydratase OS Curvibacter putative symbiont Hydra magnipapillata GN ilvD PE 4 SV 1 # UNIPROT C9YCJ9 L-ARABINONATE-DEHYDRATASE-RXN 4.2.1.25	29.0
	KEGG_pep_2013	4.2.1.9	ilvD5 dihydroxy-acid dehydratase (EC:4.2.1.9) K01687 [EC:4.2.1.9]	16.0

chlorophyllmax_130m_5622_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0

chlorophyllmax_130m_5156_0				
	EggNog_v3_2013_08_07		RB6389 http://www.ncbi.nlm.nih.gov/protein/32474232  PMID: 10865958 best DB hits: BLAST: swissprot:P54466 HYPOTHETICAL 35.6 KD PROTEIN IN E 4e-73 ddbj:BAB05076.1 (AP001511) BH1357 unknown conserved protein in 3e-72 embl:CAA12151.1 (AJ224829) ORF1 [Bacillus megaterium] 2e-71	27.0
	RefSeq_complete_nr_v62_dec2013		putative membrane protein [Rhodopirellula maiorica]	4.0
	COG_2013-12-27		COG4864 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Staphylococcus aureus N315 (Sau)	13.0
	seed-2014-01-30		DUF1432 domain-containing protein [Aeromicrobium sp. JC14]	5.0
	KEGG_pep_2013		seryl-tRNA synthetase (serine--tRNA ligase) (SerRS)	5.0

chlorophyllmax_130m_5626_0				
	EggNog_v3_2013_08_07		pckA http://www.ncbi.nlm.nih.gov/protein/45656121 phosphoenolpyruvate carboxykinase PEP carboxylase PEPCK catalyzes phosphorylation decarboxylation oxaloacetate to form using ATP	15.0
	RefSeq_complete_nr_v62_dec2013		phosphoenolpyruvate carboxykinase (ATP) [Leptospira kirschneri]	5.0
	seed-2014-01-30	4.1.1.49	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49) [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)']	23.0
	metacyc-v5-2011-10-21	4.1.1.49	Phosphoenolpyruvate carboxykinase [ATP] OS Leptospira biflexa serovar Patoc (strain 1 / Ames) GN pckA PE 3 SV # UNIPROT B0SFJ3 PEPCARBOXYKIN-RXN 4.1.1.49	32.0
	KEGG_pep_2013	4.1.1.49	pckA phosphoenolpyruvate carboxykinase (EC:4.1.1.49) K01610 (ATP) [EC:4.1.1.49]	17.0

chlorophyllmax_130m_5626_1				
	RefSeq_complete_nr_v62_dec2013		tyrosine recombinase XerC [candidate division WS3 bacterium SCGC AAA252-E07]	9.0
	seed-2014-01-30		Integrase, site-specific recombinase [Caldithrix abyssi DSM 13497]	7.0
	KEGG_pep_2013		tyrosine recombinase XerC subunit K03733 integrase/recombinase	6.0

chlorophyllmax_130m_3024_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/158319889 aminotransferase class I II PFAM: KEGG: fnu:FN1152 aspartate	9.0
	RefSeq_complete_nr_v62_dec2013		aminotransferase class I/II [Caloramator australicus]	5.0
	seed-2014-01-30	2.6.1.1	Aspartate aminotransferase (EC 2.6.1.1) [Alkaliphilus oremlandi oremlandii OhILAs]	18.0
	KEGG_pep_2013	2.6.1.1	aminotransferase class I II K00811 aspartate [EC:2.6.1.1]	17.0

chlorophyllmax_130m_4864_0				
	seed-2014-01-30		 [Prochlorococcus phage P-SSM7.]	3.0

chlorophyllmax_130m_4861_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

chlorophyllmax_130m_3021_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/24373318  identified match to PFAM protein family HMM PF03806	8.0
	RefSeq_complete_nr_v62_dec2013		ABC-type transport system involved multi-copper enzyme maturation, permease component [Cesiribacter andamanensis]	11.0
	seed-2014-01-30		membrane protein, putative [Pseudoalteromonas haloplanktis ATCC 14393]	7.0

chlorophyllmax_130m_3022_0				
	EggNog_v3_2013_08_07		gyrB http://www.ncbi.nlm.nih.gov/protein/161830408 DNA gyrase, B subunit identified match to protein family HMM PF00204 PF00986 PF01751 PF02518 TIGR01059	16.0
	RefSeq_complete_nr_v62_dec2013		DNA gyrase, B subunit [Piscirickettsia salmonis]	6.0
	COG_2013-12-27		COG0187 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), B subunit Organism: Sinorhizobium meliloti (Sme)	20.0
	seed-2014-01-30	5.99.1.3	DNA gyrase subunit B (EC 5.99.1.3) [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	21.0
	KEGG_pep_2013	5.99.1.3	TOP3 DNA gyrase subunit B-like protein K02470 B [EC:5.99.1.3]	18.0

chlorophyllmax_130m_6030_1				
	seed-2014-01-30		Phage terminase, large subunit (T7-like direct terminal repeats) [Cyanophage P-SSP7]	10.0

chlorophyllmax_130m_6031_0				
	RefSeq_complete_nr_v62_dec2013		 [actinobacterium SCGC AAA015-M09]	3.0

chlorophyllmax_130m_6034_0				
	RefSeq_complete_nr_v62_dec2013		UvsX RecA [alpha proteobacterium SCGC AAA015-O19]	6.0
	seed-2014-01-30		Phage recombination protein [Myoviridae Synechococcus phage syn9]	6.0

chlorophyllmax_130m_6034_1				
	seed-2014-01-30		DNA primase/helicase, phage-associated #T4-like phage gp41 #T4 GC0182 [Myoviridae Synechococcus syn9]	11.0

chlorophyllmax_130m_6035_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/186896495 sulfatase PFAM: KEGG: yps:YPTB3074 putative sulfatase	6.0
	RefSeq_complete_nr_v62_dec2013		putative sulfatase yidJ [Photobacterium leiognathi]	5.0
	COG_2013-12-27		COG3119 # P Inorganic ion transport metabolism Function: Arylsulfatase A related enzymes Organism: Yersinia pestis (Ype)	16.0
	seed-2014-01-30	3.1.6.6	Choline-sulfatase (EC 3.1.6.6) [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	18.0
	KEGG_pep_2013		sulfatase	1.0

chlorophyllmax_130m_6036_0				
	RefSeq_complete_nr_v62_dec2013		 [Prochlorococcus sp. W8]	3.0
	seed-2014-01-30		T7-like phage primase/helicase protein [Prochlorococcus sp. W8]	6.0

chlorophyllmax_130m_6037_0				
	EggNog_v3_2013_08_07		amb2169 http://www.ncbi.nlm.nih.gov/protein/83311268 Heme/copper-type cytochrome/quinol oxidase subunit 1	7.0
	RefSeq_complete_nr_v62_dec2013		cytochrome c oxidase, subunit I, partial [Rhizobium sp. AP16]	9.0
	COG_2013-12-27		COG0843 # C Energy production conversion Function: Heme/copper-type cytochrome/quinol oxidases, subunit 1 Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30	1.9.3.1	Cytochrome c oxidase polypeptide I (EC 1.9.3.1) [Burkholderia ubonensis Bu]	20.0
	metacyc-v5-2011-10-21	1.9.3.1	Cytochrome c oxidase subunit 1 OS Debaryomyces hansenii (strain ATCC 36239 / CBS 767 JCM 1990 NBRC 0083 IGC 2968) GN COX1 PE 3 SV # UNIPROT A9RAH5 CYTOCHROME-C-OXIDASE-RXN 1.9.3.1	40.0
	KEGG_pep_2013	1.9.3.1	COX1, OXI3 Cox1p (EC:1.9.3.1) K02256 cytochrome c oxidase subunit I [EC:1.9.3.1]	21.0

chlorophyllmax_130m_6039_0				
	RefSeq_complete_nr_v62_dec2013		TRAP dicarboxylate transporter, DctP subunit, putative [Sagittula stellata]	8.0
	seed-2014-01-30		TRAP-type C4-dicarboxylate transport system, periplasmic component [Sagittula stellata E-37]	9.0

chlorophyllmax_130m_4783_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/255037284 oligoendopeptidase, M3 family TIGRFAM: PFAM: peptidase M3A M3B thimet/oligopeptidase F KEGG: oligoendopeptidase F	13.0
	RefSeq_complete_nr_v62_dec2013		Oligoendopeptidase, M3 family [Mesotoga sp. PhosAc3]	6.0
	seed-2014-01-30		Oligoendopeptidase F (EC 3.4.24.-) [Thermosipho africanus H17ap60334]	7.0
	KEGG_pep_2013		oligoendopeptidase, M3 family K08602 oligoendopeptidase F [EC:3.4.24.-]	7.0

chlorophyllmax_130m_4783_1				
	EggNog_v3_2013_08_07		radA http://www.ncbi.nlm.nih.gov/protein/21226559 DNA repair recombination protein RadA Involved homologous recombination. Binds assemble single-stranded to form nucleoprotein filament. Hydrolyzes ATP ssDNA-dependent manner promotes strand exchange between molecules	25.0
	RefSeq_complete_nr_v62_dec2013		DNA repair recombination protein RadA [Methanobacterium sp. Maddingley MBC34]	8.0
	COG_2013-12-27		COG0468 # L Replication, recombination repair Function: RecA/RadA recombinase Organism: Methanosarcina acetivorans str.C2A (Mac)	14.0
	seed-2014-01-30		DNA repair recombination protein RadA [Methanosarcina barkeri str. fusaro]	8.0
	KEGG_pep_2013		recombinase rad51 K04482 DNA repair protein RAD51	6.0

chlorophyllmax_130m_1363_0				
	EggNog_v3_2013_08_07		rpoB http://www.ncbi.nlm.nih.gov/protein/93007001 DNA-directed RNA polymerase subunit beta DNA-dependent catalyzes transcription DNA into using four ribonucleoside triphosphates as substrates beta part catalytic core which binds sigma factor to produce holoenzyme	28.0
	RefSeq_complete_nr_v62_dec2013		DNA-directed RNA polymerase subunit beta [Marinobacter santoriniensis]	7.0
	COG_2013-12-27		COG0085 # K Transcription Function: DNA-directed RNA polymerase, beta subunit/140 kD subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0
	seed-2014-01-30	2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Haemophilus [parainfluenzae] CCUG 13788]	21.0
	KEGG_pep_2013	2.7.7.6	rpoB RNA polymerase beta chain K03043 DNA-directed subunit [EC:2.7.7.6]	19.0

chlorophyllmax_130m_2557_0				
	seed-2014-01-30	1.9.3.1	Cytochrome c oxidase subunit CcoN (EC 1.9.3.1) [Alcanivorax dieselolei B5]	20.0

chlorophyllmax_130m_2555_0				
	EggNog_v3_2013_08_07		accA http://www.ncbi.nlm.nih.gov/protein/124025301 acetyl-CoA carboxylase carboxyltransferase subunit alpha catalyzes carboxylation to malonyl-CoA forms tetramer composed two alpha (AccA) beta (AccD) subunits one catalytic subunits that form acetyl CoA enzyme together carrier protein	28.0
	RefSeq_complete_nr_v62_dec2013		acetyl-CoA carboxylase, carboxyl transferase, alpha subunit [Leptolyngbya sp. PCC 7375]	10.0
	COG_2013-12-27		COG0825 # I Lipid transport metabolism Function: Acetyl-CoA carboxylase alpha subunit Organism: Nostoc sp. PCC 7120 (Nos)	17.0
	seed-2014-01-30	6.4.1.2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) [Nostoc sp. PCC 7120]	22.0
	metacyc-v5-2011-10-21	6.4.1.2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 YP87) GN accA PE 3 SV 1 # UNIPROT B5YIK7 ACETYL-COA-CARBOXYLTRANSFER-RXN 6.4.1.2	38.0
	KEGG_pep_2013	6.4.1.2	carboxyl-tansferase, subunit Het-ACCase (EC:6.4.1.2) K01962 acetyl-CoA carboxylase carboxyl transferase alpha [EC:6.4.1.2]	21.0

chlorophyllmax_130m_2554_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/120556239 ATP-dependent protease La KEGG: TIGRFAM: PFAM: peptidase S16, lon domain protein AAA ATPase, central ATPase associated various cellular activities, SMART:	20.0
	RefSeq_complete_nr_v62_dec2013		Peptidase S16, ATP-dependent protease La [Halomonas titanicae]	7.0
	COG_2013-12-27		COG0466 # O Posttranslational modification, protein turnover, chaperones Function: ATP-dependent Lon protease, bacterial type Organism: Chlamydophila pneumoniae CWL029 (Cpn)	18.0
	seed-2014-01-30	3.4.21.53	ATP-dependent protease La (EC 3.4.21.53) Type I [Pseudomonas aeruginosa 213BR]	20.0
