orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
chlorophyllmax_130m_4993_0					rps12P http://www.ncbi.nlm.nih.gov/protein/16081261 30S ribosomal protein S12P interacts stabilizes bases 16S rRNA that are involved tRNA selection A site mRNA backbone located interface 50S subunits, it traverses body subunit contacting proteins other side mutations S12 gene confer streptomycin resistance	37.0		30S ribosomal protein S12 [euryarchaeote SCGC AAA261-G15]	6.0		COG0048 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S12 Organism: Sulfolobus solfataricus (Sso)	14.0		SSU ribosomal protein S23e (S12p) [Rattus norvegicus (Norway rat)]	8.0					17.m07113 40S ribosomal protein S12P K02973 small subunit S23e	8.0
chlorophyllmax_130m_4993_1					MA1258 http://www.ncbi.nlm.nih.gov/protein/20090122 30S ribosomal protein S7P binds directly to 16S rRNA where it nucleates assembly head domain subunit	17.0		, partial [candidate division pSL4 archaeon JGI 0000001-H6]	8.0		COG0049 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S7 Organism: Methanosarcina acetivorans str.C2A (Mac)	15.0		SSU ribosomal protein S5e (S7p) [Sulfolobus acidocaldarius DSM 639]	8.0					30S ribosomal protein S7P K02992 small subunit S7	7.0
chlorophyllmax_130m_2214_0		OHCU decarboxylase domain-containing protein [Phaeobacter gallaeciensis DSM 17395 CIP 105210] (CE:4)	10.0		http://www.ncbi.nlm.nih.gov/protein/126460983 polysaccharide deacetylase PFAM: KEGG: possible deacetylase	6.0		2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase [Rhodobacter sp. AKP1]	6.0		COG3195 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Sinorhizobium meliloti (Sme)	12.0	1.7.3.3	Uricase (urate oxidase) (EC 1.7.3.3) / 2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase [Mesorhizobium amorphae CCNWGS0123]	22.0				3.5.1.41	chitin deacetylase (EC:3.5.1.41) K01452 [EC:3.5.1.41]	15.0
chlorophyllmax_130m_2217_0					RB5637 http://www.ncbi.nlm.nih.gov/protein/32473816 putative sugar phosphate isomerase/epimerase best DB hits: BLAST: pir:A83457 conserved  PA1501 [imported] - E 1e-11 gb:AAG59852.1 (AF284750) HT036-ISO [Homo sapiens] 9e-10 swissprot:P36951 TRANSIENT RECEPTOR POTENTIAL LOCUS C 2e-09 COG: PA1501 COG1082 Predicted endonucleases 1e-12	34.0		Xylose isomerase domain protein TIM barrel [Rhodopirellula baltica]	7.0				5.3.1.22	Hydroxypyruvate isomerase (EC 5.3.1.22) [Zavarzinella formosa DSM 19928]	18.0				5.3.1.22	xylose isomerase domain-containing protein TIM barrel K01816 hydroxypyruvate [EC:5.3.1.22]	18.0
chlorophyllmax_130m_2218_1					http://www.ncbi.nlm.nih.gov/protein/82703745 methionine aminopeptidase catalyzes removal N-terminal amino acids from peptides arylamides generally Co(II) however activity been shown some aminopeptidases Zn, Fe, or Mn	23.0		methionine aminopeptidase [Diplorickettsia massiliensis]	4.0		COG0024 # J Translation, ribosomal structure biogenesis Function: Methionine aminopeptidase Organism: Neisseria meningitidis Z2491 (NmA)	15.0	3.4.11.18	Methionine aminopeptidase (EC 3.4.11.18) [Methylophaga aminisulfidivorans MP]	17.0				3.4.11.18	MAP1A MAP1A (METHIONINE AMINOPEPTIDASE 1A) aminopeptidase/ metalloexopeptidase K01265 methionyl aminopeptidase [EC:3.4.11.18]	20.0
chlorophyllmax_130m_2219_1					http://www.ncbi.nlm.nih.gov/protein/182412459 ECF subfamily RNA polymerase sigma-24 factor TIGRFAM: sigma factor, sigma-70 family PFAM: region 2 domain protein 4 Sigma-70 type 2 KEGG: vpa:VP2578 factor RpoE	22.0		rNA polymerase sigma factor sigma-70 family [Coraliomargarita sp. CAG:312]	9.0					RNA polymerase sigma factor RpoE [Verrucomicrobium spinosum DSM 4136]	9.0					ECF subfamily RNA polymerase sigma-24 factor K03088 sigma-70 factor,	9.0
chlorophyllmax_130m_1659_1					http://www.ncbi.nlm.nih.gov/protein/121592817 ABC transporter related PFAM: TOBE domain protein Transport-associated OB SMART: AAA ATPase KEGG: related	13.0		ABC transporter ATPase [Ralstonia sp. GA3-3]	6.0		COG3839 # G Carbohydrate transport metabolism Function: ABC-type sugar systems, ATPase components Organism: Ralstonia solanacearum (Rso)	16.0		Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3) [Ralstonia solanacearum Po82]	10.0					ABC transporter K02023 multiple sugar transport system ATP-binding protein	8.0
chlorophyllmax_130m_3002_0					JGI196953 JGI:JGI196953 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Chlre4&id 196953 annotation not available	8.0		HAD-superfamily hydrolase, subfamily IA, variant 3 [Vibrio nigripulchritudo]	8.0					HAD-superfamily hydrolase, subfamily IA, variant 3 [Vibrio nigripulchritudo ATCC 27043]	10.0				2.7.7.2	CPLD2 haloacid dehalogenase-like hydrolase family protein (EC:2.7.7.2)	16.0
chlorophyllmax_130m_4456_0					http://www.ncbi.nlm.nih.gov/protein/29828907 ABC transporter ATP-binding protein	4.0		ABC transporter ATP-binding protein [Streptomyces sp. 303MFCol5.2]	6.0					Lipid A export ATP-binding/permease protein MsbA [Streptomyces avermitilis MA-4680]	8.0						
chlorophyllmax_130m_1656_0					http://www.ncbi.nlm.nih.gov/protein/121593980 extracellular solute-binding protein PFAM: protein, family 1 KEGG: 1	8.0		iron binding protein component ABC transporter [Pandoraea sp. SD6-2]	8.0					Ferric iron ABC transporter, iron-binding protein [Cupriavidus basilensis OR16]	8.0					ABC Fe+3 siderophore transporter, periplasmic ligand binding protein K02012 iron(III) transport system substrate-binding protein	12.0
chlorophyllmax_130m_1656_1					http://www.ncbi.nlm.nih.gov/protein/121611394 ATP-dependent Clp protease, ATP-binding subunit clpA KEGG: ATPase AAA-2 TIGRFAM: PFAM: AAA ATPase, central domain protein N terminal associated various cellular activities, AAA-2 SMART:	23.0		ATP-dependent Clp protease ATP-binding subunit ClpA [Delftia acidovorans]	8.0					ATP-dependent Clp protease ATP-binding subunit ClpA [Comamonas testosteroni NBRC 100989]	10.0					ATP-dependent clp protease, ATP-binding subunit clpa K03694 Clp protease ClpA	10.0
chlorophyllmax_130m_3001_1								aldo/keto reductase [marine gamma proteobacterium HTCC2143]	6.0					aldo/keto reductase [marine gamma proteobacterium HTCC2143]	6.0						
chlorophyllmax_130m_4050_0					BRADO3679 http://www.ncbi.nlm.nih.gov/protein/146340631 putative acyl-CoA carboxylase, beta chain Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	26.0		acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha beta), partial [Bradyrhizobium sp. YR681]	11.0		COG4799 # I Lipid transport metabolism Function: Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha beta) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0	6.4.1.4	Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4) [Bradyrhizobium japonicum USDA 6]	21.0	6.4.1.4	Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS Caenorhabditis elegans GN F02A9.4 PE 2 SV 1 # UNIPROT P34385 METHYLCROTONYL-COA-CARBOXYLASE-RXN 6.4.1.4	30.0	6.4.1.4	similar to methylcrotonoyl-Coenzyme A carboxylase 2 (beta) K01969 3-methylcrotonyl-CoA beta subunit [EC:6.4.1.4]	22.0
chlorophyllmax_130m_4051_0					http://www.ncbi.nlm.nih.gov/protein/167648908 NADH dehydrogenase PFAM: NAD-dependent epimerase/dehydratase 3-beta hydroxysteroid dehydrogenase/isomerase dTDP-4-dehydrorhamnose reductase NmrA family protein Male sterility domain KEGG: NADH-ubiquinone oxidoreductase 39 kDa subunit precursor, putative	24.0		NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex [Mesorhizobium metallidurans]	8.0		COG0702 # MG Function: Predicted nucleoside-diphosphate-sugar epimerases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	14.0	1.6.5.3	NADH-UBIQUINONE OXIDOREDUCTASE 39 KD SUBUNIT (EC 1.6.5.3) [Sinorhizobium meliloti CCNWSX0020]	20.0				1.6.5.3	NADH-ubiquinone oxidoreductase 39 kDa subunit precursor K00329 NADH dehydrogenase [EC:1.6.5.3] K00356 [EC:1.6.99.3]	22.0
chlorophyllmax_130m_3004_0					BF3343 http://www.ncbi.nlm.nih.gov/protein/53714629 2,6-beta-D-fructofuranosidase similar to [Bacteroides fragilis BF-1], percent identity 99 416 aa, BLASTP E(): 0.0	16.0		inosine-5'-monophosphate dehydrogenase [Clostridium sp. ASF356]	5.0		COG0516 # F Nucleotide transport metabolism Function: IMP dehydrogenase/GMP reductase Organism: Listeria innocua (Lin)	14.0	1.1.1.205	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) [Oscillibacter ruminantium GH1]	17.0	1.1.1.205	Inosine-5'-monophosphate dehydrogenase OS Tritrichomonas foetus GN IMPDH PE 1 SV # UNIPROT P50097 IMP-DEHYDROG-RXN 1.1.1.205	25.0	1.1.1.205	guaB1 inosine 5-monophosphate dehydrogenase (EC:1.1.1.205) K00088 IMP [EC:1.1.1.205]	18.0
chlorophyllmax_130m_3004_1								IMP dehydrogenase/GMP reductase [candidate division TG3 bacterium ACht1]	8.0				1.1.1.205	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) [Spirochaeta smaragdinae DSM 11293]	18.0				1.1.1.205	IMP dehydrogenase/GMP reductase K00088 dehydrogenase [EC:1.1.1.205]	16.0
chlorophyllmax_130m_4053_0					http://www.ncbi.nlm.nih.gov/protein/218781865  PFAM: aminotransferase class-III KEGG: protein	5.0		Aminotransferase class-III [Mesorhizobium sp. STM 4661]	6.0		COG0161 # H Coenzyme transport metabolism Function: Adenosylmethionine-8-amino-7-oxononanoate aminotransferase Organism: Mesorhizobium loti (Mlo)	13.0	2.6.1.18	Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18) [Phaeobacter gallaeciensis ANG1]	18.0					 (EC:2.6.1.-)	1.0
chlorophyllmax_130m_3136_0					http://www.ncbi.nlm.nih.gov/protein/114798131 cyclododecanone monooxygenase identified similarity to GB:AAL14233.1 match protein family HMM PF00743	11.0		cyclododecanone monooxygenase [Streptomyces ipomoeae]	4.0				1.14.13.22	Cyclohexanone monooxygenase (EC 1.14.13.22) [marine gamma proteobacterium HTCC2143]	18.0				1.14.13.22	cyclohexanone monooxygenase (EC:1.14.13.22) K03379 [EC:1.14.13.22]	15.0
chlorophyllmax_130m_3137_0					YE4167 http://www.ncbi.nlm.nih.gov/protein/123444336 	2.0		threonine dehydratase [Ochrobactrum anthropi]	4.0				4.3.1.19	Threonine dehydratase, catabolic (EC 4.3.1.19) [Yersinia enterocolitica subsp. WA-314]	19.0						
chlorophyllmax_130m_3135_0														probable serine/threonine protein kinase( EC:2.7.1.- ) [Zavarzinella formosa DSM 19928]	9.0						
chlorophyllmax_130m_3131_1					RPA4722 http://www.ncbi.nlm.nih.gov/protein/39937780 putative bifunctional glutamate synthase subunit beta/2-polyprenylphenol hydroxylase undetermined function	11.0		Glutamate synthase [NADPH] small chain [Rhodovulum sp. PH10]	8.0				1.4.1.13	Glutamate synthase [NADPH] small chain (EC 1.4.1.13) [Prevotella sp. oral taxon 306 str. F0472]	24.0				1.4.1.13	putative bifunctional glutamate synthase subunit beta/2-polyprenylphenol hydroxylase K00266 (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	23.0
chlorophyllmax_130m_674_0					lgt http://www.ncbi.nlm.nih.gov/protein/15889489 prolipoprotein diacylglyceryl transferase transfers N-acyl diglyceride moiety to prospective N-terminal cysteine	13.0		prolipoprotein diacylglyceryl transferase, partial [Rhizobium sp. CF080]	7.0		COG0682 # M Cell wall/membrane/envelope biogenesis Function: Prolipoprotein diacylglyceryltransferase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0		Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-) [Bradyrhizobium japonicum USDA 6]	9.0					lgt prolipoprotein diacylglyceryl transferase (EC:2.4.99.-) K13292 phosphatidylglycerol:prolipoprotein diacylglycerol [EC:2.-.-.-]	9.0
chlorophyllmax_130m_160_0					http://www.ncbi.nlm.nih.gov/protein/120554794 ribonuclease TIGRFAM: ribonuclease, Rne/Rng family PFAM: RNA binding S1 domain protein KEGG: ribonucleases G E	15.0		ribonuclease E [Sphingomonas sp. PAMC 26621]	6.0		COG1530 # J Translation, ribosomal structure biogenesis Function: Ribonucleases G E Organism: Escherichia coli O157:H7 EDL933 (EcZ)	17.0	3.1.26.12	Ribonuclease E (EC 3.1.26.12) [Comamonas testosteroni ATCC 11996]	18.0				3.1.26.12	ribonuclease, Rne/Rng family K08300 ribonuclease E [EC:3.1.26.12]	17.0
chlorophyllmax_130m_163_0								sodium:proline symporter [SAR406 cluster bacterium SCGC AAA298-D23]	7.0												
chlorophyllmax_130m_162_0					http://www.ncbi.nlm.nih.gov/protein/150397398 FAD dependent oxidoreductase PFAM: fumarate reductase/succinate dehydrogenase flavoprotein domain protein glycine cleavage T protein (aminomethyl transferase) Glycine T-protein barrel KEGG: sme:SMc01662 putative sarcosine	22.0		Sarcosine dehydrogenase [Mesorhizobium sp. STM 4661]	6.0		COG0665 # E Amino acid transport metabolism Function: Glycine/D-amino oxidases (deaminating) Organism: Mesorhizobium loti (Mlo)	15.0	1.5.99.1	Sarcosine dehydrogenase (EC 1.5.99.1) [Phaeobacter gallaeciensis ANG1]	17.0					PDPR pyruvate dehydrogenase phosphatase regulatory subunit	6.0
chlorophyllmax_130m_165_1					lepB http://www.ncbi.nlm.nih.gov/protein/110834494 signal peptidase I leader (signal I) identified sequence similarity InterPro: Signal peptidase High confidence function specificity	17.0		signal peptidase I [Thioalkalivibrio sp. ALSr1]	6.0				3.4.21.89	Signal peptidase I (EC 3.4.21.89) [Thioalkalivibrio thiocyanoxidans ARh 4]	19.0				3.4.21.89	signal peptidase I (EC:3.4.21.89) K03100 [EC:3.4.21.89]	16.0
chlorophyllmax_130m_5479_0					argE http://www.ncbi.nlm.nih.gov/protein/77463806 acetylornithine deacetylase catalyzes formation L-ornithine from N(2)-acetyl-L-ornithine	9.0		acetylornithine deacetylase [Pseudomonas sp. HYS]	5.0		COG0624 # E Amino acid transport metabolism Function: Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase related deacylases Organism: Pseudomonas aeruginosa (Pae)	17.0	3.5.1.16	Acetylornithine deacetylase (EC 3.5.1.16) [Pseudomonas aeruginosa AES-1R]	17.0				3.5.1.16	metallo-peptidase, Clan MH, Family M18 (EC:3.4.-.-) K01438 acetylornithine deacetylase [EC:3.5.1.16]	20.0
chlorophyllmax_130m_5479_1					PSHAa0549 http://www.ncbi.nlm.nih.gov/protein/77359505 putative GTP cyclohydrolase similar protein Methanocaldococcus converts to 7,8-dihydro-D-neopterin 2',3'-cyclic phosphate as first step methanopterin biosynthesis	17.0		GTP cyclohydrolase folE2 [Pseudoalteromonas sp. Bsw20308]	6.0				3.5.4.16	GTP cyclohydrolase I (EC 3.5.4.16) type 2 [Pseudoalteromonas arctica A 37-1-2]	21.0	3.5.4.16	GTP cyclohydrolase folE2 OS Pseudomonas putida (strain GB-1) GN PE 3 SV 1 # UNIPROT B0KR89 GTP-CYCLOHYDRO-I-RXN 3.5.4.16	28.0	3.5.4.16	GTP cyclohydrolase I (EC:3.5.4.16) K09007 	15.0
chlorophyllmax_130m_5475_0					http://www.ncbi.nlm.nih.gov/protein/146279113 histidinol-phosphate aminotransferase catalyzes formation histidinol phosphate 2-oxoglutarate from glutamate imidazole acetol-phosphate	12.0		Histidinol-phosphate aminotransferase [Rhodobacter sp. AKP1]	5.0		COG0079 # E Amino acid transport metabolism Function: Histidinol-phosphate/aromatic aminotransferase cobyric decarboxylase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0	2.6.1.57	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57) @ Histidinol-phosphate 2.6.1.9) [Agrobacterium tumefaciens F2]	24.0				2.6.1.9	hisC histidinol-phosphate aminotransferase K00817 aminotransferase [EC:2.6.1.9]	15.0
chlorophyllmax_130m_5474_0					http://www.ncbi.nlm.nih.gov/protein/90421682 gamma-glutamyl kinase catalyzes formation glutamate 5-phosphate from proline biosynthesis	10.0		glutamate 5-kinase, partial [Acidocella sp. MX-AZ02]	6.0		COG0263 # E Amino acid transport metabolism Function: Glutamate 5-kinase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	2.7.2.11	Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA [Acidiphilium sp. PM]	22.0	2.7.2.11	Glutamate 5-kinase OS Oligotropha carboxidovorans (strain ATCC 49405 / DSM 1227 OM5) GN proB PE 3 SV 1 # UNIPROT B6JD20 GLUTKIN-RXN 2.7.2.11	33.0	2.7.2.11	gamma-glutamyl kinase (EC:2.7.2.11) K00931 glutamate 5-kinase [EC:2.7.2.11]	17.0
chlorophyllmax_130m_5476_0					http://www.ncbi.nlm.nih.gov/protein/146282820  Code: S COG: COG3825	5.0		von Willebrand factor A [Pseudomonas sp. HYS]	7.0		COG3825 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Ralstonia solanacearum (Rso)	12.0	1.8.1.9	Thioredoxin reductase (EC 1.8.1.9) [Pseudomonas putida CSV86]	17.0					 K09989 protein	1.0
chlorophyllmax_130m_1769_0					http://www.ncbi.nlm.nih.gov/protein/89900042 D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding	6.0		 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0				1.1.1.95	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) [endosymbiont Tevnia jerichonana (vent Tica)]	19.0				1.1.1.95	D-isomer specific 2-hydroxyacid dehydrogenase nad-binding protein K00058 D-3-phosphoglycerate [EC:1.1.1.95]	18.0
chlorophyllmax_130m_1768_0					groES http://www.ncbi.nlm.nih.gov/protein/27377171 co-chaperonin GroES 10 kDa chaperonin Cpn10 forms homoheptameric ring binds to one or both ends GroEL double barrel presence adenine nucleotides capping it folding unfolded substrates initiates GroEL-substrate bound capped release folded substrate dependent ATP binding hydrolysis trans ring	40.0		10kDa chaperonin (Protein Cpn10) (groES protein) [Mesorhizobium sp. STM 4661]	10.0		COG0234 # O Posttranslational modification, protein turnover, chaperones Function: Co-chaperonin GroES (HSP10) Organism: Mesorhizobium loti (Mlo)	15.0		Heat shock protein 60 family co-chaperone GroES [Bradyrhizobium japonicum USDA 6]	10.0					10 kDa chaperonin-like	3.0
chlorophyllmax_130m_1765_0		glycogen phosphorylase [Anaeromyxobacter dehalogenans 2CP-C] (GT:35)	6.0		glgP http://www.ncbi.nlm.nih.gov/protein/50123067 glycogen phosphorylase Similar to Escherichia coli, Shigella flexneri phosphorylase GlgP or GlgY b3428 sf3451 (SWALL:P13031) (815 aa) fasta scores: E(): 0, 77.91% id 815 aa	26.0		truncated glycogen phosphorylase [Actinobacillus pleuropneumoniae]	5.0		COG0058 # G Carbohydrate transport metabolism Function: Glucan phosphorylase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0	2.4.1.1	Glycogen phosphorylase (EC 2.4.1.1) [Thauera linaloolentis 47Lol DSM 12138]	19.0				2.4.1.1	glycogen/starch/alpha-glucan phosphorylase (EC:2.4.1.1) K00688 starch [EC:2.4.1.1]	16.0
chlorophyllmax_130m_1765_1					http://www.ncbi.nlm.nih.gov/protein/121609589 two component transcriptional regulator PFAM: response regulator receiver domain protein KEGG: regulator, winged helix family	14.0		response regulator receiver protein, partial [Acidovorax delafieldii]	7.0		COG0745 # TK Function: Response regulators consisting CheY-like receiver domain winged-helix DNA-binding Organism: Nostoc sp. PCC 7120 (Nos)	18.0		Response regulator receiver:Transcriptional regulatory protein, C terminal [Comamonas testosteroni ATCC 11996]	11.0					winged helix family two component transcriptional regulator	7.0
chlorophyllmax_130m_1766_0					http://www.ncbi.nlm.nih.gov/protein/120613048 type III secretion exporter PFAM: KEGG: exporter	7.0		type III secretion exporter, partial [Verminephrobacter aporrectodeae]	7.0					Flagellar biosynthesis protein FlhB [Acidovorax sp. JS42]	6.0					type III secretion exporter K02401 flagellar biosynthetic protein FlhB	8.0
chlorophyllmax_130m_1766_1					http://www.ncbi.nlm.nih.gov/protein/161377476 chemotaxis regulator CheZ cytosolic phosphatase which functions signal transduction complex controlling level phosphorylated CheY through dephosphorylation	17.0		chemotaxis regulator CheZ [Pandoraea sp. SD6-2]	6.0		COG3143 # NT Function: Chemotaxis protein Organism: Ralstonia solanacearum (Rso)	9.0		Chemotaxis response - phosphatase CheZ [Comamonas testosteroni ATCC 11996]	9.0					chemotaxis phosphatase, CheZ K03414 protein CheZ	4.0
chlorophyllmax_130m_1761_0					http://www.ncbi.nlm.nih.gov/protein/89900580 peptidoglycan-binding LysM	3.0		peptidoglycan-binding LysM [Albidiferax ferrireducens]	4.0					PROBABLE TRANSMEMBRANE PROTEIN [Rhodoferax ferrireducens DSM 15236]	7.0					peptidoglycan-binding LysM K07288 uncharacterized membrane protein	5.0
chlorophyllmax_130m_1760_0					http://www.ncbi.nlm.nih.gov/protein/120609107 EmrB/QacA family drug resistance transporter TIGRFAM: transporter, subfamily PFAM: major facilitator superfamily KEGG:	14.0		major facilitator transporter [Comamonas sp. B-9]	6.0					Multidrug resistance protein B [Polaromonas sp. JS666]	6.0					drug resistance transporter EmrB/QacA subfamily	5.0
chlorophyllmax_130m_1763_0					http://www.ncbi.nlm.nih.gov/protein/121609281 DeoR family transcriptional regulator PFAM: regulatory protein, DeoR Helix-turn-helix, type 11 domain protein KEGG: regulator,	14.0		DeoR faimly transcriptional regulator [Acidovorax sp. KKS102]	7.0		COG1349 # KG Function: Transcriptional regulators sugar metabolism Organism: Mesorhizobium loti (Mlo)	12.0		Glycerol-3-phosphate regulon repressor, DeoR family [Comamonas testosteroni ATCC 11996]	9.0					DeoR family transcriptional regulator K02444 regulator, glycerol-3-phosphate regulon repressor	9.0
chlorophyllmax_130m_1762_0					http://www.ncbi.nlm.nih.gov/protein/124266086 enoyl-CoA hydratase	3.0		enoyl-CoA hydratase [Acidovorax sp. MR-S7]	5.0				4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [Rhodoferax ferrireducens DSM 15236]	18.0				4.2.1.17	enoyl-CoA hydratase (EC:4.2.1.17) K01692 [EC:4.2.1.17]	15.0
chlorophyllmax_130m_4303_0					http://www.ncbi.nlm.nih.gov/protein/148260340 tartrate/fumarate subfamily Fe-S type hydro-lyase beta subunit TIGRFAM: hydro-lyase, type, subfamily, alpha PFAM: region region	15.0		Fumarate hydratase class I [Caenispirillum salinarum]	6.0		COG1838 # C Energy production conversion Function: Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain Organism: Escherichia coli O157:H7 EDL933 (EcZ)	22.0	4.2.1.2	Fumarate hydratase class I, aerobic (EC 4.2.1.2) [Rhizobium etli CIAT 894]	21.0	4.2.1.2	Fumarate hydratase class I, aerobic OS Salmonella typhimurium GN fumA PE 3 SV # UNIPROT P40720 FUMHYDR-RXN STYP99287:STM1468-MONOMER 4.2.1.2	29.0	4.2.1.2	fum1 fumarate hydratase K01676 hydratase, class I [EC:4.2.1.2]	18.0
chlorophyllmax_130m_4304_2					http://www.ncbi.nlm.nih.gov/protein/195953792 Cystinosin/ERS1p repeat SMART: KEGG: 	5.0		sugar efflux transporter intercellular exchange [Leptospira wolffii]	7.0					 [Chlorogloeopsis sp. PCC 9212]	4.0					MtN3/saliva-related transmembrane protein, conserved region	4.0
chlorophyllmax_130m_4305_0					http://www.ncbi.nlm.nih.gov/protein/146284297 uncharacterized small membrane protein Code: S COG: COG2363	8.0		membrane protein [Pseudomonas stutzeri]	3.0					COG2363 [Thiocapsa marina 5811]	4.0					uncharacterized small membrane protein	3.0
chlorophyllmax_130m_4307_0					http://www.ncbi.nlm.nih.gov/protein/154251507 phospholipase/carboxylesterase PFAM: phospholipase/Carboxylesterase KEGG: bja:bll1350 	6.0		phospholipase [Mesorhizobium sp. WSM4349]	4.0					FIG01004869:  [Bradyrhizobium japonicum USDA 6]	5.0					 K06999	1.0
chlorophyllmax_130m_5658_1								 [Candidatus Microthrix parvicella]	3.0												
chlorophyllmax_130m_5657_0					http://www.ncbi.nlm.nih.gov/protein/118464853  identified match to protein family HMM PF07287	7.0		 [Candidatus Microthrix parvicella]	3.0					expressed protein [Mycobacterium avium subsp. paratuberculosis Pt144]	6.0					protein unknown function DUF1446	3.0
chlorophyllmax_130m_5656_0					http://www.ncbi.nlm.nih.gov/protein/119946764 ABC transporter oligopeptide ATP-binding protein PFAM: related Oligopeptide/dipeptide transporter, C-terminal domain SMART: AAA ATPase KEGG: ATPase subunit	16.0		oligopeptide/dipeptide ABC transporter, ATP-binding protein domain [Brucella suis]	7.0		COG1123 # R General function prediction only Function: ATPase components various ABC-type transport systems, contain duplicated Organism: Mesorhizobium loti (Mlo)	20.0		Oligopeptide transport ATP-binding protein OppD (TC 3.A.1.5.1) [Brucella abortus bv. 1 str. NI486]	12.0					ABC transporter nucleotide binding/ATPase protein (oligopeptide) K02031 peptide/nickel transport system ATP-binding	10.0
chlorophyllmax_130m_5651_0					hyuA http://www.ncbi.nlm.nih.gov/protein/146342350 N-methylhydantoinase A (Hydantoin utilization protein A) Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 1732229 Product type e enzyme	23.0		N-methylhydantoinase A mikimopine-lactam hydrogenase [Mesorhizobium sp. STM 4661]	8.0		COG0145 # EQ Function: N-methylhydantoinase A/acetone carboxylase, beta subunit Organism: Aquifex aeolicus (Aae)	13.0	3.5.2.14	N-methylhydantoinase A (EC 3.5.2.14) [endosymbiont Riftia pachyptila (vent Ph05)]	19.0	3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing) A 2 OS Natronomonas pharaonis (strain DSM 2160 / ATCC 35678) GN PE 4 SV 1 # UNIPROT Q3ILY0 3.5.2.14-RXN NPHA348780:NP6218A-MONOMER 3.5.2.14	34.0	3.5.2.9	5-oxoprolinase (ATP-hydrolyzing) (EC:3.5.2.9) K01473 N-methylhydantoinase A [EC:3.5.2.14]	17.0
chlorophyllmax_130m_5650_0								 [Lachnospiraceae bacterium A4]	3.0												
chlorophyllmax_130m_347_0					dnaJ http://www.ncbi.nlm.nih.gov/protein/218668004 chaperone protein DnaJ identified similarity to SP:P08622 match family HMM PF00226 PF00684 PF01556 TIGR02349	15.0		molecular chaperone DnaJ [Gordonia rhizosphera]	5.0		COG0484 # O Posttranslational modification, protein turnover, chaperones Function: DnaJ-class molecular chaperone C-terminal Zn finger domain Organism: Mycobacterium tuberculosis H37Rv (Mtu)	20.0		DnaJ-class molecular chaperone CbpA [Gluconobacter morbifer G707]	7.0					dnaJ2 chaperone protein DnaJ2 K03686 molecular DnaJ	6.0
