orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
uppermesopelagic_500m_1170_0					http://www.ncbi.nlm.nih.gov/protein/116693101 AraC family transcriptional regulator PFAM: helix-turn-helix- domain containing protein, type KEGG: regulator,	13.0		AraC family transcriptional regulator [Acidocella sp. MX-AZ02]	7.0		COG2207 # K Transcription Function: AraC-type DNA-binding domain-containing proteins Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0		Transcriptional regulator, AraC family [Microlunatus phosphovorus NM-1]	7.0					AraC family transcriptional regulator	4.0
uppermesopelagic_500m_1171_0		 [Candidatus Nitrosopumilus koreensis AR1] (GT:1)	5.0		http://www.ncbi.nlm.nih.gov/protein/161527559  KEGG: mja:MJ1255 protein	3.0		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0					Uncharacterized glycosyltransferase MJ1255 (EC 2.-.-.-) [Nitrosopumilus maritimus SCM1]	8.0			
uppermesopelagic_500m_1176_0								carboxylesterase [Alcanivorax dieselolei]	3.0					Carboxylesterase, type B [Alcanivorax dieselolei B5]	6.0						
uppermesopelagic_500m_1177_0					TVN1274 http://www.ncbi.nlm.nih.gov/protein/13542105 translation initiation factor IF-2 subunit gamma eIF-2G forms ternary complex GTP initiator tRNA early steps protein synthesis	18.0		putative translation initiation factor IF-2 subunit gamma, partial [Candidatus Nitrosopumilus salaria]	11.0		COG5257 # J Translation, ribosomal structure biogenesis Function: Translation initiation factor 2, gamma subunit (eIF-2gamma GTPase) Organism: Methanococcus jannaschii (Mja)	20.0		Eukaryotic translation initiation factor 2 gamma subunit [Methanothermobacter thermautotrophicus str. Delta H]	12.0					266.t00007 eukaryotic translation initiation factor 2 gamma subunit K03242 subunit 3	10.0
uppermesopelagic_500m_7822_0					hemB http://www.ncbi.nlm.nih.gov/protein/21674252 delta-aminolevulinic acid dehydratase catalyzes formation porphobilinogen from 5-aminolevulinate	10.0		delta-aminolevulinic acid dehydratase [Leptolyngbya sp. PCC 6406]	7.0		COG0113 # H Coenzyme transport metabolism Function: Delta-aminolevulinic acid dehydratase Organism: Nostoc sp. PCC 7120 (Nos)	16.0	4.2.1.24	Porphobilinogen synthase (EC 4.2.1.24) [Xenococcus sp. PCC 7305]	18.0				4.2.1.24	hemB delta-aminolevulinic acid dehydratase (EC:4.2.1.24) K01698 porphobilinogen synthase [EC:4.2.1.24]	19.0
uppermesopelagic_500m_7820_1					http://www.ncbi.nlm.nih.gov/protein/188996322 CoB--CoM heterodisulfide reductase PFAM: protein unknown function DUF224 cysteine-rich region domain protein KEGG: DUF224,	13.0		CoB--CoM heterodisulfide reductase [Afipia sp. 1NLS2]	6.0					Putative succinate dehydrogenase cytochrome b subunit [Spirulina subsalsa PCC 9445]	10.0				1.3.99.1	sdhE succinate dehydrogenase subunit C (EC:1.3.99.1) K03389 heterodisulfide reductase B [EC:1.8.98.1]	21.0
uppermesopelagic_500m_7824_0								transketolase [Caldisericum exile]	3.0				2.2.1.1	Transketolase (EC 2.2.1.1) [Caldisericum exile AZM16c01]	16.0						
uppermesopelagic_500m_7825_0					http://www.ncbi.nlm.nih.gov/protein/118602397 acriflavin resistance protein PFAM: KEGG: lil:LA2439 acriflavine protein homolog	8.0		acriflavin resistance protein [gamma proteobacterium SCGC AAA076-F14]	6.0					Acriflavin resistance protein [Ruthia magnifica str. Cm (Calyptogena magnifica)]	8.0					acriflavin resistance protein	2.0
uppermesopelagic_500m_2855_0					http://www.ncbi.nlm.nih.gov/protein/239820624 ABC transporter related PFAM: KEGG: ABC-type transporter, ATPase component: HAAT family	12.0		amino acid ABC transporter ATPase [Variovorax paradoxus]	7.0					Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1) [Variovorax paradoxus S110]	11.0					ABC transporter related K01996 branched-chain amino acid transport system ATP-binding protein	10.0
uppermesopelagic_500m_7828_0					mnmA http://www.ncbi.nlm.nih.gov/protein/127512489 tRNA-specific 2-thiouridylase MnmA catalyzes sulfuration reaction to synthesize 2-thiouridine U34 position tRNAs	14.0		tRNA-specific 2-thiouridylase MnmA [Providencia sneebia]	5.0		COG0482 # J Translation, ribosomal structure biogenesis Function: Predicted tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains PP-loop ATPase domain Organism: Escherichia coli O157:H7 (Ecs)	20.0	2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61) [Pseudomonas aeruginosa 9BR]	17.0				2.1.1.61	mnmA tRNA-specific 2-thiouridylase MnmA (EC:2.1.1.61) K00566 [EC:2.8.1.-]	17.0
uppermesopelagic_500m_7828_1					http://www.ncbi.nlm.nih.gov/protein/160880743 PhoH family protein PFAM: KEGG: tte:TTE0970 Phosphate starvation-inducible protein PhoH, predicted ATPase	10.0		phosphate starvation protein PhoH [Bacillus sp. HYC-10]	6.0		COG1702 # T Signal transduction mechanisms Function: Phosphate starvation-inducible protein PhoH, predicted ATPase Organism: Nostoc sp. PCC 7120 (Nos)	17.0		Phosphate starvation-inducible protein PhoH, predicted ATPase [Lactobacillus zeae KCTC 3804]	8.0					phoH phosphate starvation-induced protein K06217 starvation-inducible protein PhoH related proteins	8.0
uppermesopelagic_500m_2850_0								fructose-bisphosphate aldolase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0					Fructose-1,6-bisphosphate aldolase DhnA family [SAR324 cluster bacterium JCVI-SC AAA005]	9.0						
uppermesopelagic_500m_2852_1								 [alpha proteobacterium BAL199]	3.0					 [alpha proteobacterium BAL199]	3.0						
uppermesopelagic_500m_5086_0					rfaE http://www.ncbi.nlm.nih.gov/protein/116053144 bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase catalyzes phosphorylation D-glycero-D-manno-heptose to form D,D-heptose-1,7-bisphosphate transfer ADP forming ADP-D,D-heptose	18.0		bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase [Pseudomonas sp. Chol1]	9.0		COG2870 # M Cell wall/membrane/envelope biogenesis Function: ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase Organism: Escherichia coli K12 (Eco)	17.0		ADP-heptose synthase (EC 2.7.-.-) / D-glycero-beta-D-manno-heptose 7-phosphate kinase [Pseudomonas mendocina NK-01]	11.0					rfaE bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase (EC:2.7.-.-) K03272 D-beta-D-heptose kinase / adenosyltransferase [EC:2.7.1.- 2.7.7.-]	15.0
uppermesopelagic_500m_5087_0					http://www.ncbi.nlm.nih.gov/protein/99078677 phosphonate ABC transporter permease TIGRFAM: Phosphonate uptake transporter: (7.5e-36) PFAM: binding-protein-dependent transport systems inner membrane component: (3.2e-11) KEGG: sil:SPO0783 transporter, permease protein, ev 0.0, 77% identity	26.0		phosphonate ABC transporter permease [Phaeobacter gallaeciensis]	6.0					Phosphonate ABC transporter permease protein phnE1 (TC 3.A.1.9.1) [Silicibacter sp. TM1040]	10.0					phosphonate ABC transporter, inner membrane subunit K02042 transport system permease protein	10.0
uppermesopelagic_500m_5087_2					http://www.ncbi.nlm.nih.gov/protein/99078678 phosphonate ABC transporter permease TIGRFAM: Phosphonate uptake transporter: (2.3e-73) PFAM: binding-protein-dependent transport systems inner membrane component: (2.3e-13) KEGG: sil:SPO0782 transporter, permease protein, ev 1e-129, 79% identity	26.0		putative phosphonate transport system permease protein PhnE [Desulfotignum phosphitoxidans]	8.0		COG3639 # P Inorganic ion transport metabolism Function: ABC-type phosphate/phosphonate system, permease component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0		Phosphonate ABC transporter permease protein phnE2 (TC 3.A.1.9.1) [Bradyrhizobium japonicum USDA 6]	11.0					phosphonate ABC transporter, inner membrane subunit K02042 transport system permease protein	10.0
uppermesopelagic_500m_5084_0								 [Citreicella sp. 357]	3.0					FIG00565140:  [Citreicella sp. 357]	4.0						
uppermesopelagic_500m_5089_1					http://www.ncbi.nlm.nih.gov/protein/226226116 RNA polymerase sigma factor	5.0		RNA polymerase sigma factor rpoD [Caldithrix abyssi]	7.0					RNA polymerase sigma factor RpoD [Caldithrix abyssi DSM 13497]	9.0					RNA polymerase sigma factor	4.0
uppermesopelagic_500m_1500_0					ndhD http://www.ncbi.nlm.nih.gov/protein/21673605 NADH dehydrogenase I, subunit 4 identified match to PFAM protein family HMM PF00361	14.0		NADH:ubiquinone oxidoreductase subunit M [Rhizobium sp. Pop5]	7.0		COG1008 # C Energy production conversion Function: NADH:ubiquinone oxidoreductase subunit 4 (chain M) Organism: Halobacterium sp. NRC-1 (Hbs)	18.0	1.6.5.3	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3) [Schlesneria paludicola DSM 18645]	20.0				1.6.99.5	proton-translocating NADH-quinone oxidoreductase, chain M (EC:1.6.99.5) K00342 NADH dehydrogenase I subunit [EC:1.6.5.3]	22.0
uppermesopelagic_500m_1507_0								Ribonuclease, Rne/Rng family [candidate division ZIXI]	6.0					Cytoplasmic axial filament protein CafA Ribonuclease G (EC 3.1.4.-) [Caldithrix abyssi DSM 13497]	12.0						
uppermesopelagic_500m_1505_0		glycosyl transferase, group 1 family protein [Methylococcus capsulatus str. Bath] (GT:4)	10.0		MCA0613 http://www.ncbi.nlm.nih.gov/protein/53805059 glycosyl transferase, group 1 family protein identified similarity to GP:6690125 match protein HMM PF00534	14.0		glycosyl transferase family 1 [Methylococcus capsulatus]	6.0					Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-) / Alpha-1,3-N-acetylgalactosamine transferase PglA 2.4.1.-) Putative glycosyltransferase [Methylococcus capsulatus str. Bath]	16.0					glycosyl transferase group 1 family protein	5.0
uppermesopelagic_500m_4845_0					http://www.ncbi.nlm.nih.gov/protein/150397337 binding-protein-dependent transport systems inner membrane component PFAM: KEGG: sme:SMc01607 putative permease protein	12.0		spermidine/putrescine ABC transporter permease [Rhizobium sp. CCGE 510]	8.0		COG1177 # E Amino acid transport metabolism Function: ABC-type spermidine/putrescine system, permease component II Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0		Thiamin ABC transporter, transmembrane component [Sinorhizobium meliloti CCNWSX0020]	8.0					binding-protein dependent transport system inner membrane protein K02053 putative spermidine/putrescine permease protein	10.0
uppermesopelagic_500m_4845_1					http://www.ncbi.nlm.nih.gov/protein/150397338 ABC transporter related PFAM: Transport-associated OB domain protein SMART: AAA ATPase KEGG: sme:SMc01608 putative ATP-binding protein	15.0		spermidine/putrescine ABC transporter ATPase [Hoeflea sp. 108]	7.0		COG3842 # E Amino acid transport metabolism Function: ABC-type spermidine/putrescine systems, ATPase components Organism: Mesorhizobium loti (Mlo)	17.0		Ferric iron ABC transporter, ATP-binding protein [Sinorhizobium meliloti CCNWSX0020]	8.0					spermidine/putrescine ABC transporter ATPase subunit K02052 putative transport system ATP-binding protein	10.0
uppermesopelagic_500m_4840_1					http://www.ncbi.nlm.nih.gov/protein/110834912  (membrane protein, putative) identified match to PFAM protein family HMMPF04103 InterPro: Integral membrane DUF6 Function unclear	16.0		membrane protein [Halomonas anticariensis]	3.0					Permease drug/metabolite transporter (DMT) superfamily [endosymbiont Tevnia jerichonana (vent Tica)]	10.0					DMT family permease	3.0
uppermesopelagic_500m_4843_1					BP2728 http://www.ncbi.nlm.nih.gov/protein/33593692 cytochrome ubiquinol oxidase subunit IV Similar to Escherichia coli O protein CyoD or B0429 Z0532 Ecs0483 (P18403) (109 aa) fasta scores: E(): 1.7e-18, 54.71% id 106 aa Rhizobium loti IV Mlr6849 TR:Q987Y8 (EMBL:AP003010) (125 1.4e-28, 63.41% 123	37.0		cytochrome O ubiquinol oxidase [Rhizobium sp. CCGE 510]	8.0		COG3125 # C Energy production conversion Function: Heme/copper-type cytochrome/quinol oxidase, subunit 4 Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0		Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-) [Tetrathiobacter kashmirensis WT001]	11.0					cyoD3 bo3-type chinol oxidase, subunit IV (EC:1.10.3.-) K02300 cytochrome o ubiquinol oxidase operon protein cyoD	14.0
uppermesopelagic_500m_4843_2					BP2729 http://www.ncbi.nlm.nih.gov/protein/33593693 cytochrome ubiquinol oxidase subunit III Similar to Escherichia coli O III CyoC or B0430 (P18402) (204 aa) fasta scores: E(): 1.4e-45, 59.89% id 187 aa Rhizobium meliloti putative chain protein TR:CAC49717 (EMBL:AL603646) (210 9.6e-60, 69.48% 213 aa. Also similar BP2931, 57.310% identity 171 overlap	44.0		cytochrome O ubiquinol oxidase [Acidovorax sp. KKS102]	7.0		COG1845 # C Energy production conversion Function: Heme/copper-type cytochrome/quinol oxidase, subunit 3 Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0		Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-) [Agrobacterium tumefaciens F2]	11.0					cyoC2 cytochrome o ubiquinol oxidase, subunit III (EC:1.10.3.-) K02299 oxidase [EC:1.10.3.-]	11.0
uppermesopelagic_500m_4849_1					http://www.ncbi.nlm.nih.gov/protein/116750803 HAD family hydrolase TIGRFAM: HAD-superfamily hydrolase, subfamily IA, variant 1 PFAM: Haloacid dehalogenase domain protein KEGG: cte:CT0889 phosphoglycolate phosphatase	19.0		HAD-superfamily hydrolase, subfamily IA, variant 3 [Desulfococcus multivorans]	8.0				3.1.3.18	Phosphoglycolate phosphatase (EC 3.1.3.18) [Kuenenia stuttgartiensis enrichment culture clone RU1]	20.0				3.1.3.18	HAD-superfamily hydrolase, subfamily IA, variant 1 K01091 phosphoglycolate phosphatase [EC:3.1.3.18]	20.0
uppermesopelagic_500m_4900_0					VPA1597 http://www.ncbi.nlm.nih.gov/protein/28901452  similar to GB:AAF94418.1 (AE004205) percent identity 80 325 aa	11.0		rhodanese-related sulfurtransferase [Methylophaga lonarensis]	4.0		COG1054 # R General function prediction only Function: Predicted sulfurtransferase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0		Rhodanese domain protein UPF0176 [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	8.0					rhodanese domain-containing protein K07146 UPF0176 protein	4.0
uppermesopelagic_500m_4901_0					http://www.ncbi.nlm.nih.gov/protein/118444246 riboflavin biosynthesis protein ribA Includes: GTP cyclohydrolase II 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBPsynthase) identified match to family HMM PF00925 PF00926 TIGR00505 TIGR00506	21.0		GTP cyclohydrolase II ,3,4-dihydroxy-2-butanone 4-phosphate synthase [Desulfovibrio africanus]	8.0		COG0807 # H Coenzyme transport metabolism Function: GTP cyclohydrolase II Organism: Nostoc sp. PCC 7120 (Nos)	16.0	3.5.4.25	3,4-dihydroxy-2-butanone 4-phosphate synthase / GTP cyclohydrolase II (EC 3.5.4.25) [Leptospira licerasiae serovar Varillal str. VAR 010]	26.0	4.1.99.12	Riboflavin biosynthesis protein ribBA OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN PE 3 SV 1 # UNIPROT P74104 GTP-CYCLOHYDRO-II-RXN SSP1148:SLL1894-MONOMER 4.1.99.12 3.5.4.25	35.0	4.1.99.12	putative riboflavin biosynthesis protein RibA (ISS) K14652 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	26.0
uppermesopelagic_500m_4904_0					http://www.ncbi.nlm.nih.gov/protein/120602421 iron-sulfur cluster binding protein TIGRFAM: PFAM: 4Fe-4S ferredoxin, domain KEGG: dvu:DVU1782 cluster-binding protein	12.0		iron-sulfur cluster binding protein [Thiocapsa marina]	5.0		COG1139 # C Energy production conversion Function: Uncharacterized conserved protein containing ferredoxin-like domain Organism: Neisseria meningitidis MC58 (Nme)	16.0		Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF [Bacillus cereus VD102]	10.0					iron-sulfur cluster binding protein	3.0
uppermesopelagic_500m_4906_0					http://www.ncbi.nlm.nih.gov/protein/15807510 dihydrolipoamide dehydrogenase E3 component 2-oxoglutarate dehydrogenase complex catalyzes oxidation to lipoamide	11.0		lipoamide dehydrogenase, E3 component part three enzyme complexes [Mesorhizobium sp. STM 4661]	12.0		COG1249 # C Energy production conversion Function: Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component, related enzymes Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	22.0	1.8.1.4	Dihydrolipoamide dehydrogenase 2-oxoglutarate (EC 1.8.1.4) [Acetobacter pasteurianus NBRC 101655]	19.0		Dihydrolipoyl dehydrogenase OS Gallus gallus GN PE 2 SV 1 # UNIPROT Q5ZM32 RXN-8629 MetaCyc:MONOMER-12931	15.0	1.8.1.4	dihydrolipoamide dehydrogenase family protein (EC:1.8.1.4) K00382 [EC:1.8.1.4]	16.0
uppermesopelagic_500m_2856_0					rpoC http://www.ncbi.nlm.nih.gov/protein/119026336 DNA-directed RNA polymerase subunit beta' DNA-dependent catalyzes transcription DNA into using four ribonucleoside triphosphates as substrates. Subunit beta' binds to sigma factor allowing it bind -10 region promoter	29.0		DNA-directed RNA polymerase subunit gamma [Geminocystis herdmanii]	7.0		COG0086 # K Transcription Function: DNA-directed RNA polymerase, beta' subunit/160 kD subunit Organism: Corynebacterium glutamicum (Cgl)	16.0	2.7.7.6	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6) [Bifidobacterium animalis subsp. lactis CNCM I-2494]	23.0				2.7.7.6	DNA-directed RNA polymerase, beta' subunit (EC:2.7.7.6) K03046 polymerase [EC:2.7.7.6]	19.0
uppermesopelagic_500m_2689_0					http://www.ncbi.nlm.nih.gov/protein/114321093 polynucleotide phosphorylase/polyadenylase KEGG: mca:MCA1309 polyribonucleotide nucleotidyltransferase PFAM: 3' exoribonuclease RNA binding S1 domain protein KH, type 1, SMART: KH protein	19.0		polynucleotide phosphorylase/polyadenylase, partial [SAR86 cluster bacterium SAR86C]	7.0		COG1185 # J Translation, ribosomal structure biogenesis Function: Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase) Organism: Xylella fastidiosa 9a5c (Xfa)	17.0	2.7.7.8	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) [Regiella insecticola R5.15]	17.0				2.7.7.8	pnpA polynucleotide phosphorylase/polyadenylase (EC:2.7.7.8) K00962 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	18.0
uppermesopelagic_500m_2681_1								alpha/beta hydrolase fold protein [Desulfonatronospira thiodismutans]	5.0					 [endosymbiont Tevnia jerichonana (vent Tica)]	5.0					alpha/beta hydrolase fold protein K06889	4.0
uppermesopelagic_500m_2684_0													6.3.1.5	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain [Thermodesulfatator indicus DSM 15286]	22.0						
uppermesopelagic_500m_2687_0		chitooligosaccharide deacetylase [Ralstonia sp. T6] (CE:4)	6.0		http://www.ncbi.nlm.nih.gov/protein/116694381 chitooligosaccharide deacetylase	3.0		polysaccharide deacetylase [Janthinobacterium sp. Marseille]	5.0					[Xenopus tropicalis (western clawed frog)]	5.0					chitooligosaccharide deacetylase (EC:3.5.1.-)	3.0
uppermesopelagic_500m_1344_0					A2F7S4 http://www.uniprot.org/uniprot/A2F7S4 Clan MH, family M20, peptidase T-like metallopeptidase	9.0														Clan MH, family M20, peptidase T-like metallopeptidase	7.0
uppermesopelagic_500m_1347_0					http://www.ncbi.nlm.nih.gov/protein/194292394 putative ABC transporter, ATP-binding component Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type t transporter	25.0		putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein [Gloeocapsa sp. PCC 73106]	9.0		COG3842 # E Amino acid transport metabolism Function: ABC-type spermidine/putrescine systems, ATPase components Organism: Pseudomonas aeruginosa (Pae)	17.0		Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1) [Gloeocapsa sp. PCC 73106]	10.0					sulfate ABC transporter ATP-binding subunit cysA	6.0
uppermesopelagic_500m_1346_1								Type II secretory pathway pseudopilin PulG-like protein [Pedosphaera parvula]	8.0					-signal peptide transmembrane prediction [bacterium Ellin514]	6.0						
uppermesopelagic_500m_1349_0					http://www.ncbi.nlm.nih.gov/protein/222054393 para-aminobenzoate synthase, subunit I TIGRFAM: PFAM: aminotransferase class IV Chorismate binding-like KEGG: Para-aminobenzoate component I	15.0		aminodeoxychorismate synthase, component I [Xenococcus sp. PCC 7305]	8.0		COG0147 # EH Function: Anthranilate/para-aminobenzoate synthases component I Organism: Escherichia coli O157:H7 EDL933 (EcZ)	14.0	2.6.1.85	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85) / Aminodeoxychorismate lyase 4.1.3.38) [Xenococcus sp. PCC 7305]	24.0	2.6.1.85	Para-aminobenzoate synthase component 1 OS Salmonella typhimurium GN pabB PE SV # UNIPROT P12680 PABASYN-RXN STYP99287:STM1824-MONOMER 2.6.1.85	27.0	2.6.1.85	pabB putative PARA-aminobenzoate synthetase component I protein (EC:4.1.3.-) K03342 para-aminobenzoate / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	24.0
uppermesopelagic_500m_1348_0								, partial [Nitrospina sp. AB-629-B06]	5.0												
uppermesopelagic_500m_2533_1					SCO6298 http://www.ncbi.nlm.nih.gov/protein/21224617  SCBAC8D1.11c, conserved protein, len: 308 aa similar to TR:Q9HTH7 (EMBL:AE004951) Pseudomonas aeruginosa protein PA5387, 294 fasta scores: opt: 1301 Z-score: 1431.2 bits: 272.9 E(): 3.9e-72 64.746% identity 295 aa overlap	29.0		conserved  [Candidatus Pelagibacter sp. HTCC7211]	4.0		COG3246 # S Function unknown Function: Uncharacterized conserved protein Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	14.0		 [Glaciecola pallidula DSM 14239 ACAM 615]	6.0					SCBAC8D1.11c 	1.0
uppermesopelagic_500m_7017_0					capD http://www.ncbi.nlm.nih.gov/protein/209964776 polysaccharide biosynthesis protein CapD, putative identified match to family HMM PF00528	12.0		nucleoside-diphosphate sugar epimerase [Magnetospirillum sp. SO-1]	6.0					UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-) [Thalassospira xiamenensis M-5 DSM 17429]	9.0					capD polysaccharide biosynthesis protein CapD, putative K13013 O-antigen WbqV	8.0
uppermesopelagic_500m_2535_0					mazG http://www.ncbi.nlm.nih.gov/protein/146277156 nucleoside triphosphate pyrophosphohydrolase functions degradation stringent response intracellular messenger ppGpp Escherichia coli this gene co-transcribed toxin/antitoxin genes mazEF activity MazG inhibited MazEF vitro ppGpp inhibits mazEF expression thus works limiting toxic MazF toxin induced during starvation also interacts GTPase protein Era	40.0		Nucleoside triphosphate pyrophosphohydrolase MazG [Stenotrophomonas maltophilia]	6.0		COG1694 # R General function prediction only Function: Predicted pyrophosphatase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	3.6.1.8	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8) [Phaeobacter gallaeciensis ANG1]	19.0				3.6.1.19	mazG nucleoside triphosphate pyrophosphohydrolase (EC:3.6.1.19) K02428 nucleoside-triphosphate pyrophosphatase [EC:3.6.1.19]	19.0
uppermesopelagic_500m_2534_1					RB6101 http://www.ncbi.nlm.nih.gov/protein/32474070  PMID: 11823852	4.0		protein containing DUF1501, partial [Rhodopirellula europaea]	5.0					FIG00925943:  [Blastopirellula marina DSM 3645]	5.0			
uppermesopelagic_500m_2539_0					hisB http://www.ncbi.nlm.nih.gov/protein/115350400 imidazoleglycerol-phosphate dehydratase catalyzes dehydration D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate to 3-(imidazol-4-yl)-2-oxopropyl phosphate histidine biosynthesis	13.0		imidazoleglycerol-phosphate dehydratase [Pseudomonas sp. M1]	5.0		COG0131 # E Amino acid transport metabolism Function: Imidazoleglycerol-phosphate dehydratase Organism: Nostoc sp. PCC 7120 (Nos)	16.0	4.2.1.19	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19) [endosymbiont Tevnia jerichonana (vent Tica)]	19.0	4.2.1.19	Imidazoleglycerol-phosphate dehydratase OS Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB) GN hisB PE 3 SV 1 # UNIPROT A0LQG8 IMIDPHOSDEHYD-RXN 4.2.1.19	31.0	4.2.1.19	imidazoleglycerol-phosphate dehydratase (EC:4.2.1.19) K01693 [EC:4.2.1.19]	15.0
uppermesopelagic_500m_8908_0					RB749 http://www.ncbi.nlm.nih.gov/protein/32471061 serine/threonine protein kinase related protein PMID: 9371463 best DB hits: BLAST: pir:H69064 serinethreonine - E 5e-05 pir:JC4881 polyvinyl-alcohol dehydrogenase (acceptor) (EC 0.017 gb:AAB89850.1 (AE001008) conserved hypothetical 0.076 COG: MTH1485 COG1520 Uncharacterized proteins WD40-like repeat family 4e-06 PFAM: PF01011 PQQ enzyme repeat 0.1 PF00993 Class II histocompatibility ant 0.47 0.00012	47.0		serine/threonine protein kinase related [Rhodopirellula europaea]	5.0					unspecified kinase or ATP dependent regulatory protein signal transduction cellular communication/signal transduction [Pirellula sp. 1]	13.0					serine/threonine protein kinase related	3.0
uppermesopelagic_500m_8909_0					http://www.ncbi.nlm.nih.gov/protein/194289483 putative Aminoacylase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	22.0		N-acyl-L-amino acid amidohydrolase [Idiomarina xiamenensis]	5.0				3.5.1.47	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47) [Alteromonas sp. S89]	17.0				3.5.1.14	peptidase M20D, amidohydrolase (EC:3.5.1.14) K01436 [EC:3.5.1.-]	16.0
uppermesopelagic_500m_5507_0					ECs0867 http://www.ncbi.nlm.nih.gov/protein/15830121 cardiolipin synthase 2 similar to gi|1787007 (conserved Escherichia coli K-12)	12.0		putative cardiolipin synthase YbhO [Escherichia coli]	6.0		COG1502 # I Lipid transport metabolism Function: Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases related enzymes Organism: Escherichia coli O157:H7 EDL933 (EcZ)	17.0		Cardiolipin synthetase (EC 2.7.8.-) [Escherichia coli O55:H7 str. RM12579]	9.0		Putative cardiolipin synthase YbhO OS Escherichia coli (strain K12) GN ybhO PE 1 SV # UNIPROT P0AA84 CARDIOLIPSYN-RXN MetaCyc:G6406-MONOMER	19.0			
uppermesopelagic_500m_5507_1					ybhN http://www.ncbi.nlm.nih.gov/protein/89107639 conserved inner membrane protein ECK0777:JW0771:b0788	5.0		inner membrane protein ybhN, partial [Escherichia coli]	6.0		COG0392 # S Function unknown Function: Predicted integral membrane protein Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0		Inner membrane protein YbhQ [Escherichia coli 042]	6.0						
uppermesopelagic_500m_5506_1								, partial [Nitrospina sp. AB-629-B06]	5.0												
