orf_id	ref dbname	EC	product	value
	RefSeq_complete_nr_v62_dec2013		integrase [gamma proteobacterium HIMB30]	4.0
	seed-2014-01-30		Phage integrase [gamma proteobacterium HIMB30]	5.0

upper_euphotic_10m_6201_1				
	RefSeq_complete_nr_v62_dec2013		modulator protein [Candidatus Puniceispirillum marinum]	4.0
	seed-2014-01-30		TldE/PmbA protein, part proposed TldE/TldD proteolytic complex (PMID 12029038) [SAR116 cluster alpha proteobacterium HIMB100]	14.0
	KEGG_pep_2013		putative Zn-dependent protease (EC:3.4.24.-) K03592 PmbA protein	6.0

upper_euphotic_10m_6207_0				
	RefSeq_complete_nr_v62_dec2013		gamma-carboxymuconolactone decarboxylase [marine gamma proteobacterium HTCC2143]	6.0
	seed-2014-01-30	4.1.1.44	4-carboxymuconolactone decarboxylase (EC 4.1.1.44) [Serratia marcescens Db11]	17.0

upper_euphotic_10m_6207_1	CAZy_2013-07-13		choline dehydrogenase, flavoprotein [Bradyrhizobium oligotrophicum S58] (AA:3)	7.0
	EggNog_v3_2013_08_07		betA http://www.ncbi.nlm.nih.gov/protein/146338933 choline dehydrogenase, flavoprotein alcohol dehydrogenase Evidence 2a : Function homologous gene experimentally demonstrated other organism Product type e enzyme	21.0
	RefSeq_complete_nr_v62_dec2013		glucose-methanol-choline oxidoreductase [alpha proteobacterium BAL199]	5.0
	seed-2014-01-30	1.1.99.1	Choline dehydrogenase (EC 1.1.99.1) [Bradyrhizobium japonicum USDA 6]	18.0
	KEGG_pep_2013		glucose-methanol-choline oxidoreductase K00119 [EC:1.1.99.-]	4.0

upper_euphotic_10m_6205_0				
	EggNog_v3_2013_08_07		PSHAa2841 http://www.ncbi.nlm.nih.gov/protein/77361744 ABC-type multidrug transport system, ATPase permease component Evidence 2b : Function strongly homologous gene PubMedId 9049023 Product type t transporter	22.0
	RefSeq_complete_nr_v62_dec2013		ABC transporter B family member 1 [Pseudoalteromonas sp. Bsw20308]	9.0
	seed-2014-01-30		ABC-type multidrug transport system, ATPase permease component [Simiduia agarivorans SA1 DSM 21679]	12.0
	KEGG_pep_2013	3.6.3.27	ABC-type multidrug transport system, ATPase permease component (EC:3.6.3.27) K06147 ATP-binding cassette, subfamily B, bacterial	24.0

upper_euphotic_10m_6205_1				
	RefSeq_complete_nr_v62_dec2013		ABC transporter ATP-binding protein [marine gamma proteobacterium HTCC2080]	7.0
	seed-2014-01-30		Lipid A export ATP-binding/permease protein MsbA [marine gamma proteobacterium HTCC2080]	9.0

upper_euphotic_10m_6204_0				
	EggNog_v3_2013_08_07		ruvB http://www.ncbi.nlm.nih.gov/protein/162146623 Holliday junction DNA helicase RuvB promotes strand exchange during homologous recombination RuvAB complex branch migration RuvABC scans migration resolves junctions consensus sequences forms hexameric rings around opposite arms requires ATP orientation determines direction	34.0
	RefSeq_complete_nr_v62_dec2013		Holliday junction DNA helicase RuvB [Magnetospirillum sp. SO-1]	8.0
	COG_2013-12-27		COG2255 # L Replication, recombination repair Function: Holliday junction resolvasome, helicase subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30		Holliday junction DNA helicase RuvB [Acetobacter pasteurianus NBRC 101655]	9.0
	KEGG_pep_2013	3.1.22.4	ruvB Holliday junction DNA helicase RuvB (EC:3.1.22.4) K03551 holliday	19.0

upper_euphotic_10m_357_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/113475344 5-amino-6-(5-phosphoribosylamino)uracil reductase / diaminohydroxyphosphoribosylaminopyrimidine deaminase KEGG: ana:all0082 deaminase reductase TIGRFAM: riboflavin biosynthesis protein RibD Riboflavin-specific deaminase-like PFAM: CMP/dCMP deaminase, zinc-binding bifunctional deaminase-reductase-like	20.0
	RefSeq_complete_nr_v62_dec2013		riboflavin biosynthesis protein RibD [Anaerostipes hadrus]	5.0
	COG_2013-12-27		COG0117 # H Coenzyme transport metabolism Function: Pyrimidine deaminase Organism: Pasteurella multocida (Pmu)	13.0
	seed-2014-01-30	3.5.4.26	Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase 1.1.1.193) [Haemophilus sputorum CCUG 13788]	22.0
	metacyc-v5-2011-10-21	3.5.4.26	Riboflavin biosynthesis protein RibD OS Haemophilus influenzae (strain ATCC 51907 / DSM 11121 KW20 Rd) GN ribD PE 3 SV 1 # UNIPROT P44326 RIBOFLAVINSYNREDUC-RXN 3.5.4.26 1.1.1.193	36.0
	KEGG_pep_2013	3.5.4.26	cytidine/deoxycytidylate deaminase family protein (EC:3.5.4.26) K11752 diaminohydroxyphosphoribosylaminopyrimidine / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	21.0

upper_euphotic_10m_1893_0				
	EggNog_v3_2013_08_07		ENSCINP00000005729 ensembl.org:ENSCINP00000005729 ENSCING00000002807 annotation not avaliable	6.0
	RefSeq_complete_nr_v62_dec2013		 [SAR86 cluster bacterium SAR86D]	4.0
	seed-2014-01-30		protein unknown function DUF1295 [Serinicoccus profundi MCCC 1A05965]	7.0
	KEGG_pep_2013		membrane protein	1.0

upper_euphotic_10m_1890_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/254785820 dUTPase family protein identified match to protein HMM PF08761	8.0
	RefSeq_complete_nr_v62_dec2013		dUTP diphosphatase [Teredinibacter turnerae]	4.0
	seed-2014-01-30	3.6.1.23	Dimeric dUTPase (EC 3.6.1.23) [Glaciecola pallidula DSM 14239 ACAM 615]	20.0
	KEGG_pep_2013		leucyl/phenylalanyl-tRNA--protein transferase	2.0

upper_euphotic_10m_1895_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/114799081 metallo-beta-lactamase family protein identified match to protein HMM PF00753	8.0
	RefSeq_complete_nr_v62_dec2013		beta-lactamase [alpha proteobacterium IMCC14465]	4.0
	COG_2013-12-27		COG0491 # R General function prediction only Function: Zn-dependent hydrolases, including glyoxylases Organism: Caulobacter vibrioides (Ccr)	16.0
	seed-2014-01-30		Metallo-beta-lactamase family protein [Caulobacter crescentus CB15]	5.0
	KEGG_pep_2013		zinc metallohydrolase, glyoxalase II family	5.0

upper_euphotic_10m_1894_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0

upper_euphotic_10m_601_0				
	RefSeq_complete_nr_v62_dec2013		 [Methylobacterium sp. WSM2598]	3.0
	seed-2014-01-30		 [gamma proteobacterium KT 71]	4.0

upper_euphotic_10m_2265_0				
	RefSeq_complete_nr_v62_dec2013		 [Chloroflexi bacterium SCGC AB-629-P13]	4.0

upper_euphotic_10m_2265_1				
	RefSeq_complete_nr_v62_dec2013		, partial [Chloroflexi bacterium SCGC AB-629-P13]	6.0

upper_euphotic_10m_351_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/192361423 ribosome-associated GTPase EngC RsgA CpgA circularly permuted ribosome small subunit-dependent GTPase A pattern G4-G1-G3 as opposed to other GTPases interacts strongly 30S which stimulates activity	25.0
	RefSeq_complete_nr_v62_dec2013		GTPase RsgA [Halomonas stevensii]	4.0
	seed-2014-01-30		Ribosome small subunit-stimulated GTPase EngC [Simiduia agarivorans SA1 DSM 21679]	10.0
	KEGG_pep_2013		ribosome-associated GTPase K06949 ribosome biogenesis GTPase [EC:3.6.1.-]	6.0

upper_euphotic_10m_351_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/120555300 ribonuclease R KEGG: TIGRFAM: VacB RNase II family 3'-5' exoribonuclease PFAM: II RNA binding S1 domain protein Ribonuclease B, OB region N-terminal domain R winged-helix SMART: Cold shock protein	25.0
	RefSeq_complete_nr_v62_dec2013		ribonuclease R [gamma proteobacterium HIMB30]	5.0
	seed-2014-01-30		3'-to-5' exoribonuclease RNase R [marine bacterium HP15]	7.0
	KEGG_pep_2013	3.1.13.1	ribonuclease R (EC:3.1.13.1) K12573 [EC:3.1.-.-]	15.0

upper_euphotic_10m_4010_0				
	EggNog_v3_2013_08_07		PA1631 http://www.ncbi.nlm.nih.gov/protein/15596828 putative acyl-CoA dehydrogenase	5.0
	RefSeq_complete_nr_v62_dec2013		 [Acinetobacter sp. NIPH 713]	4.0
	COG_2013-12-27		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Caulobacter vibrioides (Ccr)	13.0
	seed-2014-01-30	1.3.99.2	Butyryl-CoA dehydrogenase (EC 1.3.99.2) [Tetrathiobacter kashmirensis WT001]	17.0
	KEGG_pep_2013	1.3.99.10	medium-chain acyl-CoA dehydrogenase, putative (EC:1.3.99.10) K00253 isovaleryl-CoA dehydrogenase [EC:1.3.99.10]	19.0

upper_euphotic_10m_5546_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/148254339 ABC transporter permease Evidence: Function proposed based presence conserved amino acid motif, structural feature or limited homology Localization: 5 : Inner membrane protein	22.0
	RefSeq_complete_nr_v62_dec2013		ABC transporter permease [Rhizobium sp. CCGE 510]	7.0
	COG_2013-12-27		COG1177 # E Amino acid transport metabolism Function: ABC-type spermidine/putrescine system, permease component II Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0
	seed-2014-01-30		Putrescine transport system permease protein potI [Leptolyngbya sp. PCC 7375]	9.0
	KEGG_pep_2013		binding-protein-dependent transport systems inner membrane component K02053 putative spermidine/putrescine system permease protein	11.0

upper_euphotic_10m_5546_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/148254340 ABC transporter permease Evidence: Function proposed based presence conserved amino acid motif, structural feature or limited homology Localization: 5 : Inner membrane protein	22.0
	RefSeq_complete_nr_v62_dec2013		ABC transporter permease [Acidovorax sp. KKS102]	6.0
	COG_2013-12-27		COG1176 # E Amino acid transport metabolism Function: ABC-type spermidine/putrescine system, permease component I Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0
	seed-2014-01-30		ABC transporter permease protein [Rhizobium etli CIAT 894]	7.0
	KEGG_pep_2013		binding-protein-dependent transport systems inner membrane component K02054 putative spermidine/putrescine system permease protein	11.0

upper_euphotic_10m_5541_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71282461 	1.0
	RefSeq_complete_nr_v62_dec2013		, partial [marine gamma proteobacterium HTCC2148]	6.0
	seed-2014-01-30		FIG00801583:  [Sinorhizobium meliloti CCNWSX0020]	4.0

upper_euphotic_10m_5540_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/99078039 phage SPO1 DNA polymerase-related protein TIGRFAM: protein: (5.6e-65) PFAM: Uracil-DNA glycosylase superfamily: (5e-31) KEGG: sil:SPO0288 uracil-DNA glycosylase, ev 3e-96, 67% identity	21.0
	RefSeq_complete_nr_v62_dec2013		Uracil-DNA glycosylase, family 4 [Rhodobacter sp. AKP1]	7.0
	COG_2013-12-27		COG1573 # L Replication, recombination repair Function: Uracil-DNA glycosylase Organism: Rickettsia prowazekii (Rpr)	13.0
	seed-2014-01-30		Uracil-DNA glycosylase, family 4 [Bartonella vinsonii subsp. arupensis Pm136co]	9.0
	KEGG_pep_2013	2.7.7.7	udgA uracil-DNA glycosylase (EC:2.7.7.7) K02334 DNA polymerase bacteriophage-type [EC:2.7.7.7]	19.0

upper_euphotic_10m_5239_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/118467538 oxidoreductase, 2-nitropropane dioxygenase family protein identified similarity to GB:AAF98273.1 match protein HMM PF03060	12.0
	RefSeq_complete_nr_v62_dec2013		putative Enoyl-ACP reductase II [Streptomyces viridochromogenes]	6.0
	COG_2013-12-27		COG2070 # R General function prediction only Function: Dioxygenases related to 2-nitropropane dioxygenase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	18.0
	seed-2014-01-30	1.13.11.32	2-nitropropane dioxygenase (EC 1.13.11.32) [Mycobacterium hassiacum DSM 44199]	18.0
	KEGG_pep_2013		2-nitropropane dioxygenase, NPD	3.0

upper_euphotic_10m_5543_1				
	EggNog_v3_2013_08_07		ksgA http://www.ncbi.nlm.nih.gov/protein/146277163 dimethyladenosine transferase catalyzes transfer total four methyl groups from S-adenosyl-l-methionine (S-AdoMet) to two adjacent adenosine bases A1518 A1519 16S rRNA mutations causes resistance translation initiation inhibitor kasugamycin	29.0
	RefSeq_complete_nr_v62_dec2013		dimethyladenosine transferase [Magnetospirillum sp. SO-1]	5.0
	COG_2013-12-27		COG0030 # J Translation, ribosomal structure biogenesis Function: Dimethyladenosine transferase (rRNA methylation) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30	2.1.1.182	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182) [Oceanicola sp. S124]	18.0
	KEGG_pep_2013	2.1.1.182	ksgA ribosomal RNA small subunit methyltransferase A K02528 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	22.0

upper_euphotic_10m_5238_0				
	EggNog_v3_2013_08_07		GSU3300 http://www.ncbi.nlm.nih.gov/protein/39998389 biotin-requiring enzyme subunit Identified match to protein family HMM PF00364 PF02786	12.0
	RefSeq_complete_nr_v62_dec2013		biotin-requiring enzyme [Leptospira noguchii]	4.0
	seed-2014-01-30	6.3.4.14	Biotin carboxylase acetyl-CoA (EC 6.3.4.14) / carboxyl carrier protein [Leptospira meyeri serovar Hardjo str. Went 5]	25.0
	KEGG_pep_2013		biotin-requiring enzyme subunit	3.0

upper_euphotic_10m_2353_0				
	EggNog_v3_2013_08_07	4.2.1.46	blr5423 http://www.ncbi.nlm.nih.gov/protein/27380534 dTDP-glucose-4,6 dehydratase blr5423 probable dehydratase (EC 4.2.1.46)	17.0
	RefSeq_complete_nr_v62_dec2013		NADH(P)-binding protein, PF13460 family [Leptospira alstoni]	6.0
	seed-2014-01-30	5.1.3.2	UDP-glucose 4-epimerase (EC 5.1.3.2) [Oscillatoria sp. PCC 6506 (Oscillatoria 9029)]	20.0
	KEGG_pep_2013	4.2.1.46	dTDP-glucose-4,6 dehydratase (EC:4.2.1.46) K01710 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	17.0

upper_euphotic_10m_1092_0				
	EggNog_v3_2013_08_07		ilvC http://www.ncbi.nlm.nih.gov/protein/33240838 ketol-acid reductoisomerase catalyzes formation (R)-2,3-dihydroxy-3-methylbutanoate from (S)-2-hydroxy-2-methyl-3-oxobutanoate valine isoleucine biosynthesis	12.0
	RefSeq_complete_nr_v62_dec2013		ketol-acid reductoisomerase, partial [Lachnospiraceae bacterium oral taxon 082]	8.0
	COG_2013-12-27		COG0059 # EH Function: Ketol-acid reductoisomerase Organism: Nostoc sp. PCC 7120 (Nos)	12.0
	seed-2014-01-30	1.1.1.86	Ketol-acid reductoisomerase (EC 1.1.1.86) [Nostoc sp. PCC 7120]	18.0
	metacyc-v5-2011-10-21	1.1.1.86	Ketol-acid reductoisomerase OS Acidobacterium capsulatum (strain ATCC 51196 / DSM 11244 JCM 7670) GN ilvC PE 3 SV 1 # UNIPROT C1F6Z5 ACETOLACTREDUCTOISOM-RXN 1.1.1.86	34.0
	KEGG_pep_2013	1.1.1.86	ketol-acid reductoisomerase (EC:1.1.1.86) K00053 [EC:1.1.1.86]	15.0

upper_euphotic_10m_1092_1				
	EggNog_v3_2013_08_07		clpP http://www.ncbi.nlm.nih.gov/protein/78212384 ATP-dependent Clp protease proteolytic subunit hydrolyzes proteins to small peptides ATPase subunits ClpA or ClpX, ClpP degrades specific substrates	21.0
	RefSeq_complete_nr_v62_dec2013		protease subunit ATP-dependent [Leptolyngbya sp. PCC 7375]	7.0
	COG_2013-12-27		COG0740 # OU Function: Protease subunit ATP-dependent Clp proteases Organism: Nostoc sp. PCC 7120 (Nos)	15.0
	seed-2014-01-30	3.4.21.92	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) [Xenococcus sp. PCC 7305]	21.0
	KEGG_pep_2013	3.4.21.92	ATP-dependent Clp protease proteolytic subunit, putative (EC:3.4.21.92) K01358 protease, subunit [EC:3.4.21.92]	21.0

upper_euphotic_10m_1091_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/134299776 MiaB-like tRNA modifying enzyme YliG KEGG: dsy:DSY1966  TIGRFAM: RNA modification enzyme, MiaB family PFAM: deoxyribonuclease/rho motif-related TRAM Radical SAM domain Protein unknown function UPF0004-like SMART: Elongator protein 3/MiaB/NifB	28.0
	RefSeq_complete_nr_v62_dec2013		ribosomal protein S12 methylthiotransferase RimO [Selenomonas sp. F0473]	7.0
	seed-2014-01-30		Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase [Alistipes sp. JC136]	9.0
	KEGG_pep_2013	1.3.1.74	MiaB-like tRNA modifying enzyme YliG (EC:1.3.1.74) K14441 ribosomal protein S12 methylthiotransferase [EC:2.-.-.-]	21.0

upper_euphotic_10m_1090_0				
	EggNog_v3_2013_08_07		argH http://www.ncbi.nlm.nih.gov/protein/240140039 argininosuccinate lyase Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 16201833 Product type e enzyme	20.0
	RefSeq_complete_nr_v62_dec2013		argininosuccinate lyase [Magnetospirillum sp. SO-1]	5.0
	COG_2013-12-27		COG0165 # E Amino acid transport metabolism Function: Argininosuccinate lyase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0
	seed-2014-01-30	4.3.2.1	Argininosuccinate lyase (EC 4.3.2.1) [Bradyrhizobium japonicum USDA 6]	18.0
	metacyc-v5-2011-10-21	4.3.2.1	Argininosuccinate lyase OS Clavibacter michiganensis subsp. (strain NCPPB 382) GN argH PE 3 SV 1 # UNIPROT A5CSI8 ARGSUCCINLYA-RXN 4.3.2.1	30.0
	KEGG_pep_2013	4.3.2.1	argH argininosuccinate lyase (EC:4.3.2.1) K01755 [EC:4.3.2.1]	16.0

upper_euphotic_10m_1097_0				
	seed-2014-01-30		Cyanophage-encoded porphyrin biosynthetic protein, CobS #T4 GC0150 [Prochlorococcus phage P-HM2.]	10.0

upper_euphotic_10m_1097_1				
	seed-2014-01-30		T4-like phage peptidase #T4 GC146 [Prochlorococcus P-HM1.]	7.0

upper_euphotic_10m_1094_0				
	RefSeq_complete_nr_v62_dec2013		 [Poribacteria bacterium WGA-3G]	3.0

upper_euphotic_10m_1098_0				
	EggNog_v3_2013_08_07		tufA http://www.ncbi.nlm.nih.gov/protein/124026654 elongation factor Tu EF-Tu promotes GTP-dependent binding aminoacyl-tRNA to A-site ribosomes during protein biosynthesis when tRNA anticodon matches mRNA codon, GTP hydrolysis results inactive EF-Tu-GDP leaves ribosome release GDP promoted Ts many prokaryotes two copies gene encoding EF-Tu	38.0
	RefSeq_complete_nr_v62_dec2013		translation elongation factor TU [Xenococcus sp. PCC 7305]	8.0
	COG_2013-12-27		COG0050 # J Translation, ribosomal structure biogenesis Function: GTPases - translation elongation factors Organism: Nostoc sp. PCC 7120 (Nos)	19.0
	seed-2014-01-30		Translation elongation factor Tu [Leptolyngbya sp. PCC 7375]	8.0
	KEGG_pep_2013		ATRABE1B (ARABIDOPSIS RAB GTPASE HOMOLOG E1B) GTP binding / GTPase/ translation elongation factor K02358 factor Tu	15.0

upper_euphotic_10m_7494_1				
	seed-2014-01-30		 [Prochlorococcus marinus bv. HNLC2]	4.0

upper_euphotic_10m_7497_0				
	EggNog_v3_2013_08_07		gatB http://www.ncbi.nlm.nih.gov/protein/78214005 aspartyl/glutamyl-tRNA amidotransferase subunit B allows formation correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through transamidation misacylated Asp-tRNA(Asn) Glu-tRNA(Gln) organisms which lack either both asparaginyl-tRNA glutaminyl-tRNA synthetases reaction takes place presence glutamine ATP activated phospho-Asp-tRNA(Asn) phospho-Glu-tRNA	35.0
	RefSeq_complete_nr_v62_dec2013		glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit [Synechocystis sp. PCC 7509]	10.0
	COG_2013-12-27		COG0064 # J Translation, ribosomal structure biogenesis Function: Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit (PET112 homolog) Organism: Chlamydophila pneumoniae CWL029 (Cpn)	19.0
	seed-2014-01-30	6.3.5.6	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) 6.3.5.7) [Xenococcus sp. PCC 7305]	23.0
	metacyc-v5-2011-10-21	6.3.5.7	Aspartyl/glutamyl-tRNA amidotransferase subunit b (Fragment) OS Candidatus Odyssella thessalonicensis PE 3 SV 1 # UNIPROT D9I359 6.3.5.7-RXN 6.3.5.6 6.3.5.7	29.0
	KEGG_pep_2013	6.3.5.6	glutamyl-tRNA amidotransferase subunit B K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) B [EC:6.3.5.6 6.3.5.7]	19.0

upper_euphotic_10m_7497_1				
	EggNog_v3_2013_08_07		coaE http://www.ncbi.nlm.nih.gov/protein/33860609 putative dephospho-CoA kinase Citation: Mishra et al. (2001) J. Bacteriol. 183:2774-2778	13.0
	RefSeq_complete_nr_v62_dec2013		dephospho-CoA kinase [Prochlorococcus marinus]	4.0
	seed-2014-01-30	2.7.1.24	Dephospho-CoA kinase (EC 2.7.1.24) [Prochlorococcus marinus str. MIT 9515]	19.0
	metacyc-v5-2011-10-21	2.7.1.24	Dephospho-CoA kinase OS Prochlorococcus marinus (strain MIT 9312) GN coaE PE 3 SV 1 # UNIPROT Q31DD4 DEPHOSPHOCOAKIN-RXN 2.7.1.24	29.0
	KEGG_pep_2013	2.7.1.24	coaE dephospho-CoA kinase (EC:2.7.1.24) K00859 [EC:2.7.1.24]	16.0

upper_euphotic_10m_7491_0				
	EggNog_v3_2013_08_07		citT http://www.ncbi.nlm.nih.gov/protein/124024861 DASS family sodium/sulfate transporter COG471 Di- tricarboxylate transporters [Inorganic ion transport metabolism]	14.0
	RefSeq_complete_nr_v62_dec2013		sodium:sulfate symporter [Synechococcus sp. WH 8102]	6.0
	seed-2014-01-30		Di/tricarboxylate transporter [Prochlorococcus marinus str. MIT 9301]	7.0
	KEGG_pep_2013		citT DASS family sodium/sulfate transporter	5.0

upper_euphotic_10m_7490_0				
	EggNog_v3_2013_08_07		PTO0128 http://www.ncbi.nlm.nih.gov/protein/48477200 DNA polymerase II Has polymerase, DNA-binding 3'-5' exonuclease activities. In Aeropyrum pernix this protein sensitive to aphidicolin stable 95#C	20.0
	RefSeq_complete_nr_v62_dec2013		DNA polymerase II [Thermoplasma volcanium]	5.0
	COG_2013-12-27		COG0417 # L Replication, recombination repair Function: DNA polymerase elongation subunit (family B) Organism: Thermoplasma volcanium (Tvo)	17.0
	seed-2014-01-30	2.7.7.7	Archaeal DNA polymerase I (EC 2.7.7.7) [Picrophilus torridus DSM 9790]	20.0
	KEGG_pep_2013	2.7.7.7	DNA polymerase II (EC:2.7.7.7) K02319 I [EC:2.7.7.7]	17.0

upper_euphotic_10m_7492_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/123966903 trypsin-like serine protease COG265 Trypsin-like proteases, typically periplasmic, contain C-terminal PDZ domain [Posttranslational modification, protein turnover, chaperones]	17.0
	RefSeq_complete_nr_v62_dec2013		trypsin-like serine protease C-terminal PDZ domain [Leptolyngbya sp. PCC 7375]	10.0
	COG_2013-12-27		COG0265 # O Posttranslational modification, protein turnover, chaperones Function: Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain Organism: Nostoc sp. PCC 7120 (Nos)	23.0
	seed-2014-01-30		COG0265: Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain [Nostoc sp. PCC 7120]	14.0
	KEGG_pep_2013		trypsin-like serine protease	3.0

upper_euphotic_10m_7499_0				
	EggNog_v3_2013_08_07		ccmF-1 http://www.ncbi.nlm.nih.gov/protein/117618571 cytochrome c-type biogenesis protein CcmF identified match to family HMM PF01578 TIGR00353	13.0
	RefSeq_complete_nr_v62_dec2013		Cytochrome c-type biogenesis protein CcmF, heme lyase component [Pseudomonas syringae]	9.0
	COG_2013-12-27		COG1138 # O Posttranslational modification, protein turnover, chaperones Function: Cytochrome c biogenesis factor Organism: Escherichia coli O157:H7 (Ecs)	17.0
	seed-2014-01-30		Cytochrome c heme lyase subunit CcmF [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	13.0
	KEGG_pep_2013		cytochrome c biogenesis protein CcmF K02198 c-type CcmF	6.0

upper_euphotic_10m_2116_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/91787304 metal-binding integral membrane protein-like	5.0
	RefSeq_complete_nr_v62_dec2013		 [Polaromonas sp. JS666]	3.0
	seed-2014-01-30		Probable transmembrane protein [Polaromonas sp. JS666]	5.0
	KEGG_pep_2013		metal-binding integral membrane protein-like protein	4.0

upper_euphotic_10m_1637_0				
	RefSeq_complete_nr_v62_dec2013		oxidoreductase [Agrobacterium sp. H13-3]	4.0
	seed-2014-01-30		 [Starkeya novella DSM 506]	4.0
	KEGG_pep_2013		FAD dependent oxidoreductase	3.0

upper_euphotic_10m_1634_0				
	EggNog_v3_2013_08_07		purH http://www.ncbi.nlm.nih.gov/protein/189910953 bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase involved de novo purine biosynthesis	11.0
	RefSeq_complete_nr_v62_dec2013		IMP cyclohydrolase, partial [candidate division KSB1 bacterium SCGC AAA252-N05]	9.0
	seed-2014-01-30	3.5.4.10	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase 2.1.2.3) [Leptospira interrogans serovar Copenhageni str. Fiocruz 2756 C1]	26.0
	metacyc-v5-2011-10-21	2.1.2.3	Bifunctional purine biosynthesis protein purH OS Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 YP87) GN PE 3 SV 1 # UNIPROT B5YLE5 IMPCYCLOHYDROLASE-RXN 2.1.2.3 3.5.4.10	35.0
	KEGG_pep_2013	2.1.2.3	purH bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase (EC:2.1.2.3) K00602 formyltransferase / IMP [EC:2.1.2.3 3.5.4.10]	22.0

upper_euphotic_10m_1639_0				
	EggNog_v3_2013_08_07		thyX http://www.ncbi.nlm.nih.gov/protein/148662596 FAD-dependent thymidylate synthase flavin dependent ThyX synthase complementing protein catalyzes formation dTMP tetrahydrofolate from dUMP methylenetetrahydrofolate enzyme Mycobacterium tuberculosis forms homotetramers uses FAD as cofactor	25.0
	RefSeq_complete_nr_v62_dec2013		FAD-dependent thymidylate synthase ThyX [Gordonia soli]	6.0
	COG_2013-12-27		COG1351 # F Nucleotide transport metabolism Function: Predicted alternative thymidylate synthase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	16.0
	seed-2014-01-30		Thymidylate synthase thyX (EC 2.1.1.-) [Gordonia rhizosphera NBRC 16068]	9.0
	metacyc-v5-2011-10-21	2.1.1.148	Thymidylate synthase thyX OS Mycobacterium sp. (strain JLS) GN PE 3 SV 1 # UNIPROT A3PYB1 RXN-8850 2.1.1.148	28.0
	KEGG_pep_2013	2.1.1.148	thymidylate synthase, flavin-dependent (EC:2.1.1.148) K03465 synthase (FAD) [EC:2.1.1.148]	18.0

upper_euphotic_10m_1638_0				
