orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
omz_770m_9027_0					http://www.ncbi.nlm.nih.gov/protein/193212997 molybdenum cofactor synthesis domain protein TIGRFAM: PFAM: molybdopterin binding domain MoeA protein I II IV KEGG: cte:CT1331 biosynthesis	16.0		molybdenum cofactor synthesis domain-containing protein [Chloroherpeton thalassium]	6.0					Molybdopterin biosynthesis protein MoeA [Chlorobaculum parvum NCIB 8327]	7.0					molybdenum cofactor synthesis domain-containing protein K03750 molybdopterin biosynthesis protein MoeA	8.0
omz_770m_1612_0					http://www.ncbi.nlm.nih.gov/protein/262197998 amino acid permease-associated region PFAM: phosphoenolpyruvate-dependent sugar phosphotransferase system EIIA 2 KEGG: bpt:Bpet3919 transporter	15.0		amino acid transporter [Haloarcula argentinensis]	5.0		COG0531 # E Amino acid transport metabolism Function: transporters Organism: Halobacterium sp. NRC-1 (Hbs)	14.0		cationic amino acid transporter [Marinilabilia salmonicolor JCM 21150]	8.0					cat5 cationic amino acid transporter	5.0
omz_770m_1613_0					http://www.ncbi.nlm.nih.gov/protein/119357904 integrase catalytic subunit PFAM: Integrase, region KEGG: transposase	9.0		integrase catalytic subunit, partial [SAR324 cluster bacterium SCGC AAA001-C10]	9.0		COG2801 # L Replication, recombination repair Function: Transposase inactivated derivatives Organism: Sinorhizobium meliloti (Sme)	14.0		Transposase OrfAB, subunit B [Verrucomicrobia bacterium SCGC AAA164-A21]	8.0					integrase catalytic subunit K07497 putative transposase	6.0
omz_770m_1611_0					http://www.ncbi.nlm.nih.gov/protein/114319628 SSU ribosomal protein S17P PFAM: S17 KEGG: ppu:PP0463 S17	8.0		30S ribosomal protein S17 [Neisseria sp. oral taxon 020]	8.0		COG0186 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S17 Organism: Neisseria meningitidis MC58 (Nme)	15.0		SSU ribosomal protein S17p (S11e) [Neisseria weaveri LMG 5135]	8.0					SSU ribosomal protein S17P K02961 small subunit S17	7.0
omz_770m_1611_2					rplP http://www.ncbi.nlm.nih.gov/protein/145300928 50S ribosomal protein L16 located peptidyl transferase center may be involved activity similar to archaeal L10e	17.0		large subunit ribosomal protein L16 [Glaciecola pallidula]	6.0		COG0197 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L16/L10E Organism: Neisseria meningitidis MC58 (Nme)	15.0		LSU ribosomal protein L16p (L10e) [endosymbiont Riftia pachyptila (vent Ph05)]	9.0					rpl16 ribosomal protein L16 K02878 large subunit L16	6.0
omz_770m_1617_1					JGI60188 JGI:JGI60188 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Brafl1&id 60188 annotation not available	8.0		fumarylacetoacetate (FAA) hydrolase [Rhodococcus triatomae]	5.0				5.3.3.10	5-carboxymethyl-2-hydroxymuconate delta-isomerase( EC:5.3.3.10 ) [Streptomyces acidiscabies 84-104]	17.0					fumarylacetoacetate (FAA) hydrolase family protein	4.0
omz_770m_1615_0								 [actinobacterium SCGC AAA015-D07]	3.0												
omz_770m_1619_0					http://www.ncbi.nlm.nih.gov/protein/172035436 putative methyltransferase	3.0		methyltransferase [Cyanothece sp. PCC 7822]	5.0					 [Cyanothece sp. ATCC 51472]	4.0					type 11 methyltransferase	3.0
omz_770m_1619_1		Conserved Hypothetical protein putative Glycosyl transferase, family 2 Dolichyl-phosphate beta-D-mannosyltransferase [Bradyrhizobium sp. ORS 278] (GT:2)	14.0		http://www.ncbi.nlm.nih.gov/protein/86356415 glycosyltransferase similar to wcaA (Pro0060) [Prochlorococcus marinus subsp. str. CCMP1375] Similar swissprot:Q7VEF3 Putative location:bacterial inner membrane Psort-Score: 0.1702	19.0		glycosyl transferase [Leptolyngbya sp. PCC 6406]	6.0					Glycosyl transferase, family 2 [Synechococcus elongatus PCC 7942]	8.0					type 12 methyltransferase	3.0
omz_770m_7720_0					http://www.ncbi.nlm.nih.gov/protein/120402213 flavin-containing monooxygenase FMO PFAM: KEGG: mlo:mlr7328 	7.0		potassium transporter [alpha proteobacterium HIMB5]	5.0		COG2072 # P Inorganic ion transport metabolism Function: Predicted flavoprotein involved K+ Organism: Sinorhizobium meliloti (Sme)	16.0		small molecule metabolism [Rhizobium etli CIAT 894]	7.0				1.14.13.8	flavin-containing monooxygenase (EC:1.14.13.8) K00485 dimethylaniline (N-oxide forming) [EC:1.14.13.8]	18.0
omz_770m_7720_1					glnT http://www.ncbi.nlm.nih.gov/protein/56696457 glutamine synthetase III identified similarity to SP:P31592 match protein family HMM PF00120 PF03951	14.0		glutamine synthetase [Candidatus Pelagibacter sp. HTCC7211]	6.0				6.3.1.2	Glutamine synthetase type I (EC 6.3.1.2) [Roseobacter litoralis Och 149]	20.0				6.3.1.2	glnT glutamine synthetase III (EC:6.3.1.2) K01915 [EC:6.3.1.2]	17.0
omz_770m_3688_0								putative ABC transporter substrate-binding protein [Ilumatobacter coccineus]	6.0												
omz_770m_3688_1								putative ABC transporter permease protein [Ilumatobacter coccineus]	6.0												
omz_770m_2038_0					BRADO6197 http://www.ncbi.nlm.nih.gov/protein/146343012 putative large exoprotein involved heme utilization or adhesion Evidence 5 : No homology to any previously reported sequences	20.0		putative large exoprotein involved heme utilization or adhesion [Roseibium sp. TrichSKD4]	11.0					 putative Large exoprotein involved heme utilization or adhesion [Rhizobium sp. PDO1-076]	11.0					putative large exoprotein involved heme utilization or adhesion	8.0
omz_770m_7516_1					trpC http://www.ncbi.nlm.nih.gov/protein/156742816 indole-3-glycerol-phosphate synthase involved tryptophan biosynthesis amino acid converts 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate to C(1)-(3-indolyl)-glycerol 3-phosphate carbon dioxide water	18.0		indole-3-glycerol-phosphate synthase [Anaeromyxobacter sp. K]	5.0				4.1.1.48	Indole-3-glycerol phosphate synthase (EC 4.1.1.48) [Moorella thermoacetica ATCC 39073]	19.0	4.1.1.48	Indole-3-glycerol phosphate synthase OS Chloroherpeton thalassium (strain ATCC 35110 / GB-78) GN trpC PE 3 SV 1 # UNIPROT B3QZD6 IGPSYN-RXN 4.1.1.48	32.0	4.1.1.48	indole-3-glycerol-phosphate synthase (EC:4.1.1.48) K01609 indole-3-glycerol phosphate [EC:4.1.1.48]	17.0
omz_770m_2035_0					RL4728 http://www.ncbi.nlm.nih.gov/protein/116254452  similarity:fasta (EMBL:AE008188) Agrobacterium tumefaciens (strain C58/ATCC 33970). length 266 id 85.714 252 aa overlap query 15-263 subject 17-266	20.0		 [Rhizobium lupini]	2.0		COG3820 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	15.0		Bll1313 protein [Bradyrhizobium japonicum USDA 6]	5.0					 K09987 protein	1.0
omz_770m_2033_0					JGI130368 JGI:JGI130368 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Brafl1&id 130368 annotation not available	8.0		branched-chain amino acid aminotransferase [Methanopyrus kandleri]	6.0		COG0115 # EH Function: Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase Organism: Methanopyrus kandleri AV19 (Mka)	14.0	2.6.1.42	Branched-chain amino acid aminotransferase (EC 2.6.1.42) [Methanopyrus kandleri AV19]	19.0					aminotransferase class IV family protein	4.0
omz_770m_2032_0								, partial [SAR324 cluster bacterium SCGC AAA240-J09]	7.0					Oxidoreductase [SAR324 cluster bacterium SCGC AAA240-J09]	6.0						
omz_770m_2030_0					http://www.ncbi.nlm.nih.gov/protein/269126801 amidohydrolase 2 PFAM: KEGG: 2	5.0		amidohydrolase family protein [SAR86 cluster bacterium SAR86E]	6.0					FIG00828035:  [Novosphingobium pentaromativorans US6-1]	4.0					amidohydrolase 2	2.0
omz_770m_2030_1								glutathione S-transferase [gamma proteobacterium HIMB55]	5.0				2.5.1.18	Glutathione S-transferase (EC 2.5.1.18) [gamma proteobacterium HIMB55]	17.0						
omz_770m_7724_0								 [Candidatus Poribacteria sp. WGA-4E]	4.0					 [Planctomyces maris DSM 8797]	4.0						
omz_770m_7724_1								 [Chthoniobacter flavus]	2.0					-putative related to sulfatase [Planctomyces maris DSM 8797]	8.0						
omz_770m_4967_0					ftsY http://www.ncbi.nlm.nih.gov/protein/22124331 cell division protein residues 1 to 553 are 62.34 pct identical 497 from E. coli K12 : B3464	19.0		signal recognition particle-docking protein FtsY [Pseudomonas sp. P179]	7.0		COG0552 # U Intracellular trafficking, secretion, vesicular transport Function: Signal recognition particle GTPase Organism: Salmonella typhimurium LT2 (Sty)	18.0		Signal recognition particle receptor protein FtsY ( alpha subunit) (TC 3.A.5.1.1) [Hafnia alvei ATCC 51873]	14.0					ftsY cell division protein K03110 fused signal recognition particle receptor	9.0
omz_770m_4966_0								ribonuclease G [SAR406 cluster bacterium JGI 0000039-D08]	7.0					Cytoplasmic axial filament protein CafA Ribonuclease G (EC 3.1.4.-) [Caldithrix abyssi DSM 13497]	12.0						
omz_770m_4965_0					SPOA0380 http://www.ncbi.nlm.nih.gov/protein/56709162  identified similarity to GB:CAE41123.1	6.0		oxidoreductase [alpha proteobacterium SCGC AAA076-C03]	5.0					Glycine/D-amino acid oxidases (deaminating) [Silicibacter pomeroyi DSS-3]	7.0					oxidoreductase, putative	2.0
omz_770m_4962_0					http://www.ncbi.nlm.nih.gov/protein/121611114 molybdopterin oxidoreductase PFAM: ferredoxin oxidoreductase FAD/NAD(P)-binding domain protein molydopterin dinucleotide-binding region Fe4S4 Oxidoreductase FAD-binding KEGG:	14.0		ferredoxin:oxidoreductase FAD/NAD(P)-binding protein [Ralstonia sp. GA3-3]	5.0				1.8.5.3	Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3) [Nocardia brasiliensis ATCC 700358]	22.0					ferredoxin:oxidoreductase FAD/NAD(P)-binding:molybdopterin oxidoreductase:molydopterin dinucleotide-binding region:molybdopterin oxidoreductase Fe4s4 region:oxidoreductase FAD-binding region	10.0
omz_770m_4961_0					PSHAa2242 http://www.ncbi.nlm.nih.gov/protein/77361165 trans-2-enoyl-CoA reductase enzyme from Treponema denticola exhibits NADH-dependent reductase activity	11.0		short-chain alcohol dehydrogenase family enzyme [Glaciecola mesophila]	7.0		COG3007 # S Function unknown Function: Uncharacterized paraquat-inducible protein B Organism: Xylella fastidiosa 9a5c (Xfa)	14.0		Uncharacterized paraquat-inducible protein B [Alteromonas macleodii str. 'Balearic Sea AD45']	9.0				1.3.1.44	trans-2-enoyl-CoA reductase (EC:1.3.1.44)	13.0
omz_770m_4960_0														Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE [Caldithrix abyssi DSM 13497]	11.0						
omz_770m_4960_1					malF http://www.ncbi.nlm.nih.gov/protein/42522758 maltose/maltodextrin transport permease homologue InterPro: Bacterial extracellular solute-binding protein family 1	12.0		maltose/maltodextrin transport permease homologue [Bdellovibrio bacteriovorus]	6.0					Maltose/maltodextrin ABC transporter, permease protein MalF [Bdellovibrio bacteriovorus str. Tiberius]	9.0					malF maltose/maltodextrin transport permease homologue K10108 system substrate-binding protein K10109 protein	9.0
omz_770m_4969_0								putative Protein tolB [Nitrospina gracilis]	5.0												
omz_770m_5616_0					argS http://www.ncbi.nlm.nih.gov/protein/145220535 arginyl-tRNA synthetase catalyzes two-step reaction, first charging arginine molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA class-I aminoacyl-tRNA synthetase	24.0		arginyl-tRNA ligase [Halobacillus sp. BAB-2008]	5.0		COG0018 # J Translation, ribosomal structure biogenesis Function: Arginyl-tRNA synthetase Organism: Corynebacterium glutamicum (Cgl)	14.0	6.1.1.19	Arginyl-tRNA synthetase (EC 6.1.1.19) [Leptospira santarosai str. HAI821]	18.0	6.1.1.19	Arginyl-tRNA synthetase OS Salinibacter ruber (strain DSM 13855 / M31) GN argS PE 3 SV 1 # UNIPROT Q2S3W3 ARGININE--TRNA-LIGASE-RXN 6.1.1.19	31.0	6.1.1.19	argS arginyl-tRNA synthetase (EC:6.1.1.19) K01887 [EC:6.1.1.19]	16.0
omz_770m_5615_0					http://www.ncbi.nlm.nih.gov/protein/121998991 Holliday junction DNA helicase RuvA KEGG: TIGRFAM: PFAM: RuvA domain protein recombination protein RuvA, I SMART: Helix-hairpin-helix DNA-binding, class 1	18.0		holliday junction ATP-dependent DNA helicase RuvA [Ruminococcus sp. CAG:403]	9.0		COG0632 # L Replication, recombination repair Function: Holliday junction resolvasome, DNA-binding subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0		Holliday junction DNA helicase RuvA [Geobacter sulfurreducens KN400]	8.0					ruvA Holliday junction DNA helicase RuvA K03550 holliday RuvA	8.0
omz_770m_7726_0					hppA http://www.ncbi.nlm.nih.gov/protein/194334186 membrane-bound proton-translocating pyrophosphatase pyrophosphate-energized proton pump inorganic H+-PPase cleave pyrophosphate to two phosphates generate motive force drive synthesis when PMF sufficient	23.0		Pyrophosphate-energized proton pump [Clostridiaceae bacterium L21-TH-D2]	6.0		COG3808 # C Energy production conversion Function: Inorganic pyrophosphatase Organism: Methanosarcina acetivorans str.C2A (Mac)	14.0	3.6.1.1	Pyrophosphate-energized proton pump (EC 3.6.1.1) [Anaerococcus sp. JC48]	18.0				3.6.1.1	membrane-bound proton-translocating pyrophosphatase (EC:3.6.1.1) K01507 inorganic [EC:3.6.1.1]	17.0
omz_770m_6871_0					http://www.ncbi.nlm.nih.gov/protein/269926160 translation elongation factor G TIGRFAM: small GTP- binding protein PFAM: G domain IV protein synthesis GTP-binding Tu 2 KEGG:	17.0		elongation factor G [Acetobacterium woodii]	5.0					Translation elongation factor G-related protein [Acetobacterium woodii DSM 1030]	8.0					translation elongation factor G K02355 G	5.0
omz_770m_7727_1								 [Verrucomicrobia bacterium SCGC AB-629-E09]	4.0												
omz_770m_3349_0					rpmB http://www.ncbi.nlm.nih.gov/protein/28867329 ribosomal protein L28 identified match to TIGR family HMM TIGR00009	11.0		50S ribosomal protein L28 [Pseudomonas sp. HPB0071]	6.0		COG0227 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L28 Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0		LSU ribosomal protein L28p @ L28p, zinc-independent [Pseudomonas aeruginosa AES-1R]	9.0					rpmB 50S ribosomal protein L28 K02902 large subunit L28	7.0
omz_770m_3347_0					cysI http://www.ncbi.nlm.nih.gov/protein/52079706 sulfite reductase (NADPH) flavoprotein alpha-component CysI	8.0		sulfite reductase (NADPH) flavoprotein alpha-component [Agrobacterium sp. ATCC 31749]	9.0		COG0369 # P Inorganic ion transport metabolism Function: Sulfite reductase, alpha subunit (flavoprotein) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2) [Verrucomicrobia bacterium SCGC AAA168-F10]	21.0	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component OS Vibrio parahaemolyticus GN cysJ PE 3 SV 1 # UNIPROT Q87L90 SULFITE-REDUCT-RXN VPAR223926:VP2722-MONOMER 1.8.1.2	30.0	1.8.1.2	sulfite reductase (NADPH) alpha subunit (EC:1.8.1.2) K00380 flavoprotein alpha-component [EC:1.8.1.2]	20.0
omz_770m_3347_1					acc http://www.ncbi.nlm.nih.gov/protein/11497836 pyruvate carboxylase subunit A catalyzes ATP-dependent carboxylation covalently attached biotin transfer carboxyl group to forming oxaloacetate	18.0		acetyl-CoA carboxylase, biotin carboxylase subunit [Enterorhabdus caecimuris]	7.0		COG0439 # I Lipid transport metabolism Function: Biotin carboxylase Organism: Methanosarcina acetivorans str.C2A (Mac)	14.0	6.3.4.14	Biotin carboxylase acetyl-CoA (EC 6.3.4.14) [Oenococcus oeni DSM 20252 AWRIB129]	20.0	6.4.1.1	Pyruvate carboxylase subunit A OS Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 DSM 4304 JCM 9628 NBRC 100126) GN pycA PE 3 SV 1 # UNIPROT O30019 PYRUVATE-CARBOXYLASE-RXN 6.4.1.1	39.0	6.3.4.14	biotin carboxylase acetyl-CoA carboxylase carboxyltransferase subunit alpha (EC:6.3.4.14) K01961 carboxylase, [EC:6.4.1.2 6.3.4.14]	21.0
omz_770m_3343_0					http://www.ncbi.nlm.nih.gov/protein/125975225 O-sialoglycoprotein endopeptidase KEGG: cpe:CPE2232 probable glycoprotein TIGRFAM: putative metalloendopeptidase, glycoprotease family PFAM: peptidase M22,	15.0		glycoprotease/Kae1 family metallohydrolase [Eubacterium plexicaudatum]	5.0					TsaD/Kae1/Qri7 protein, required threonylcarbamoyladenosine t(6)A37 formation tRNA [Desulfotomaculum hydrothermale Lam5 DSM 18033]	12.0				3.4.24.57	putative metalloendopeptidase, glycoprotease family (EC:3.4.24.57) K01409 O-sialoglycoprotein endopeptidase [EC:3.4.24.57]	19.0
omz_770m_3340_1					http://www.ncbi.nlm.nih.gov/protein/260893697 Transketolase domain protein PFAM: KEGG: transketolase subunit A	8.0		transketolase [Slackia sp. CM382]	4.0		COG3959 # G Carbohydrate transport metabolism Function: Transketolase, N-terminal subunit Organism: Fusobacterium nucleatum (Fnu)	14.0	2.2.1.1	Transketolase, N-terminal section (EC 2.2.1.1) [Schlesneria paludicola DSM 18645]	19.0				2.2.1.1	transketolase subunit A (EC:2.2.1.1) K00615 [EC:2.2.1.1]	16.0
omz_770m_11233_0					tufA http://www.ncbi.nlm.nih.gov/protein/147674589 elongation factor Tu EF-Tu promotes GTP-dependent binding aminoacyl-tRNA to A-site ribosomes during protein biosynthesis when tRNA anticodon matches mRNA codon, GTP hydrolysis results inactive EF-Tu-GDP leaves ribosome release GDP promoted Ts many prokaryotes two copies gene encoding EF-Tu	38.0		elongation factor Tu, partial [Glaciecola sp. HTCC2999]	7.0		COG0050 # J Translation, ribosomal structure biogenesis Function: GTPases - translation elongation factors Organism: Escherichia coli O157:H7 (Ecs)	18.0		Translation elongation factor Tu [Vibrio cholerae HC-41B1]	7.0				2.7.7.4	translation elongation factor, putative (EC:2.7.7.4)	15.0
omz_770m_11234_0								 [Verrucomicrobia bacterium SCGC AAA164-N20]	4.0												
omz_770m_11235_0					BRADO1881 http://www.ncbi.nlm.nih.gov/protein/146338941 putative gamma-glutamyltranspeptidase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	23.0		Gamma-glutamyltransferase [Mesorhizobium sp. STM 4661]	5.0		COG0405 # E Amino acid transport metabolism Function: Gamma-glutamyltransferase Organism: Mesorhizobium loti (Mlo)	13.0	2.3.2.2	Gamma-glutamyltranspeptidase (EC 2.3.2.2) [Bradyrhizobium japonicum USDA 6]	17.0				2.3.2.2	gamma-glutamyltransferase (EC:2.3.2.2) K00681 gamma-glutamyltranspeptidase [EC:2.3.2.2]	15.0
omz_770m_1821_0								GntP family permease [Verrucomicrobiae bacterium DG1235]	6.0					 [Verrucomicrobiae bacterium DG1235]	3.0						
omz_770m_6831_0								 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0											streptogramin lyase (EC:3.-.-.-)	3.0
omz_770m_1825_0					http://www.ncbi.nlm.nih.gov/protein/161527781 carbamoyl-phosphate synthase L chain ATP-binding PFAM: ATP-dependent carboxylate-amine ligase domain protein ATP-grasp unknown function DUF201 Carbamoyl-phosphate synthetase large protein biotin carboxylase RimK KEGG: pyruvate (acetyl-CoA/biotin carboxylase), subunit A, PycA	28.0		acetyl-CoA carboxylase subunit alpha [Marine Group I thaumarchaeote SCGC AB-629-I23]	10.0				6.3.4.14	Biotin carboxylase acetyl-CoA (EC 6.3.4.14) [Nitrosopumilus maritimus SCM1]	18.0				6.3.4.14	biotin carboxylase (EC:6.3.4.14 6.4.1.2) K01961 acetyl-CoA carboxylase, subunit [EC:6.4.1.2 6.3.4.14]	20.0
omz_770m_1829_0					http://www.ncbi.nlm.nih.gov/protein/152985018 ABC transporter permease Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091	15.0		ABC transporter permease [Pseudomonas sp. Chol1]	6.0		COG1277 # R General function prediction only Function: ABC-type transport system involved multi-copper enzyme maturation, permease component Organism: Pseudomonas aeruginosa (Pae)	21.0		gliding motility protein GldF [Pseudomonas mendocina NK-01]	6.0					putative permease ABC transporter K01992 ABC-2 type transport system protein	9.0
omz_770m_3759_0					http://www.ncbi.nlm.nih.gov/protein/115522611  KEGG: rpa:RPA0677 protein	3.0		benzoyl-CoA oxygenase, B subunit [Bradyrhizobium sp. DFCI-1]	7.0					Benzoyl-CoA oxygenase component B [Nocardia vinacea NBRC 16497]	8.0			
omz_770m_10122_0								 [candidate division OP3 bacterium SCGC AAA252-B19]	6.0					NDP-hexose 3-C-methyltransferase TylCIII [Oscillatoria sp. PCC 6506 (Oscillatoria 9029)]	9.0					C-methyltransferase	1.0
omz_770m_10121_0					http://www.ncbi.nlm.nih.gov/protein/116624491 Pyrrolo-quinoline quinone PFAM: cytochrome c, class I KEGG: bja:blr6207 probable quinoprotein ethanol dehydrogenase precursor	15.0		pyrrolo-quinoline quinone [Candidatus Solibacter usitatus]	5.0				1.1.99.8	Quino(hemo)protein alcohol dehydrogenase, PQQ-dependent (EC 1.1.99.8) [Saccharopolyspora erythraea NRRL 2338]	20.0				1.1.99.8	exaA quinoprotein ethanol dehydrogenase precursor (EC:1.1.99.8) K00114 alcohol (cytochrome c) [EC:1.1.2.8]	21.0
omz_770m_10127_0					http://www.ncbi.nlm.nih.gov/protein/161529139 Propanoyl-CoA C-acyltransferase PFAM: Thiolase KEGG: thiolase	7.0		acetyl-CoA acetyltransferase [Candidatus Nitrosopumilus sp. AR2]	6.0				2.3.1.16	3-ketoacyl-CoA thiolase (EC 2.3.1.16) [Haloarcula vallismortis ATCC 29715]	18.0				2.3.1.16	acaB4 3-ketoacyl-CoA thiolase (EC:2.3.1.16) K00632 acetyl-CoA acyltransferase [EC:2.3.1.16]	18.0
omz_770m_10125_0					http://www.ncbi.nlm.nih.gov/protein/119356712 redoxin domain-containing protein PFAM: alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen Redoxin domain KEGG: cte:CT0662 bacterioferritin comigratory protein, thiol peroxidase, putative	22.0		putative bacterioferritin comigratory protein peroxiredoxin [Clostridium ultunense]	6.0		COG1225 # O Posttranslational modification, protein turnover, chaperones Function: Peroxiredoxin Organism: Nostoc sp. PCC 7120 (Nos)	15.0	1.11.1.15	Thiol peroxidase, Bcp-type (EC 1.11.1.15) [Wolbachia endosymbiont Onchocerca ochengi str.	20.0				1.11.1.15	alkyl hydroperoxide reductase/thiol specific antioxidant/Mal allergen K03564 peroxiredoxin Q/BCP [EC:1.11.1.15]	20.0
omz_770m_10124_0					BRADO2235 http://www.ncbi.nlm.nih.gov/protein/146339264 putative carbamoyltransferase family protein Evidence 4 : Homologs previously reported genes unknown function	14.0		carbamoyltransferase [Leptospira sp. Fiocruz LV4135]	5.0		COG2192 # O Posttranslational modification, protein turnover, chaperones Function: Predicted carbamoyl transferase, NodU family Organism: Sinorhizobium meliloti (Sme)	17.0		Nodulation protein nolO (EC 2.1.3.-) [Leptospira weilii serovar Topaz str. LT2116]	10.0					putative carbamoyltransferase family protein K00612 [EC:2.1.3.-]	5.0
omz_770m_10124_1					http://www.ncbi.nlm.nih.gov/protein/161527640 	1.0		 [Nitrosopumilus maritimus]	2.0					 [Nitrosopumilus maritimus SCM1]	3.0			
omz_770m_3750_0								cytosine deaminase-like metal-dependent hydrolase [Pseudomonas sp. GM79]	7.0				3.5.4.28	S-adenosylhomocysteine deaminase (EC 3.5.4.28) Methylthioadenosine [Pseudomonas sp. GM79]	18.0						
omz_770m_3753_0					SCO3958 http://www.ncbi.nlm.nih.gov/protein/21222363 ABC transporter ATP-binding protein SCD78.25, protein, len: 303 aa similar to TR:Q45404 (EMBL:U09819) SpaFABC protein (247 aa) from Bacillus subtilis, fasta scoresopt: 524, z-score: 615.6, E(): 4.8e-27, (39.3% identity 234 aa overlap). Contains Pfam match entry PF00005 transporters, score 161.50, E-value 1.4e-44 Prosite matches PS00017 ATP /GTP-binding PS00211 transporters family signature	50.0		putative Nodulation ABC transporter NodI [Streptomyces viridochromogenes]	7.0					ABC-type multidrug transport system, ATPase component [Streptomyces chartreusis NRRL 12338]	10.0					ABC transporter ATP-binding protein K01990 ABC-2 type transport system protein	8.0
omz_770m_3752_0					http://www.ncbi.nlm.nih.gov/protein/145219431 ABC transporter related PFAM: SMART: AAA ATPase KEGG: ATPase	9.0		ABC transporter, ATP-binding protein [Leptospira santarosai]	5.0					Phospholipid-lipopolysaccharide ABC transporter [Leptospira inadai serovar Lyme str. 10]	9.0				3.6.3.44	Xenobiotic-transporting ATPase (EC:3.6.3.44)	13.0
omz_770m_3755_1					http://www.ncbi.nlm.nih.gov/protein/161527910 preprotein translocase, SecY subunit TIGRFAM: PFAM: protein KEGG: subunit	8.0		preprotein translocase [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0					Preprotein translocase secY subunit (TC 3.A.5.1.1) [Nitrosopumilus maritimus SCM1]	9.0					preprotein translocase subunit K10956 protein transport SEC61 subunit alpha	7.0
omz_770m_9558_0								, partial [candidate division OP8 bacterium SCGC AAA252-O10]	8.0					conserved -putative oxidoreductase [Mariniradius saccharolyticus AK6]	5.0						
omz_770m_9005_1					uvrB http://www.ncbi.nlm.nih.gov/protein/162147890 excinuclease ABC subunit B The UvrABC repair system catalyzes recognition processing DNA lesions. beta-hairpin Uvr-B inserted between strands, where it probes presence lesion	25.0		excinuclease ABC subunit B [Ochrobactrum sp. CDB2]	7.0		COG0556 # L Replication, recombination repair Function: Helicase subunit DNA excision complex Organism: Brucella melitensis (Bme)	16.0		Excinuclease ABC subunit B [Bacillus cereus BAG6O-1]	7.0					excinuclease ABC subunit B K03702 B	5.0
omz_770m_9002_0					http://www.ncbi.nlm.nih.gov/protein/227818663 putative glyoxalase dioxygenase domain	5.0		catechol 2,3-dioxygenase [Pseudomonas sp. M1]	5.0				1.13.11.2	Catechol 2,3-dioxygenase (EC 1.13.11.2) [Cupriavidus basilensis OR16]	17.0	1.13.11.2	Metapyrocatechase 2 OS Cupriavidus necator GN mcpII PE 3 SV 1 # UNIPROT P17296 CATECHOL-23-DIOXYGENASE-RXN 1.13.11.2	26.0	1.13.11.2	catechol 2,3-dioxygenase (EC:1.13.11.2) K00446 [EC:1.13.11.2]	15.0
omz_770m_10786_0								 [Nitrospina sp. AB-629-B06]	3.0												
omz_770m_949_0								MerR family transcriptional regulator [Mycobacterium sp. JDM601]	7.0					HspR, transcriptional repressor DnaK operon [Mycobacterium avium subsp. Env 77]	10.0					hspR heat shock protein transcriptional repressor HspR	6.0
