ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
omz_770m_5421_0	362	1	363	omz_770m_5421	774	+		all	hypothetical protein
omz_770m_5421_1	401	373	774	omz_770m_5421	774	-		all	hypothetical protein
omz_770m_5420_0	83	790	873	omz_770m_5420	874	-		all	hypothetical protein
omz_770m_5423_0	173	261	434	omz_770m_5423	1074	-		all	hypothetical protein
omz_770m_5423_1	71	1001	1072	omz_770m_5423	1074	-		all	hypothetical protein
omz_770m_5422_0	158	1	159	omz_770m_5422	1356	-		all	hypothetical protein
omz_770m_5422_1	242	962	1204	omz_770m_5422	1356	-		all	hypothetical protein
omz_770m_5425_0	524	1	525	omz_770m_5425	1172	+		all	hypothetical protein
omz_770m_5425_1	95	1075	1170	omz_770m_5425	1172	-		all	hypothetical protein
omz_770m_5427_0	446	8	454	omz_770m_5427	908	+		all	
omz_770m_5427_1	101	806	907	omz_770m_5427	908	+		all	hypothetical protein
omz_770m_5426_0	140	587	727	omz_770m_5426	1002	-		all	hypothetical protein
omz_770m_5426_1	116	712	828	omz_770m_5426	1002	-		all	hypothetical protein
omz_770m_6464_0	278	108	386	omz_770m_6464	1071	-		all	hypothetical protein
omz_770m_6465_0	821	1	822	omz_770m_6465	900	-		Salinisphaera shabanensis E1L3A	Outer membrane vitamin B12 receptor BtuB
omz_770m_6466_0	602	47	649	omz_770m_6466	932	-		all	hypothetical protein
omz_770m_6467_0	95	1	96	omz_770m_6467	911	-		all	hypothetical protein
omz_770m_6467_1	320	110	430	omz_770m_6467	911	-		all	membrane protein
omz_770m_6467_2	347	399	746	omz_770m_6467	911	-		all	hypothetical protein
omz_770m_6467_3	107	803	910	omz_770m_6467	911	-		all	hypothetical protein
omz_770m_6460_0	734	135	869	omz_770m_6460	978	+		Bacteria	putative NAD binding oxidoreductase
omz_770m_6461_0	314	1	315	omz_770m_6461	966	-		all	hypothetical protein
omz_770m_6461_1	167	325	492	omz_770m_6461	966	-		all	hypothetical protein
omz_770m_6461_2	182	783	965	omz_770m_6461	966	-		all	hypothetical protein
omz_770m_6462_0	614	46	660	omz_770m_6462	937	-		Thermotogaceae	nhaC Na+/H+ antiporter NhaC
omz_770m_6463_0	224	1	225	omz_770m_6463	888	+		all	putative sigma E regulatory protein, MucB/RseB
omz_770m_6463_1	293	418	711	omz_770m_6463	888	+		Ancona	
omz_770m_11429_0	671	38	709	omz_770m_11429	955	-		all	hypothetical protein
omz_770m_11428_0	773	1	774	omz_770m_11428	939	+		Proteobacteria	SbmABacA family protein
omz_770m_11421_0	296	17	313	omz_770m_11421	1059	-		all	hypothetical protein
omz_770m_11421_1	422	310	732	omz_770m_11421	1059	-		all	hypothetical protein
omz_770m_11420_0	404	2	406	omz_770m_11420	1012	-		all	hypothetical protein
omz_770m_11420_1	215	434	649	omz_770m_11420	1012	-	6.2.1.1	"Alphabacteria" Cavalier-Smith 1992	Os02g0525900 K01895 acetyl-CoA synthetase
omz_770m_11420_2	224	658	882	omz_770m_11420	1012	-		all	hypothetical protein
omz_770m_11423_0	719	1	720	omz_770m_11423	989	-	2.1.1.14	"Oceaniovalibus guishaninsula" Liu et al. 2012	putative methionine synthase vitamin-B12 independent K00549 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
omz_770m_11422_0	224	493	717	omz_770m_11422	1281	+		all	hypothetical protein
omz_770m_11425_0	560	3	563	omz_770m_11425	856	+	3.4.21.83	Bacteria	ptrB2 protease II (EC:3.4.21.83) K01354 oligopeptidase B
omz_770m_11424_0	230	282	512	omz_770m_11424	1045	+		all	hypothetical protein
omz_770m_11427_0	914	2	916	omz_770m_11427	943	+		all	hypothetical protein
omz_770m_11427_1	83	859	942	omz_770m_11427	943	+		all	hypothetical protein
omz_770m_11426_0	560	2	562	omz_770m_11426	887	-		Bacteria	TRAP-type transport system permease large protein
omz_770m_11426_1	170	564	734	omz_770m_11426	887	-		all	hypothetical protein
omz_770m_3249_0	458	100	558	omz_770m_3249	962	-		all	hypothetical protein
omz_770m_3249_1	254	707	961	omz_770m_3249	962	+		all	hypothetical protein
omz_770m_3248_0	494	78	572	omz_770m_3248	869	+		all	hypothetical protein
omz_770m_3248_1	128	740	868	omz_770m_3248	869	+		all	hypothetical protein
omz_770m_3247_0	851	2	853	omz_770m_3247	855	-	1.2.1.11	Gammaproteobacteria	aspartate semialdehyde dehydrogenase (EC:1.2.1.11) K00133 aspartate-semialdehyde
omz_770m_3246_0	935	1	936	omz_770m_3246	936	-		all	methyltransferase
omz_770m_3245_0	902	2	904	omz_770m_3245	906	+	2.8.3.16	Rhodospirillum rubrum F11	L-carnitine dehydratase/bile acid-inducible protein F (EC:2.8.3.16) K14472 succinyl-CoA:(S)- malate CoA transferase subunit B
omz_770m_3244_0	788	3	791	omz_770m_3244	893	+	4.2.1.52	Gammaproteobacteria	dapA dihydrodipicolinate synthase (EC:4.2.1.52) K01714
omz_770m_3244_1	101	791	892	omz_770m_3244	893	+		all	hypothetical protein
omz_770m_3243_0	773	2	775	omz_770m_3243	996	+		"Alphabacteria" Cavalier-Smith 1992	transposase ISMdi7, IS21 family (ORF 2)
omz_770m_3243_1	170	824	994	omz_770m_3243	996	-		all	hypothetical protein
omz_770m_3242_0	833	3	836	omz_770m_3242	837	+		Cyanobacteria	similar to molybdopterin synthase sulfurylase K11996 adenylyltransferase sulfurtransferase
omz_770m_3241_0	410	1	411	omz_770m_3241	861	-	2.1.1.182	Flavobacteriaceae	ribosomal RNA small subunit methyltransferase A K02528 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase
omz_770m_3241_1	413	411	824	omz_770m_3241	861	-		Bacteria	multidrug/pheromone exporter, MDR family, ABC transporter family
omz_770m_3240_0	659	3	662	omz_770m_3240	882	+		all	hypothetical protein
omz_770m_6198_0	221	107	328	omz_770m_6198	1020	+		all	hypothetical protein
omz_770m_6198_1	362	424	786	omz_770m_6198	1020	+		all	hypothetical protein
omz_770m_6198_2	200	820	1020	omz_770m_6198	1020	-		all	hypothetical protein
omz_770m_6199_0	95	3	98	omz_770m_6199	985	-		all	hypothetical protein
omz_770m_6199_1	203	118	321	omz_770m_6199	985	-		Blastopirellula marina DSM 3645	Probable lipase/esterase
omz_770m_11391_0	434	10	444	omz_770m_11391	1018	-		Bacteria	-putative related to sulfatases
omz_770m_11391_1	365	447	812	omz_770m_11391	1018	-		all	hypothetical protein
omz_770m_11390_0	401	1	402	omz_770m_11390	980	+		all	
omz_770m_11390_1	236	469	705	omz_770m_11390	980	+		all	hypothetical protein
omz_770m_11390_2	272	708	980	omz_770m_11390	980	+		all	hypothetical protein
omz_770m_11397_0	620	149	769	omz_770m_11397	924	+		all	hypothetical protein
omz_770m_11396_0	896	60	956	omz_770m_11396	958	-		Actinomycetales	secY preprotein translocase subunit SecY K03076 SecY
omz_770m_11395_0	938	3	941	omz_770m_11395	942	-		all	hypothetical protein
omz_770m_11394_0	260	307	567	omz_770m_11394	1016	+		all	hypothetical protein
omz_770m_6190_0	821	1	822	omz_770m_6190	964	+	6.2.1.1	Proteobacteria	AAE7 AAE7 (ACYL-ACTIVATING ENZYME 7) AMP binding / acetate-CoA ligase (EC:6.2.1.1)
omz_770m_6190_1	140	823	963	omz_770m_6190	964	+		all	hypothetical protein
omz_770m_6191_0	755	3	758	omz_770m_6191	759	-		Candidatus Pelagibacter sp. IMCC9063	similar to Clan MA, family M41, FtsH endopeptidase-like metallopeptidase
omz_770m_11399_0	572	193	765	omz_770m_11399	1042	-		all	von Willebrand factor A
omz_770m_11398_0	218	177	395	omz_770m_11398	938	-		all	hypothetical protein
omz_770m_11398_1	170	435	605	omz_770m_11398	938	-		all	hypothetical protein
omz_770m_6194_0	359	1	360	omz_770m_6194	756	+		Proteobacteria	K11940 heat shock protein HspQ
omz_770m_6194_1	383	373	756	omz_770m_6194	756	+		alpha proteobacterium HIMB5	
omz_770m_6195_0	749	3	752	omz_770m_6195	753	+		all	hypothetical protein
omz_770m_6196_0	677	3	680	omz_770m_6196	856	+		Candidatus Nitrosopumilus maritimus SCM1	metal-dependent phosphoesterase K07053
omz_770m_6196_1	260	573	833	omz_770m_6196	856	-		all	hypothetical protein
omz_770m_6197_0	107	1	108	omz_770m_6197	1020	-		all	hypothetical protein
omz_770m_6197_1	512	154	666	omz_770m_6197	1020	-		all	hypothetical protein
omz_770m_3100_0	281	249	530	omz_770m_3100	914	+		all	hypothetical protein
omz_770m_3100_1	335	533	868	omz_770m_3100	914	+		all	hypothetical protein
omz_770m_3101_0	128	1	129	omz_770m_3101	871	-		all	hypothetical protein
omz_770m_3101_1	386	129	515	omz_770m_3101	871	-		all	hypothetical protein
omz_770m_3101_2	245	624	869	omz_770m_3101	871	-	2.7.7.7	"Deltabacteria" Cavalier-Smith 1992	DNA polymerase I (EC:2.7.7.7)
omz_770m_3102_0	215	576	791	omz_770m_3102	793	-	2.7.7.56	Bacteria	rph ribonuclease PH (EC:2.7.7.56) K00989
omz_770m_3103_0	503	1	504	omz_770m_3103	607	+		Bacteria	dipeptidyl aminopeptidase/acylaminoacyl peptidase
omz_770m_3103_1	131	476	607	omz_770m_3103	607	+		all	hypothetical protein
omz_770m_3104_0	800	2	802	omz_770m_3104	826	-		all	hypothetical protein
omz_770m_3105_0	356	484	840	omz_770m_3105	842	+		all	hypothetical protein
omz_770m_3106_0	452	79	531	omz_770m_3106	819	-	2.7.7.38	"Alphabacteria" Cavalier-Smith 1992	3-deoxy-D-manno-octulosonate cytidylyltransferase (EC:2.7.7.38) K00979 3-deoxy-manno-octulosonate (CMP-KDO synthetase)
omz_770m_3106_1	185	633	818	omz_770m_3106	819	+		all	hypothetical protein
omz_770m_3107_0	218	75	293	omz_770m_3107	850	-	2.2.1.6	Proteobacteria	thiamine pyrophosphate protein (EC:2.2.1.6) K01652 acetolactate synthase I/II/III large subunit
omz_770m_3107_1	554	294	848	omz_770m_3107	850	-	2.2.1.6	Burkholderia	thiamine pyrophosphate TPP-binding domain-containing protein K01652 acetolactate synthase I/II/III large subunit
omz_770m_3108_0	626	237	863	omz_770m_3108	863	+		all	hypothetical protein
omz_770m_3109_0	671	40	711	omz_770m_3109	861	-		Proteobacteria	binding-protein-dependent transport systems inner membrane component K13895 microcin C system permease protein
omz_770m_3109_1	149	711	860	omz_770m_3109	861	-		all	hypothetical protein
omz_770m_6990_0	821	2	823	omz_770m_6990	927	+		all	hypothetical protein
omz_770m_6990_1	110	817	927	omz_770m_6990	927	+		all	hypothetical protein
omz_770m_6991_0	860	101	961	omz_770m_6991	961	-		"Alphabacteria" Cavalier-Smith 1992	primosome assembly protein PriA K04066 primosomal N' (replication factor Y) (superfamily II helicase)
omz_770m_6992_0	647	2	649	omz_770m_6992	1042	-		all	
omz_770m_6993_0	398	215	613	omz_770m_6993	1046	-	2.4.2.29	Gammaproteobacteria	Qtrt1, 2610028E17Rik, Tgt queuine tRNA-ribosyltransferase 1 (EC:2.4.2.29) K00773
omz_770m_6993_1	116	658	774	omz_770m_6993	1046	-		all	hypothetical protein
omz_770m_6994_0	152	19	171	omz_770m_6994	986	-		all	hypothetical protein
omz_770m_6994_1	287	447	734	omz_770m_6994	986	-		all	hypothetical protein
omz_770m_6995_0	473	2	475	omz_770m_6995	865	+		all	, partial
omz_770m_6995_1	209	438	647	omz_770m_6995	865	+		all	hypothetical protein
omz_770m_6996_0	515	84	599	omz_770m_6996	927	+		Gammaproteobacteria	perM  K03548 putative permease
omz_770m_6997_0	137	1	138	omz_770m_6997	933	+		all	hypothetical protein
omz_770m_6997_1	221	116	337	omz_770m_6997	933	-		all	hypothetical protein
omz_770m_6997_2	395	388	783	omz_770m_6997	933	-		all	hypothetical protein
omz_770m_6997_3	140	792	932	omz_770m_6997	933	-		all	hypothetical protein
omz_770m_6998_0	272	363	635	omz_770m_6998	1075	+	5.99.1.3	Clostridiales	dna gyrase subunit b K02470 DNA B
omz_770m_6998_1	143	616	759	omz_770m_6998	1075	+		all	hypothetical protein
omz_770m_6999_0	353	296	649	omz_770m_6999	1025	+		all	hypothetical protein
omz_770m_8372_0	653	1	654	omz_770m_8372	879	-	1.3.1.74	Bacteria	heat shock protein, putative (EC:1.3.1.74) K04043 molecular chaperone DnaK
omz_770m_4738_0	890	26	916	omz_770m_4738	917	-		Flavobacteriaceae	cell division protein FtsK/SpoIIIE K03466 DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
omz_770m_4739_0	962	3	965	omz_770m_4739	983	+		'Burkholderiales'	boxB benzoyl-CoA oxygenase component B
omz_770m_4736_0	803	2	805	omz_770m_4736	925	-	3.1.6.13	unclassified Verrucomicrobia (miscellaneous)	iduronate-2-sulfatase (EC:3.1.6.13)
omz_770m_4737_0	665	283	948	omz_770m_4737	956	+	3.6.3.14	biota	ATP synthase A chain (protein 6) K02126 F-type H+-transporting ATPase subunit
omz_770m_4734_0	692	202	894	omz_770m_4734	994	-	1.9.3.1	all	cox3 cytochrome c oxidase subunit 3 K02262 III
omz_770m_4735_0	713	43	756	omz_770m_4735	927	-		Flavobacteriaceae	glycosyl transferase group 1
omz_770m_4732_0	698	2	700	omz_770m_4732	969	-		all	hypothetical protein
omz_770m_4732_1	143	824	967	omz_770m_4732	969	-		all	hypothetical protein
omz_770m_4733_0	404	2	406	omz_770m_4733	962	-		all	hypothetical protein
omz_770m_4733_1	233	504	737	omz_770m_4733	962	+		all	hypothetical protein
omz_770m_4733_2	290	672	962	omz_770m_4733	962	-		all	
omz_770m_4730_0	698	1	699	omz_770m_4730	955	-	6.3.4.4	Bacilli	purA adenylosuccinate synthetase (EC:6.3.4.4) K01939 synthase
omz_770m_4730_1	152	802	954	omz_770m_4730	955	-		all	hypothetical protein
omz_770m_4731_0	737	1	738	omz_770m_4731	916	-	2.7.7.7	Bacteria	dnaE DNA polymerase III subunit alpha (EC:2.7.7.7) K02337
omz_770m_4731_1	188	726	914	omz_770m_4731	916	-		all	hypothetical protein
omz_770m_8371_0	245	64	309	omz_770m_8371	970	+		all	hypothetical protein
omz_770m_8371_1	530	440	970	omz_770m_8371	970	+		all	hypothetical protein
omz_770m_3456_0	104	189	293	omz_770m_3456	964	+		all	hypothetical protein
omz_770m_3456_1	245	718	963	omz_770m_3456	964	+		all	hypothetical protein
omz_770m_8377_0	785	82	867	omz_770m_8377	869	+	1.3.99.22	Gammaproteobacteria	putative oxygen-independent coproporphyrinogen III oxidase (EC:1.3.99.22) K02495
omz_770m_245_0	590	2	592	omz_770m_245	966	+		all	hypothetical protein
omz_770m_245_1	242	593	835	omz_770m_245	966	-		all	hypothetical protein
omz_770m_716_0	881	28	909	omz_770m_716	941	-		all	hypothetical protein
omz_770m_247_0	629	1	630	omz_770m_247	990	+		all	hypothetical protein
omz_770m_246_0	143	609	752	omz_770m_246	1079	-		all	hypothetical protein
omz_770m_246_1	218	752	970	omz_770m_246	1079	-		all	hypothetical protein
omz_770m_241_0	239	25	264	omz_770m_241	1032	-	2.7.7.6	unclassified Verrucomicrobia (miscellaneous)	DNA-directed RNA polymerase alpha chain  K03040 subunit
omz_770m_240_0	194	440	634	omz_770m_240	1264	-		all	hypothetical protein
omz_770m_243_0	227	9	236	omz_770m_243	992	-		all	hypothetical protein
omz_770m_242_0	410	1	411	omz_770m_242	955	+		all	hypothetical protein
omz_770m_242_1	422	531	953	omz_770m_242	955	+		all	hypothetical protein
omz_770m_8375_0	737	45	782	omz_770m_8375	939	-		all	hypothetical protein
omz_770m_249_0	290	44	334	omz_770m_249	1057	-		Desulfobacula toluolica DSM 7467	Flagellar motor rotation protein MotA
omz_770m_248_0	89	2	91	omz_770m_248	968	-		all	hypothetical protein
omz_770m_248_1	551	48	599	omz_770m_248	968	-		Proteobacteria	mogA molybdenum cofactor biosynthesis protein MogA K03831 molybdopterin adenylyltransferase
omz_770m_248_2	74	894	968	omz_770m_248	968	+		all	hypothetical protein
omz_770m_719_0	476	2	478	omz_770m_719	982	+		all	hypothetical protein
omz_770m_719_1	140	840	980	omz_770m_719	982	+		all	hypothetical protein
omz_770m_718_0	842	3	845	omz_770m_718	847	+		Sphingobium	peptidase M14 family protein
omz_770m_8378_0	224	2	226	omz_770m_8378	897	+		all	hypothetical protein
omz_770m_8378_1	350	210	560	omz_770m_8378	897	+		saccharomyceta	GDI1 similar to GDP dissociation inhibitor regulation vesicle-mediated transport
omz_770m_8378_2	245	606	851	omz_770m_8378	897	-		all	hypothetical protein
omz_770m_4453_0	404	2	406	omz_770m_4453	1058	+	6.4.1.1	Bradyrhizobium japonicum USDA 6	putative pyruvate carboxylase (EC:6.4.1.1)
omz_770m_4452_0	983	1	984	omz_770m_4452	985	-	1.7.99.4	Corynebacterineae	nitrate reductase (EC:1.7.99.4)
omz_770m_4451_0	794	26	820	omz_770m_4451	960	+	1.3.99.16	Hyphomicrobiales	aldehyde oxidase xanthine dehydrogenase molybdopterin binding protein K07303 isoquinoline 1-oxidoreductase, beta subunit
omz_770m_4450_0	467	211	678	omz_770m_4450	1061	-		"Alphabacteria" Cavalier-Smith 1992	prfB class I peptide chain release factor
omz_770m_4457_0	206	1	207	omz_770m_4457	938	+		all	hypothetical protein
omz_770m_4457_1	137	462	599	omz_770m_4457	938	+		all	hypothetical protein
omz_770m_4457_2	341	596	937	omz_770m_4457	938	-		all	hypothetical protein
omz_770m_4456_0	836	2	838	omz_770m_4456	977	+	2.7.7.8	Bacteria	RIF10 RIF10 (resistant to inhibition FSM 10) 3'-5'-exoribonuclease/ RNA binding / nucleic acid polyribonucleotide nucleotidyltransferase (EC:2.7.7.8) K00962
omz_770m_4455_0	374	2	376	omz_770m_4455	785	-		Proteobacteria	putative iron-sulfur-binding protein subunit oxidoreductase like aldehyde oxidase or xanthine dehydrogenase
omz_770m_4455_1	410	373	783	omz_770m_4455	785	-	4.1.1.45	ATCC 14579	aminocarboxymuconate-semialdehyde decarboxylase (EC:4.1.1.45) K03392
omz_770m_4454_0	635	1	636	omz_770m_4454	956	-		all	Hypothetical radical SAM family enzyme heat shock gene cluster, similarity CPO BS HemN-type
omz_770m_4454_1	266	689	955	omz_770m_4454	956	-		Bacillus/Clostridium group	GTP-binding protein, putative
omz_770m_4459_0	194	1	195	omz_770m_4459	1009	+		Chlorobi bacterium Mat9-16	Predicted sodium-dependent galactose transporter
omz_770m_4459_1	464	363	827	omz_770m_4459	1009	-		all	hypothetical protein
omz_770m_4458_0	521	146	667	omz_770m_4458	962	-		all	hypothetical protein
omz_770m_4458_1	350	612	962	omz_770m_4458	962	-		all	hypothetical protein
omz_770m_2670_0	443	315	758	omz_770m_2670	949	+		all	hypothetical protein
omz_770m_2673_0	650	147	797	omz_770m_2673	798	+		all	
omz_770m_2672_0	653	3	656	omz_770m_2672	857	+		Verrucomicrobium spinosum ATCC 43997	-signal peptide transmembrane prediction
omz_770m_2675_0	818	3	821	omz_770m_2675	856	+		Bacillales	oligopeptide/dipeptide ABC transporter, ATPase subunit K02031 peptide/nickel transport system ATP-binding protein
omz_770m_2674_0	566	315	881	omz_770m_2674	881	-		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	peptidase M24
omz_770m_2677_0	635	2	637	omz_770m_2677	844	+		all	hypothetical protein
omz_770m_2677_1	179	664	843	omz_770m_2677	844	+		all	hypothetical protein
omz_770m_2676_0	758	91	849	omz_770m_2676	849	+		all	hypothetical protein
omz_770m_2679_0	284	3	287	omz_770m_2679	892	-		Pirellula staleyi ATCC 27377	exporter RND superfamily protein-like protein
omz_770m_2679_1	311	581	892	omz_770m_2679	892	+		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	FHA domain-containing protein
omz_770m_2678_0	884	1	885	omz_770m_2678	891	-		all	hypothetical protein
omz_770m_8732_0	881	2	883	omz_770m_8732	885	-		Alteromonadaceae	TonB-dependent receptor
omz_770m_8733_0	686	3	689	omz_770m_8733	910	-		all	hypothetical protein
omz_770m_8730_0	791	2	793	omz_770m_8730	933	-		all	hypothetical protein
omz_770m_8731_0	920	1	921	omz_770m_8731	922	+	2.4.1.18	Gammaproteobacteria	1,4-alpha-glucan branching enzyme, putative (EC:2.4.1.18) K00700 enzyme
omz_770m_8736_0	443	3	446	omz_770m_8736	957	+		all	hypothetical protein
omz_770m_8736_1	356	501	857	omz_770m_8736	957	+		all	hypothetical protein
omz_770m_8737_0	515	2	517	omz_770m_8737	955	+		all	hypothetical protein
omz_770m_8734_0	362	3	365	omz_770m_8734	953	+		all	
omz_770m_8734_1	119	408	527	omz_770m_8734	953	+		all	hypothetical protein
omz_770m_8734_2	392	517	909	omz_770m_8734	953	+		all	
omz_770m_8735_0	101	759	860	omz_770m_8735	971	-		all	hypothetical protein
omz_770m_8738_0	167	1	168	omz_770m_8738	1353	+		all	hypothetical protein
omz_770m_8738_1	92	1260	1352	omz_770m_8738	1353	+		all	hypothetical protein
omz_770m_8739_0	806	1	807	omz_770m_8739	969	-		Proteobacteria	xanthine/uracil/vitamin C permease family K06901 putative MFS transporter, AGZA family, xanthine/uracil
omz_770m_6792_0	620	3	623	omz_770m_6792	1024	+		Bacteria	DNA repair recombination protein RecA, chloroplast precursor K03553 RecA
omz_770m_6792_1	83	940	1023	omz_770m_6792	1024	-		all	hypothetical protein
omz_770m_6793_0	608	3	611	omz_770m_6793	948	+		Bacteria	oligopeptide ABC transporter ATP binding protein K02031 peptide/nickel transport system ATP-binding protein
omz_770m_6793_1	197	604	801	omz_770m_6793	948	+		Bacteria	ABC oligopeptide transporter ATPase component K02032 peptide/nickel transport system ATP-binding protein
omz_770m_6790_0	716	2	718	omz_770m_6790	947	+		Bacteria	heat shock protein 60, mitochondrial precursor K04077 chaperonin GroEL
omz_770m_6791_0	212	51	263	omz_770m_6791	946	-		Bacteria	vsr very-short-patch-repair endonuclease (EC:3.1.-.-) K07458 DNA mismatch endonuclease, patch repair protein
omz_770m_6791_1	182	762	944	omz_770m_6791	946	+		all	hypothetical protein
omz_770m_6796_0	776	42	818	omz_770m_6796	943	+		all	hypothetical protein
omz_770m_6796_1	77	865	942	omz_770m_6796	943	+		all	hypothetical protein
omz_770m_6797_0	557	3	560	omz_770m_6797	929	-	5.3.1.16	"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	1-(5-phosphoribosyl)-5- imidazole-4-carboxamide isomerase (EC:5.3.1.16) K01814 phosphoribosylformimino-5-aminoimidazole carboxamide ribotide
omz_770m_6794_0	272	2	274	omz_770m_6794	982	-		all	hypothetical protein
omz_770m_6794_1	503	334	837	omz_770m_6794	982	-		Methanococcaceae	archaeosine tRNA-ribosyltransferase (EC 2.4.2.-) type 5
omz_770m_6794_2	155	825	980	omz_770m_6794	982	-		all	hypothetical protein
omz_770m_6795_0	641	84	725	omz_770m_6795	1006	+		all	hypothetical protein
omz_770m_10358_0	773	60	833	omz_770m_10358	947	+		all	hypothetical protein
omz_770m_10359_0	707	71	778	omz_770m_10359	949	-		all	hypothetical protein
omz_770m_10604_0	812	2	814	omz_770m_10604	928	-		all	hypothetical protein
omz_770m_10605_0	158	1	159	omz_770m_10605	930	+		all	hypothetical protein
omz_770m_10605_1	269	220	489	omz_770m_10605	930	+		all	hypothetical protein
omz_770m_10605_2	320	527	847	omz_770m_10605	930	+		all	hypothetical protein
omz_770m_10602_0	872	134	1006	omz_770m_10602	1006	-	6.1.1.4	Rhodospirillaceae	similar to nuclear encoded mitochondrial leucyl-tRNA synthetase K01869 synthetase
omz_770m_10603_0	422	2	424	omz_770m_10603	916	+		all	hypothetical protein
omz_770m_10603_1	278	435	713	omz_770m_10603	916	-		all	hypothetical protein
omz_770m_10600_0	803	151	954	omz_770m_10600	954	+		all	hypothetical protein
omz_770m_10601_0	650	175	825	omz_770m_10601	1063	+		all	hypothetical protein
omz_770m_10350_0	437	153	590	omz_770m_10350	1015	+		all	
omz_770m_10350_1	353	477	830	omz_770m_10350	1015	-		all	hypothetical protein
omz_770m_10351_0	731	2	733	omz_770m_10351	779	-		all	hypothetical protein
omz_770m_10352_0	887	62	949	omz_770m_10352	949	-		all	hypothetical protein
omz_770m_10353_0	449	3	452	omz_770m_10353	848	+		all	hypothetical protein
omz_770m_10353_1	332	516	848	omz_770m_10353	848	+	3.2.1.21	Dictyoglomus	beta-glucosidase A (EC:3.2.1.21) K05350
omz_770m_10354_0	704	144	848	omz_770m_10354	856	+	6.3.4.13	Bacillus/Clostridium group	gart, wu:fb33g04 phosphoribosylglycinamide formyltransferase K11787 phosphoribosylamine--glycine ligase / formyltransferase phosphoribosylformylglycinamidine cyclo-ligase
omz_770m_10355_0	287	162	449	omz_770m_10355	892	+		all	hypothetical protein
omz_770m_10355_1	416	453	869	omz_770m_10355	892	+		all	hypothetical protein
omz_770m_10608_0	395	168	563	omz_770m_10608	971	+		Pyrococcus	40S ribosomal protein S15, putative  K02958 small subunit S15e
omz_770m_10608_1	275	569	844	omz_770m_10608	971	+		Candidatus Nitrosopumilus maritimus SCM1	50S ribosomal protein L22 K02890 large subunit L22
omz_770m_10609_0	176	2	178	omz_770m_10609	993	-		all	hypothetical protein
omz_770m_10609_1	815	178	993	omz_770m_10609	993	-		all	hypothetical protein
omz_770m_9069_0	479	1	480	omz_770m_9069	928	-		all	hypothetical protein
omz_770m_9069_1	278	591	869	omz_770m_9069	928	+		all	hypothetical protein
omz_770m_9068_0	617	103	720	omz_770m_9068	883	+		Proteobacteria	polar amino acid abc transporter, inner membrane subunit K02029 transport system permease protein
omz_770m_9068_1	161	720	881	omz_770m_9068	883	+		all	hypothetical protein
omz_770m_9065_0	281	307	588	omz_770m_9065	1013	+		all	hypothetical protein
omz_770m_9065_1	215	798	1013	omz_770m_9065	1013	-		all	hypothetical protein
omz_770m_9064_0	746	1	747	omz_770m_9064	749	+	2.7.7.7	Candidatus Ruthia magnifica str. 'Calyptogena magnifica'	dnaE DNA polymerase III alpha subunit (EC:2.7.7.7) K02337
omz_770m_9067_0	329	3	332	omz_770m_9067	899	-		all	hypothetical protein
omz_770m_9067_1	293	461	754	omz_770m_9067	899	-		all	hypothetical protein
omz_770m_9066_0	959	1	960	omz_770m_9066	968	-		all	hypothetical protein
omz_770m_9061_0	590	2	592	omz_770m_9061	938	-	3.5.4.4	gamma proteobacterium SCGC AAA007-O20	Adenosine deaminase (EC 3.5.4.4)
omz_770m_9061_1	218	718	936	omz_770m_9061	938	-		all	hypothetical protein
omz_770m_9060_0	617	1	618	omz_770m_9060	910	-	2.8.1.7	Gammaproteobacteria	similar to cysteine desulfurylase K04487 desulfurase
omz_770m_9063_0	101	3	104	omz_770m_9063	995	-		all	hypothetical protein
omz_770m_9063_1	293	106	399	omz_770m_9063	995	-		'Burkholderiaceae'	putative transcriptional regulator
omz_770m_9063_2	122	396	518	omz_770m_9063	995	-		all	hypothetical protein
omz_770m_9062_0	167	2	169	omz_770m_9062	931	-		all	hypothetical protein
omz_770m_9062_1	398	180	578	omz_770m_9062	931	-		"Leptospirillum" Markosyan 1972	putative transcription factor IscR
omz_770m_9062_2	242	640	882	omz_770m_9062	931	-		all	hypothetical protein
omz_770m_6608_0	230	2	232	omz_770m_6608	902	-	5.4.2.8	Myxobacteria	algC phosphomannomutase/phosphoglucomutase (EC:5.4.2.8 5.4.2.2) K01840 phosphomannomutase
omz_770m_6608_1	452	309	761	omz_770m_6608	902	-		all	
omz_770m_6608_2	95	805	900	omz_770m_6608	902	-		all	hypothetical protein
omz_770m_6609_0	896	16	912	omz_770m_6609	913	+		Lentisphaera araneosa HTCC2155	probable alkaline phosphatase D
omz_770m_1658_0	197	1	198	omz_770m_1658	891	+		all	hypothetical protein
