orf_id	ref dbname	EC	product	value
	EggNog_v3_2013_08_07		polA http://www.ncbi.nlm.nih.gov/protein/56698655 DNA polymerase I 3'-5' exonuclease, 5'-3' exonuclease 5'-3'polymerase activities, primarily functions to fill gaps during replication repair	19.0
	RefSeq_complete_nr_v62_dec2013		DNA polymerase I [Rhodobacter sp. AKP1]	6.0
	seed-2014-01-30	2.7.7.7	DNA polymerase I (EC 2.7.7.7) [Thalassospira xiamenensis M-5 DSM 17429]	20.0
	KEGG_pep_2013	2.7.7.7	polA DNA polymerase I (EC:2.7.7.7) K02335 [EC:2.7.7.7]	17.0

upper_euphotic_70m_2894_0				
	EggNog_v3_2013_08_07		ispH http://www.ncbi.nlm.nih.gov/protein/56698039 4-hydroxy-3-methylbut-2-enyl diphosphate reductase catalyzes conversion 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl (IPP) dimethylallyl (DMAPP) functions nonmevalonate isoprenoid biosynthesis pathway	19.0
	RefSeq_complete_nr_v62_dec2013		4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Sphingomonas sp. PAMC 26621]	7.0
	COG_2013-12-27		COG0761 # IM Function: Penicillin tolerance protein Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	13.0
	seed-2014-01-30	1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2) [Acetobacter pasteurianus NBRC 101655]	19.0
	metacyc-v5-2011-10-21	1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS Bartonella tribocorum (strain CIP 105476 / IBS 506) GN ispH PE 3 SV 1 # UNIPROT A9IQQ9 RXN0-884 1.17.1.2	33.0
	KEGG_pep_2013	1.17.1.2	17.m07167 LytB protein (EC:1.17.1.2) K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	18.0

upper_euphotic_70m_2895_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/217973904 trans-2-enoyl-CoA reductase enzyme from Treponema denticola exhibits NADH-dependent reductase activity	10.0
	RefSeq_complete_nr_v62_dec2013		trans-2-enoyl-CoA reductase [Vibrio breoganii]	4.0
	COG_2013-12-27		COG3007 # S Function unknown Function: Uncharacterized paraquat-inducible protein B Organism: Xylella fastidiosa 9a5c (Xfa)	14.0
	seed-2014-01-30		Short-chain alcohol dehydrogenase family [Vibrio breoganii ZF-29]	7.0
	KEGG_pep_2013	1.3.1.44	trans-2-enoyl-CoA reductase K10783 reductase (NAD+) [EC:1.3.1.44]	15.0

upper_euphotic_70m_2897_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/118580607 putative methyltransferase TIGRFAM: PFAM: conserved  95 KEGG:	7.0
	RefSeq_complete_nr_v62_dec2013		DNA methyltransferase [Paracoccus sp. N5]	5.0
	COG_2013-12-27		COG0742 # L Replication, recombination repair Function: N6-adenine-specific methylase Organism: Caulobacter vibrioides (Ccr)	13.0
	seed-2014-01-30	2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171) ## SSU m(2)G966 [Rhodospirillum rubrum]	20.0
	KEGG_pep_2013	2.1.1.171	N6-adenine-specific methylase K08316 ribosomal RNA small subunit methyltransferase D [EC:2.1.1.171]	20.0

upper_euphotic_70m_2897_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/99081768 pseudouridine synthase, Rsu TIGRFAM: Pseudouridine Rsu: (6e-43) PFAM: RNA-binding S4: (8.5e-13) synthase: (1.3e-09) KEGG: sil:SPO2984 RNA pseudouridylate synthase family protein, ev 1e-113, 63% identity	25.0
	RefSeq_complete_nr_v62_dec2013		Ribosomal large subunit pseudouridine synthase B [Rhodovulum sp. PH10]	9.0
	COG_2013-12-27		COG1187 # J Translation, ribosomal structure biogenesis Function: 16S rRNA uridine-516 pseudouridylate synthase related synthases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	22.0
	seed-2014-01-30	4.2.1.70	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70) ## LSU Psi2605 [Oligotropha carboxidovorans OM4]	24.0
	KEGG_pep_2013	5.4.99.12	16S rRNA uridine-516 pseudouridylate synthase related synthase K06178 ribosomal large subunit pseudouridine B [EC:5.4.99.12]	23.0

upper_euphotic_70m_4320_0				
	EggNog_v3_2013_08_07		BRADO6795 http://www.ncbi.nlm.nih.gov/protein/146343558 putative agmatine ureohydrolase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology PubMedId 10648527, 12020346 Product type pe enzyme	27.0
	RefSeq_complete_nr_v62_dec2013		arginase family hydrolase, arginase/agmainase/formiminoglutamate hydrolase [Gloeocapsa sp. PCC 73106]	9.0
	COG_2013-12-27		COG0010 # E Amino acid transport metabolism Function: Arginase/agmatinase/formimionoglutamate hydrolase, arginase family Organism: Synechocystis (Syn)	15.0
	seed-2014-01-30	3.5.3.11	Agmatinase (EC 3.5.3.11) [Gloeocapsa sp. PCC 73106]	17.0
	metacyc-v5-2011-10-21	3.5.3.11	Probable agmatinase 2 OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN speB2 PE 3 SV 1 # UNIPROT P73270 AGMATIN-RXN SSP1148:SLL1077-MONOMER 3.5.3.11	35.0
	KEGG_pep_2013	3.5.3.11	SpeB, arginase/agmatinase/formimionoglutamate hydrolase, arginase family K01480 agmatinase [EC:3.5.3.11]	18.0

upper_euphotic_70m_4321_0				
	EggNog_v3_2013_08_07		gltX http://www.ncbi.nlm.nih.gov/protein/157412889 glutamyl-tRNA synthetase Charges one glutamine molecule pairs it to its corresponding RNA trinucleotide during protein translation	17.0
	RefSeq_complete_nr_v62_dec2013		glutamyl-tRNA synthetase [Prochlorococcus marinus]	4.0
	seed-2014-01-30	6.1.1.17	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) 6.1.1.24) ## unambiguous [Prochlorococcus marinus str. AS9601]	23.0
	KEGG_pep_2013	6.1.1.17	gltX glutamyl-tRNA synthetase (EC:6.1.1.17) K01885 [EC:6.1.1.17]	16.0

upper_euphotic_70m_4322_0				
	EggNog_v3_2013_08_07		PSHAb0523 http://www.ncbi.nlm.nih.gov/protein/77362432 putative TonB system-dependent transport protein Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homolgy PubMedId 14668326 Product type t transporter	27.0
	RefSeq_complete_nr_v62_dec2013		biopolymer transport protein exbD2 [Glaciecola psychrophila]	5.0
	COG_2013-12-27		COG0848 # U Intracellular trafficking, secretion, vesicular transport Function: Biopolymer protein Organism: Vibrio cholerae (Vch)	14.0
	seed-2014-01-30		Biopolymer transport protein ExbD/TolR [Alteromonas macleodii str. 'English Channel 673']	9.0
	KEGG_pep_2013		putative TonB system-dependent transport protein K03559 biopolymer protein ExbD	7.0

upper_euphotic_70m_4322_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/117924911 TRAP dicarboxylate transporter, DctM subunit TIGRFAM: PFAM: C4-dicarboxylate transport system permease KEGG: ppr:PBPRA1404 hypothetical component C4 dicarboxylatetransporter	18.0
	RefSeq_complete_nr_v62_dec2013		TRAP-type mannitol/chloroaromatic compound transport system, large permease component [Glaciecola psychrophila]	10.0
	COG_2013-12-27		COG4664 # Q Secondary metabolites biosynthesis, transport catabolism Function: TRAP-type mannitol/chloroaromatic compound system, large permease component Organism: Nostoc sp. PCC 7120 (Nos)	22.0
	seed-2014-01-30		TRAP dicarboxylate transporter, DctM subunit, unknown substrate 6 [endosymbiont Tevnia jerichonana (vent Tica)]	13.0
	KEGG_pep_2013		TRAP dicarboxylate transporter subunit DctM	5.0

upper_euphotic_70m_4323_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/110834857 	1.0
	RefSeq_complete_nr_v62_dec2013		 [Alcanivorax sp. PN-3]	3.0
	seed-2014-01-30		 [Alcanivorax sp. W11-5]	3.0

upper_euphotic_70m_4323_2				
	RefSeq_complete_nr_v62_dec2013		AraC family transcriptional regulator [Alcanivorax dieselolei]	6.0
	seed-2014-01-30		Transcriptional regulator, AraC family [Alcanivorax dieselolei B5]	7.0

upper_euphotic_70m_4324_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/152989402 putative oxidoreductase Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified match to protein family HMM PF00732 PF05199	21.0
	RefSeq_complete_nr_v62_dec2013		GMC family oxidoreductase [Pseudomonas sp. R81]	6.0
	COG_2013-12-27		COG2303 # E Amino acid transport metabolism Function: Choline dehydrogenase related flavoproteins Organism: Pseudomonas aeruginosa (Pae)	16.0
	seed-2014-01-30		FIG022869: Oxidoreductase, GMC family [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	9.0
	KEGG_pep_2013		GMC oxidoreductase family protein	3.0

upper_euphotic_70m_4325_0				
	EggNog_v3_2013_08_07		flhA http://www.ncbi.nlm.nih.gov/protein/186477709 flagellar biosynthesis protein FlhA membrane involved export apparatus	9.0
	RefSeq_complete_nr_v62_dec2013		flagellar biosynthesis protein FlhA [Pseudoalteromonas sp. BSi20429]	6.0
	COG_2013-12-27		COG1298 # NU Function: Flagellar biosynthesis pathway, component FlhA Organism: Escherichia coli K12 (Eco)	14.0
	seed-2014-01-30		Flagellar biosynthesis protein FlhA [Vibrio splendidus ATCC 33789]	7.0
	KEGG_pep_2013		flhA flagellar biosynthesis protein FlhA K02400 FlhA	5.0

upper_euphotic_70m_4326_0				
	EggNog_v3_2013_08_07		dacB http://www.ncbi.nlm.nih.gov/protein/110834826 D-alanyl-D-alanine-carboxypeptidase (D-alanyl-D-alanine carboxypeptidase) identified match to PFAM protein family HMMPF02113 InterPro: D-Ala-D-Ala carboxypeptidase 3 (S13) family High confidence function specificity	20.0
	RefSeq_complete_nr_v62_dec2013		D-alanyl-D-alanine carboxypeptidase [Marinobacter lipolyticus]	4.0
	seed-2014-01-30	3.4.16.4	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4) [marine bacterium HP15]	17.0
	KEGG_pep_2013	3.4.16.4	dacB D-alanyl-D-alanine-carboxypeptidase (EC:3.4.16.4) K07259 D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	22.0

upper_euphotic_70m_4329_1				
	EggNog_v3_2013_08_07		phoB http://www.ncbi.nlm.nih.gov/protein/226227765 phosphate regulon transcriptional regulatory protein PhoB	7.0
	RefSeq_complete_nr_v62_dec2013		ArsR family transcriptional regulator [Gemmatimonas aurantiaca]	6.0
	seed-2014-01-30		Phosphate regulon transcriptional regulatory protein PhoB (SphR) [Gemmatimonas aurantiaca T-27]	9.0
	KEGG_pep_2013		phoB phosphate regulon transcriptional regulatory protein PhoB K07657 two-component system, OmpR family, response regulator PhoB	13.0

upper_euphotic_70m_1669_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/156741612 basic membrane lipoprotein PFAM: KEGG: lipoprotein	6.0
	RefSeq_complete_nr_v62_dec2013		membrane protein [SAR324 cluster bacterium JCVI-SC AAA005]	6.0
	seed-2014-01-30		bmp family protein [Caldilinea aerophila DSM 14535 NBRC 104270]	8.0
	KEGG_pep_2013		basic membrane lipoprotein K07335 protein A related proteins	7.0

upper_euphotic_70m_1669_1				
	RefSeq_complete_nr_v62_dec2013		ABC transporter permease [SAR324 cluster bacterium JCVI-SC AAA005]	8.0
	seed-2014-01-30		inner-membrane translocator [Caldilinea aerophila DSM 14535 NBRC 104270]	8.0

upper_euphotic_70m_1848_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/256393965 MaoC domain protein dehydratase PFAM: KEGG: acyl dehydratase	7.0
	RefSeq_complete_nr_v62_dec2013		MaoC family dehydratase [Catenulispora acidiphila]	5.0
	seed-2014-01-30		FIG00827643:  [Gordonia araii NBRC 100433]	5.0

upper_euphotic_70m_1662_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/167032903 binding-protein-dependent transport systems inner membrane component PFAM: KEGG: component	9.0
	RefSeq_complete_nr_v62_dec2013		Binding-protein-dependent transport systems inner membrane component [Halomonas titanicae]	8.0
	COG_2013-12-27		COG1175 # G Carbohydrate transport metabolism Function: ABC-type sugar systems, permease components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30		Glycerol-3-phosphate ABC transporter, permease protein UgpA (TC 3.A.1.1.3) [Vibrio nigripulchritudo ATCC 27043]	11.0
	KEGG_pep_2013		binding-protein-dependent transport systems inner membrane component K02025 multiple sugar system permease protein	11.0

upper_euphotic_70m_1663_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/152981199  putative oxidoreductase	3.0
	RefSeq_complete_nr_v62_dec2013		aldo/keto reductase [Opitutaceae bacterium TAV1]	5.0
	seed-2014-01-30		aldo/keto reductase [Opitutaceae bacterium TAV5]	5.0

upper_euphotic_70m_1661_0				
	RefSeq_complete_nr_v62_dec2013		molecular chaperone SurA [Marinobacter sp. EVN1]	6.0
	seed-2014-01-30	5.2.1.8	Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8) [Neptuniibacter caesariensis]	21.0
	KEGG_pep_2013	5.2.1.8	PpiC-type peptidyl-prolyl cis-trans isomerase K03771 isomerase SurA [EC:5.2.1.8]	17.0

upper_euphotic_70m_1661_1				
	EggNog_v3_2013_08_07		pdxA http://www.ncbi.nlm.nih.gov/protein/156973130 4-hydroxythreonine-4-phosphate dehydrogenase catalyzes oxidation 4-(phosphohydroxy)-L-threonine into 2-amino-3-oxo-4-(phosphohydroxy)butyric acid which decarboxylates to form 1-amino-3-(phosphohydroxy)propan-2-one (3-amino-2-oxopropyl phosphate)	17.0
	RefSeq_complete_nr_v62_dec2013		4-hydroxythreonine-4-phosphate dehydrogenase [Vibrio sp. HENC-03]	5.0
	COG_2013-12-27		COG1995 # H Coenzyme transport metabolism Function: Pyridoxal phosphate biosynthesis protein Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	seed-2014-01-30	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262) [Vibrio nigripulchritudo ATCC 27043]	18.0
	metacyc-v5-2011-10-21	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase OS Pseudomonas mendocina (strain ymp) GN pdxA PE 3 SV 1 # UNIPROT A4XZJ3 1.1.1.262-RXN 1.1.1.262	28.0
	KEGG_pep_2013	1.1.1.262	pdxA 4-hydroxythreonine-4-phosphate dehydrogenase (EC:1.1.1.262) K00097 [EC:1.1.1.262]	16.0

upper_euphotic_70m_1664_0				
	EggNog_v3_2013_08_07		nadB http://www.ncbi.nlm.nih.gov/protein/254785328 L-aspartate oxidase identified match to protein family HMM PF00890 PF02910 TIGR00551	12.0
	RefSeq_complete_nr_v62_dec2013		L-aspartate oxidase [Pseudomonas sp. R81]	5.0
	COG_2013-12-27		COG0029 # H Coenzyme transport metabolism Function: Aspartate oxidase Organism: Escherichia coli K12 (Eco)	14.0
	seed-2014-01-30	1.4.3.16	L-aspartate oxidase (EC 1.4.3.16) [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	19.0
	metacyc-v5-2011-10-21	1.4.3.16	L-aspartate oxidase OS Escherichia coli O157:H7 GN nadB PE 3 SV 1 # UNIPROT Q8XA23 L-ASPARTATE-OXID-RXN ECOL83334:ECS3440-MONOMER 1.4.3.16	28.0
	KEGG_pep_2013	1.4.3.16	nadB L-aspartate oxidase (EC:1.4.3.16) K00278 [EC:1.4.3.16]	16.0

upper_euphotic_70m_4490_1				
	RefSeq_complete_nr_v62_dec2013		 [SAR116 cluster alpha proteobacterium HIMB100]	5.0
	seed-2014-01-30		 [SAR116 cluster alpha proteobacterium HIMB100]	5.0

upper_euphotic_70m_4495_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/78778931 	1.0
	RefSeq_complete_nr_v62_dec2013		 [Synechococcus sp. WH 8102]	4.0
	seed-2014-01-30		FIG00940602:  [Prochlorococcus marinus str. MIT 9301]	6.0

upper_euphotic_70m_4495_1				
	EggNog_v3_2013_08_07		chlN http://www.ncbi.nlm.nih.gov/protein/124025309 light-independent protochlorophyllide reductase subunit N reduction to form chlorophyllide	11.0
	RefSeq_complete_nr_v62_dec2013		light-independent protochlorophyllide reductase, N subunit [Cyanobium sp. PCC 7001]	9.0
	COG_2013-12-27		COG2710 # C Energy production conversion Function: Nitrogenase molybdenum-iron protein, alpha beta chains Organism: Nostoc sp. PCC 7120 (Nos)	19.0
	seed-2014-01-30		Light-independent protochlorophyllide reductase subunit N (EC 1.18.-.-) [Gloeocapsa sp. PCC 73106]	11.0
	KEGG_pep_2013		bchN light-independent protochlorophyllide reductase subunit N (EC:1.18.-.-) K04038 [EC:1.18.-.-]	9.0

upper_euphotic_70m_7678_0				
	seed-2014-01-30	3.6.4.12	Phge RNA-DNA + DNA-DNA helicase (EC 3.6.4.12) # Phage T4-like UvsW #T4 GC0138 [Prochlorococcus phage Syn1.]	26.0

upper_euphotic_70m_7673_0				
	RefSeq_complete_nr_v62_dec2013		 [Prochlorococcus sp. W8]	3.0
	seed-2014-01-30		DNA primase/helicase, phage-associated [unclassified Autographivirinae Synechococcus phage Syn5]	8.0

upper_euphotic_70m_7672_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71084032 	1.0
	RefSeq_complete_nr_v62_dec2013		membrane protein [Candidatus Pelagibacter ubique]	4.0
	seed-2014-01-30		Permease drug/metabolite transporter (DMT) superfamily [Pelagibacter ubique HTCC1062]	8.0

upper_euphotic_70m_7671_0				
	EggNog_v3_2013_08_07		hmgA http://www.ncbi.nlm.nih.gov/protein/86357376 homogentisate 1,2-dioxygenase An oxygenase that acts to open ring formingmaleylacetoacetate as part catabolism L-tyrosine L-phenylalanine	17.0
	RefSeq_complete_nr_v62_dec2013		homogentisate 1,2-dioxygenase [Rhizobium sp. Pop5]	5.0
	COG_2013-12-27		COG3508 # Q Secondary metabolites biosynthesis, transport catabolism Function: Homogentisate 1,2-dioxygenase Organism: Pseudomonas aeruginosa (Pae)	15.0
	seed-2014-01-30	1.13.11.5	Homogentisate 1,2-dioxygenase (EC 1.13.11.5) [Bradyrhizobium japonicum USDA 6]	18.0
	metacyc-v5-2011-10-21	1.13.11.5	Homogentisate 1,2-dioxygenase OS Xanthomonas axonopodis pv. citri GN hmgA PE 3 SV 1 # UNIPROT Q8PQ74 HOMOGENTISATE-12-DIOXYGENASE-RXN XAXO190486:XAC0454-MONOMER 1.13.11.5	29.0
	KEGG_pep_2013	1.13.11.5	hmgA homogentisate 1,2-dioxygenase (EC:1.13.11.5) K00451 [EC:1.13.11.5]	16.0

upper_euphotic_70m_7670_0	CAZy_2013-07-13		 [Prochlorococcus phage P-SSM5] (GT:2)	4.0
	seed-2014-01-30		putative glycosyltransferase family 2 [Prochlorococcus phage P-SSM2.]	7.0

upper_euphotic_70m_10179_0				
	EggNog_v3_2013_08_07		ugpC http://www.ncbi.nlm.nih.gov/protein/83269475 glycerol-3-phosphate transporter ATP-binding subunit part UgpABCE uptake system	10.0
	RefSeq_complete_nr_v62_dec2013		glycerol-3-phosphate-transporting ATPase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0
	COG_2013-12-27		COG3839 # G Carbohydrate transport metabolism Function: ABC-type sugar systems, ATPase components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30	3.6.3.19	Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19) [Bifidobacterium animalis subsp. lactis CNCM I-2494]	22.0
	KEGG_pep_2013		similar to ATP-binding cassette, sub-family B (MDR/TAP), member 6	9.0

upper_euphotic_70m_10178_0				
	RefSeq_complete_nr_v62_dec2013		, partial [Verrucomicrobia bacterium SCGC AAA164-N20]	6.0

upper_euphotic_70m_10175_0				
	EggNog_v3_2013_08_07		RB2848 http://www.ncbi.nlm.nih.gov/protein/32472183 sulfatase	3.0
	RefSeq_complete_nr_v62_dec2013		secreted protein containing DUF1501 [Rhodopirellula baltica]	5.0
	seed-2014-01-30		-putative related to sulfatases [Zavarzinella formosa DSM 19928]	8.0
	KEGG_pep_2013		sulfatase	1.0

upper_euphotic_70m_10174_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/99081406 AMP-dependent synthetase ligase PFAM: ligase: (5.5e-105) KEGG: ligase, ev 0.0, 72% identity	13.0
	RefSeq_complete_nr_v62_dec2013		acyl-CoA synthetase [alpha proteobacterium HIMB5]	5.0
	COG_2013-12-27		COG0318 # IQ Function: Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II Organism: Mesorhizobium loti (Mlo)	13.0
	seed-2014-01-30	6.2.1.3	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) [Pseudomonas aeruginosa 213BR]	17.0
	KEGG_pep_2013	6.2.1.26	AMP dependent ligase, putative (EC:6.2.1.26)	15.0

upper_euphotic_70m_10172_1				
	RefSeq_complete_nr_v62_dec2013		 [actinobacterium SCGC AAA015-M09]	3.0

upper_euphotic_70m_10170_0				
	seed-2014-01-30		Phage protein [Viruses Synechococcus phage S-RSM4 Viruses.]	6.0

upper_euphotic_70m_5811_0				
	RefSeq_complete_nr_v62_dec2013		, partial [Verrucomicrobia bacterium SCGC AAA164-I21]	6.0

upper_euphotic_70m_5810_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/134300905 transketolase, central region PFAM: Transketolase, Transketolase domain protein KEGG: dsy:DSY4867 	10.0
	RefSeq_complete_nr_v62_dec2013		Transketolase, C-terminal section [Halanaerobium saccharolyticum]	5.0
	COG_2013-12-27		COG3958 # G Carbohydrate transport metabolism Function: Transketolase, C-terminal subunit Organism: Salmonella typhimurium LT2 (Sty)	15.0
	seed-2014-01-30	2.2.1.1	Transketolase, C-terminal section (EC 2.2.1.1) [Pelosinus fermentans DSM 17108]	19.0
	KEGG_pep_2013	2.2.1.1	transketolase, C-terminal domain-containing protein K00615 transketolase [EC:2.2.1.1]	16.0

upper_euphotic_70m_5813_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71737643  identified match to protein family HMM PF03739	7.0
	RefSeq_complete_nr_v62_dec2013		YjgP/YjgQ family permease [Marinobacter santoriniensis]	5.0
	COG_2013-12-27		COG0795 # R General function prediction only Function: Predicted permeases Organism: Pseudomonas aeruginosa (Pae)	14.0
	seed-2014-01-30		FIG000906: Predicted Permease [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	10.0
	KEGG_pep_2013		permease YjgP/YjgQ family protein K11720 lipopolysaccharide export system protein	7.0

upper_euphotic_70m_5815_0				
	EggNog_v3_2013_08_07		BR0538 http://www.ncbi.nlm.nih.gov/protein/23501427 mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase identified similarity to EGAD:97081 match protein family HMM PF00483 PF01050 TIGR01479	15.0
	RefSeq_complete_nr_v62_dec2013		alginate biosynthesis protein AlgA [Brucella abortus]	5.0
	COG_2013-12-27		COG0836 # M Cell wall/membrane/envelope biogenesis Function: Mannose-1-phosphate guanylyltransferase Organism: Brucella melitensis (Bme)	13.0
	seed-2014-01-30	2.7.7.22	Mannose-1-phosphate guanylyltransferase (GDP) ManC (EC 2.7.7.22) / Mannose-6-phosphate isomerase 5.3.1.8) [Brucella abortus A13334]	23.0
	metacyc-v5-2011-10-21	2.7.7.13	Mannose-1-phosphate guanylyltransferase OS Rhizobium sp. (strain NGR234) GN noeJ PE 3 SV 1 # UNIPROT P55357 2.7.7.13-RXN 2.7.7.13	28.0
	KEGG_pep_2013	2.7.7.22	mannose-6-phosphate isomerase type II (EC:2.7.7.22) K00971 mannose-1-phosphate guanylyltransferase [EC:2.7.7.22]	19.0

upper_euphotic_70m_5817_2				
	RefSeq_complete_nr_v62_dec2013		cyanophycin synthetase [Runella slithyformis]	4.0
	seed-2014-01-30	6.3.2.29	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30) [Runella slithyformis DSM 19594]	19.0
	KEGG_pep_2013		cyanophycin synthetase K03802 synthetase [EC:6.-.-.-]	4.0

upper_euphotic_70m_5816_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/114331809 putative type 4 fimbrial biogenesis protein PilY1 KEGG: neu:NE1747 PilY1	9.0
	RefSeq_complete_nr_v62_dec2013		type 4 fimbrial biogenesis protein PilY1 [Nitrosomonas eutropha]	7.0
	seed-2014-01-30		Type IV fimbrial biogenesis protein PilY1 [Nitrosomonas sp. AL212]	8.0
	KEGG_pep_2013		pilY1 putative type 4 fimbrial biogenesis protein PilY1 K02674 IV pilus assembly PilY1	11.0

upper_euphotic_70m_5818_0				
	seed-2014-01-30		 [Prochlorococcus phage Syn33.]	3.0

upper_euphotic_70m_5818_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/172056227  KEGG: protein	2.0
	RefSeq_complete_nr_v62_dec2013		 [Acinetobacter sp. NIPH 2171]	4.0
	COG_2013-12-27		NULL # C Energy production conversion Function: Predicted oxidoreductases (related to aryl-alcohol dehydrogenases) Organism: Deinococcus radiodurans (Dra)	17.0
	seed-2014-01-30		Putative cytoplasmic protein [Psychrobacter sp. PAMC 21119]	6.0

upper_euphotic_70m_7412_0				
	seed-2014-01-30		YapH protein [Prochlorococcus phage P-HM1.]	4.0

upper_euphotic_70m_7411_0				
	RefSeq_complete_nr_v62_dec2013		flagellin domain-containing protein [SAR324 cluster bacterium JCVI-SC AAA005]	7.0
	seed-2014-01-30		flagellin FliC [SAR324 cluster bacterium JCVI-SC AAA005]	7.0

upper_euphotic_70m_7410_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/114798782 Sir2 family transcriptional regulator identified match to protein HMM PF02146	10.0
	RefSeq_complete_nr_v62_dec2013		NAD-dependent deacetylase [Rhodovulum sp. PH10]	5.0
	seed-2014-01-30		NAD-dependent protein deacetylase SIR2 family [Bradyrhizobium sp. ORS 285]	8.0
	KEGG_pep_2013		transcriptional regulator, Sir2 family K12410 NAD-dependent deacetylase [EC:3.5.1.-]	8.0

upper_euphotic_70m_7417_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/239815541 OsmC family protein PFAM: KEGG: OsmC-like protein	6.0
	RefSeq_complete_nr_v62_dec2013		peroxiredoxin [Kribbella catacumbae]	3.0
	seed-2014-01-30		FIG00766826:  [Leptospira kmetyi serovar Malaysia str. Bejo-Iso9]	7.0
	KEGG_pep_2013		OsmC family protein	2.0

upper_euphotic_70m_7416_0				
	EggNog_v3_2013_08_07		MAP2390c http://www.ncbi.nlm.nih.gov/protein/41408488 enoyl-CoA hydratase Catalyzes reversible hydration unsaturated fatty acyl-CoA to beta-hydroxyacyl-CoA	12.0
	RefSeq_complete_nr_v62_dec2013		enoyl-CoA hydratase [Cupriavidus sp. WS]	5.0
	seed-2014-01-30	4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [Schlesneria paludicola DSM 18645]	18.0
	KEGG_pep_2013	4.2.1.17	enoyl-CoA hydratase (EC:4.2.1.17) K01692 [EC:4.2.1.17]	15.0

upper_euphotic_70m_1455_0				
	RefSeq_complete_nr_v62_dec2013		cyclic nucleotide-binding protein [SAR324 cluster bacterium JCVI-SC AAA005]	7.0
