orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
below_euphotic_200m_6225_0					sucA http://www.ncbi.nlm.nih.gov/protein/108805327 2-oxoglutarate dehydrogenase E1 component SucA component oxoglutarate complex which catalyzes formation succinyl-CoA from 2-oxoglutarate SucA reaction dihydrolipoamide succinyltransferase-lipoate to form succinyltransferase-succinyldihydrolipoate carbon dioxide	22.0		2-oxoglutarate dehydrogenase E1 component [Bhargavaea cecembensis]	6.0		COG0567 # C Energy production conversion Function: 2-oxoglutarate dehydrogenase complex, (E1) component, related enzymes Organism: Staphylococcus aureus N315 (Sau)	19.0	1.2.4.2	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2) [Staphylococcus aureus subsp. VC40]	20.0	1.2.4.2	2-oxoglutarate dehydrogenase E1 component OS Bacillus cereus subsp. cytotoxis (strain NVH 391-98) GN odhA PE 3 SV 1 # UNIPROT A7GMD4 2OXOGLUTDECARB-RXN 1.2.4.2	33.0	1.2.4.2	2-oxoglutarate dehydrogenase, E1 subunit (EC:1.2.4.2) K00164 dehydrogenase component [EC:1.2.4.2]	19.0
below_euphotic_200m_6226_0					http://www.ncbi.nlm.nih.gov/protein/121610783 Formyl-CoA transferase PFAM: L-carnitine dehydratase/bile acid-inducible protein F KEGG: acyl-CoA transferase/carnitine dehydratase	12.0		family III CAIB/BAIF CoA-transferase [Rhodococcus equi]	6.0					FIG01005004:  [Bradyrhizobium japonicum USDA 6]	5.0				2.8.3.16	acyl-CoA transferase/carnitine dehydratase (EC:2.8.3.16)	14.0
below_euphotic_200m_6227_0								dephospho-CoA kinase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0				2.7.1.24	Dephospho-CoA kinase( EC:2.7.1.24 ) [SAR324 cluster bacterium SCGC AAA240-J09]	19.0						
below_euphotic_200m_6220_0								hydrolase [Pseudoalteromonas sp. PAMC 22718]	5.0					 [Labrenzia aggregata IAM 12614]	4.0					 K09151 protein	1.0
below_euphotic_200m_6220_1					SPOA0312 http://www.ncbi.nlm.nih.gov/protein/56709094 glutamate-1-semialdehyde 2,1-aminomutase, putative identified similarity to SP:P24630 match protein family HMM PF00202	13.0		glutamate-1-semialdehyde 2,1-aminomutase [Ruegeria pomeroyi]	4.0				5.4.3.8	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8) [Ruegeria pomeroyi DSS-3]	17.0				5.4.3.8	glutamate-1-semialdehyde 2,1-aminomutase, putative K01845 2,1-aminomutase [EC:5.4.3.8]	16.0
below_euphotic_200m_6222_0					http://www.ncbi.nlm.nih.gov/protein/147669161 primary replicative DNA helicase TIGRFAM: PFAM: DnaB domain protein helicase, N-terminal protein C-terminal SMART: AAA ATPase	15.0		replicative DNA helicase [Dehalococcoides mccartyi]	5.0					Replicative DNA helicase (EC 3.6.1.-) [Dehalococcoides sp. CBDB1]	8.0				3.6.4.12	primary replicative DNA helicase (EC:3.6.1.-) K02314 [EC:3.6.4.12]	17.0
below_euphotic_200m_6228_0					http://www.ncbi.nlm.nih.gov/protein/159898923 DNA-(apurinic or apyrimidinic site) lyase KEGG: base excision DNA repair protein, HhH-GPD family PFAM: helix-hairpin-helix motif family protein SMART: iron-sulfur cluster loop	21.0		DNA-(apurinic or apyrimidinic site) lyase [Herpetosiphon aurantiacus]	7.0				4.2.99.18	Endonuclease III (EC 4.2.99.18) [Herpetosiphon aurantiacus ATCC 23779]	18.0				4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase (EC:4.2.99.18) K10773 endonuclease III [EC:4.2.99.18]	20.0
below_euphotic_200m_1311_0					http://www.ncbi.nlm.nih.gov/protein/194365415 acriflavin resistance protein PFAM: KEGG: xcv:XCV2231 RND superfamily protein	8.0		hydrophobic/amphiphilic exporter-1 (mainly G-bacteria), HAE1 family [Stenotrophomonas maltophilia]	8.0					RND multidrug efflux transporter Acriflavin resistance protein [Idiomarina sp. A28L]	9.0					acriflavin resistance protein K03296 hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	10.0
below_euphotic_200m_3762_0					coxL http://www.ncbi.nlm.nih.gov/protein/188591171 Carbon monoxide dehydrogenase large chain (CO subunit L) (CO-DH L) Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 2818128, 10430865 Product type e enzyme	28.0		aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL-like protein, partial [Burkholderia sp. BT03]	12.0		COG1529 # C Energy production conversion Function: Aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL homologs Organism: Aeropyrum pernix (Ape)	19.0	1.2.99.2	Carbon monoxide dehydrogenase large chain (EC 1.2.99.2) [Bradyrhizobium japonicum USDA 6]	21.0				1.17.1.4	xanthine dehydrogenase, molybdenum binding subunit apoprotein (EC:1.17.1.4)	17.0
below_euphotic_200m_3763_2					http://www.ncbi.nlm.nih.gov/protein/21228595 putative oxidoreductase	3.0		phytoene dehydrogenase [Methanolobus psychrophilus]	4.0		COG1233 # Q Secondary metabolites biosynthesis, transport catabolism Function: Phytoene dehydrogenase related proteins Organism: Methanosarcina acetivorans str.C2A (Mac)	18.0									
below_euphotic_200m_3766_0					http://www.ncbi.nlm.nih.gov/protein/255534095 DNA polymerase I PFAM: 3'-5' exonuclease family A 5'-3' exonuclease, C-terminal SAM fold N-terminal resolvase-like domain TIGRFAM: I	18.0		DNA polymerase I [Cyclobacteriaceae bacterium AK24]	6.0				2.7.7.7	DNA polymerase I (EC 2.7.7.7) [Acinetobacter sp. NBRC 100985]	19.0				2.7.7.7	polA DNA polymerase I (EC:2.7.7.7) K02335 [EC:2.7.7.7]	17.0
below_euphotic_200m_3769_0					http://www.ncbi.nlm.nih.gov/protein/251794044 DNA gyrase, A subunit KEGG: bha:BH0007 gyrase subunit A TIGRFAM: PFAM: gyrase/topoisomerase IV repeat beta-propeller SMART:	15.0		DNA gyrase, A subunit [Paenibacillus barengoltzii]	6.0		COG0188 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), A subunit Organism: Methanosarcina acetivorans str.C2A (Mac)	21.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Paenibacillus polymyxa ATCC 842]	20.0				5.99.1.3	gyrA GyrA (EC:5.99.1.3) K02469 DNA gyrase subunit A [EC:5.99.1.3]	19.0
below_euphotic_200m_396_1					http://www.ncbi.nlm.nih.gov/protein/77164821 	1.0		ADP-glucose pyrophosphorylase [Nitrosococcus oceani]	4.0				2.7.7.15	Cholinephosphate cytidylyltransferase (EC 2.7.7.15) [Nitrosococcus oceani ATCC 19707]	18.0			
below_euphotic_200m_1940_0					yhfP http://www.ncbi.nlm.nih.gov/protein/16078096 putative oxidoreductase Evidence 3: Function proposed based presence conserved amino acid motif, structural feature or limited homology PubMedId: 12057962, 9643546 Product type pe: enzyme	25.0		Putative quinone oxidoreductase YhfP [Bhargavaea cecembensis]	6.0		COG0604 # CR Function: NADPH:quinone reductase related Zn-dependent oxidoreductases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0	1.1.1.1	Alcohol dehydrogenase (EC 1.1.1.1) [Paenibacillus polymyxa ATCC 842]	18.0					quinone oxidoreductase, YhdH/YhfP family	4.0
below_euphotic_200m_1941_1								 [alpha proteobacterium SCGC AAA015-N04]	4.0					 [Desulfobulbus propionicus DSM 2032]	4.0					type 12 methyltransferase	3.0
below_euphotic_200m_1942_1								oxidoreductase [marine gamma proteobacterium HTCC2143]	5.0				1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) [Sphingobium japonicum UT26S]	18.0						
below_euphotic_200m_1943_0					PSEEN0281 http://www.ncbi.nlm.nih.gov/protein/104779563  Evidence 4 : Homologs previously reported genes unknown function	11.0		ADP-ribose 1'-phosphate phophatase related protein [Pseudomonas avellanae]	6.0					ADP-ribose 1"-phosphate phophatase related protein [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	11.0					appr-1-p processing domain-containing protein	3.0
below_euphotic_200m_1945_1					http://www.ncbi.nlm.nih.gov/protein/99080819  PFAM: conserved protein 730: (7e-51) KEGG: sil:SPO2337 decarboxylase family protein, ev 2e-73, 73% identity	13.0		putative decarboxylase [Halobacillus sp. BAB-2008]	5.0		COG1611 # R General function prediction only Function: Predicted Rossmann fold nucleotide-binding protein Organism: Bacillus halodurans (Bha)	16.0		Lysine decarboxylase family [Leptospira yanagawae serovar Saopaulo str. Sao Paulo]	10.0					nucleotide-binding protein K06966	2.0
below_euphotic_200m_1946_0					RB3349 http://www.ncbi.nlm.nih.gov/protein/32472461 putative sodium:solute symporter PMID: 8905231 best DB hits: BLAST: pir:S75887  - Synechocystis sp. (strain PCC E 4e-40 gb:AAF54633.1 (AE003691) CG6723 gene product [Drosophila 5e-32 swissprot:Q9XT77 SODIUM-DEPENDENT MULTIVITAMIN 6e-32 COG: sll1087 COG0591 Na+/proline, Na+/panthothenate symporters and 4e-41 RP571 related 4e-13 BH2222 3e-12 PFAM: PF01344 Kelch motif 0.014 PF00474 Sodium:solute symporter family 1.5e-11	51.0		SSS sodium solute transporter [Rhodopirellula maiorica]	6.0					Predicted sialic acid transporter [Planctomyces brasiliensis DSM 5305]	8.0					SSS sodium solute transporter superfamily	5.0
below_euphotic_200m_1926_0					http://www.ncbi.nlm.nih.gov/protein/269837841 alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen Contains selenocysteine PFAM: NHL repeat containing protein Redoxin domain KEGG: redoxin domain-containing protein	20.0		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0		COG0526 # OC Function: Thiol-disulfide isomerase thioredoxins Organism: Nostoc sp. PCC 7120 (Nos)	13.0		Thiol-disulfide isomerase thioredoxins [Leptospirillum ferriphilum ML-04]	6.0					alkyl hydroperoxide reductase/thiol specific antioxidant/Mal allergen	6.0
below_euphotic_200m_1926_2								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
below_euphotic_200m_5021_1					http://www.ncbi.nlm.nih.gov/protein/161529105 UbiD family decarboxylase TIGRFAM: PFAM: Carboxylyase-related protein KEGG: mth:MTH1394 	9.0		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0					UbiD family decarboxylase, MJ1133 type [Nitrosopumilus maritimus SCM1]	8.0					UbiD family decarboxylase	3.0
below_euphotic_200m_1927_0					http://www.ncbi.nlm.nih.gov/protein/159902853 NUDIX hydrolase COG494 NTP pyrophosphohydrolases including oxidative damage repair enzymes [DNA replication, recombination, / General function prediction only]	19.0		putative ADP-ribose pyrophosphatase [Streptomyces viridochromogenes]	5.0		COG0494 # LR Function: NTP pyrophosphohydrolases including oxidative damage repair enzymes Organism: Mycobacterium tuberculosis H37Rv (Mtu)	16.0	3.6.1.13	ADP-ribose pyrophosphatase (EC 3.6.1.13) [Streptomyces somaliensis DSM 40738]	18.0				3.6.1.13	hydrolase, NUDIX family protein K01515 ADP-ribose pyrophosphatase [EC:3.6.1.13]	17.0
below_euphotic_200m_1927_1					http://www.ncbi.nlm.nih.gov/protein/161614996 phosphoglyceromutase KEGG: stm:STM0772 2.9e-134 gpmA phosphoglyceromutase 1 K01834 COG: COG0588 Phosphoglycerate mutase 1 Psort location: cytoplasmic, score: 23	17.0		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [Salmonella enterica]	5.0		COG0588 # G Carbohydrate transport metabolism Function: Phosphoglycerate mutase 1 Organism: Salmonella typhimurium LT2 (Sty)	15.0	5.4.2.1	Phosphoglycerate mutase (EC 5.4.2.1) [Salmonella enterica subsp. serovar Pullorum str. ATCC 9120]	22.0				3.1.3.13	PGAM1, MGC128234 phosphoglycerate mutase 1 (brain) (EC:3.1.3.13 5.4.2.1 5.4.2.4) K01834 [EC:5.4.2.1]	21.0
below_euphotic_200m_5792_0								fumarylacetoacetate hydrolase [Desmospora sp. 8437]	5.0												
below_euphotic_200m_2141_1					http://www.ncbi.nlm.nih.gov/protein/147669580 oligopeptide/dipeptide ABC transporter, ATPase subunit TIGRFAM: PFAM: transporter related Oligopeptide/dipeptide C-terminal domain protein SMART: AAA	15.0		oligopeptide/dipeptide ABC transporter, ATPase subunit [Rhodopirellula sp. SWK7]	8.0		COG0444 # EP Function: ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component Organism: Thermotoga maritima (Tma)	14.0		Oligopeptide transport ATP-binding protein OppD (TC 3.A.1.5.1) [Brevibacillus laterosporus LMG 15441]	10.0					dppD dipeptide ABC transporter ATP-binding protein DppD K02031 peptide/nickel transport system	10.0
below_euphotic_200m_2143_0								polysaccharide lyase, partial [SAR324 cluster bacterium SCGC AAA001-C10]	8.0					 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0						
below_euphotic_200m_2145_0					coxL http://www.ncbi.nlm.nih.gov/protein/77463435 xanthine dehydrogenase, molybdenum binding subunit apoprotein COG1529, CoxL, Aerobic-type carbon monoxide dehydrogenase large CoxL/CutL homologs. Citation: Bonam, et.al.J. Biol. Chem. 262 (1987) 2980-2987 (R. rubrum). MEDLINE 99412255 (ortholog from H. pseudoflava)	33.0		aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL-like protein [alpha proteobacterium HIMB114]	10.0		COG1529 # C Energy production conversion Function: Aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL homologs Organism: Aeropyrum pernix (Ape)	19.0	1.2.99.2	Carbon-monoxide dehydrogenase form II, large subunit (EC 1.2.99.2) [Ralstonia solanacearum Po82]	21.0				1.17.1.4	coxL xanthine dehydrogenase, molybdenum binding subunit apoprotein (EC:1.17.1.4)	18.0
below_euphotic_200m_2144_1					MCA0339 http://www.ncbi.nlm.nih.gov/protein/53802521  identified similarity to GP:17428048 match protein family HMM PF02646	10.0		DNA recombination protein RmuC-like [Cupriavidus sp. HMR-1]	6.0		COG1322 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Streptococcus pyogenes M1 GAS (Spy)	14.0		DNA recombination protein RmuC [Burkholderia pseudomallei 91]	6.0					RmuC family protein K09760 DNA recombination protein	5.0
below_euphotic_200m_2146_1					kdsA http://www.ncbi.nlm.nih.gov/protein/45657414 2-dehydro-3-deoxyphosphooctonate aldolase catalyzes formation 2-dehydro-3-deoxy-D-octonate 8-phosphate from phosphoenolpyruvate D-arabinose 5-phosphate LPS biosynthesis	14.0		2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase [alpha proteobacterium JLT2015]	5.0		COG2877 # M Cell wall/membrane/envelope biogenesis Function: 3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase Organism: Xylella fastidiosa 9a5c (Xfa)	17.0	2.5.1.55	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55) ## KdsA [Leptospira licerasiae serovar Varillal str. VAR 010]	23.0	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase OS Cupriavidus necator (strain ATCC 17699 / H16 DSM 428 Stanier 337) GN kdsA PE 3 SV 1 # UNIPROT Q0KCE4 KDO-8PSYNTH-RXN 2.5.1.55	35.0	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase / phospho-2-dehydro-3-deoxyoctonate 3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase (KDSA) (EC:2.5.1.55) K01627 (KDO 8-P synthase) [EC:2.5.1.55]	25.0
below_euphotic_200m_441_0					http://www.ncbi.nlm.nih.gov/protein/116621347 carbon monoxide dehydrogenase subunit G PFAM: KEGG: G	8.0		carbon monoxide dehydrogenase subunit G [Candidatus Solibacter usitatus]	8.0					carbon monoxide dehydrogenase G protein [Solibacter usitatus Ellin6076]	7.0					carbon monoxide dehydrogenase subunit G K09386 	6.0
below_euphotic_200m_443_0					http://www.ncbi.nlm.nih.gov/protein/192289006 ABC transporter related PFAM: SMART: AAA ATPase KEGG: bja:blr0906 nodulation ATP-binding protein I	13.0		ABC transporter, ATP-binding component [Magnetospirillum sp. SO-1]	7.0					heme ABC transporter, ATP-binding protein [Corallococcus coralloides DSM 2259]	8.0					ccmA multidrug ABC transporter ATPase K01990 ABC-2 type transport system ATP-binding protein	11.0
below_euphotic_200m_445_0					rmlA http://www.ncbi.nlm.nih.gov/protein/125718225 glucose-1-phosphate thymidylytransferase, putative GC: 44.25% Codon Adaptation Index (CAI): 0.832.	12.0		glucose-1-phosphate thymidylyltransferase [Acinetobacter ursingii]	4.0		COG1209 # M Cell wall/membrane/envelope biogenesis Function: dTDP-glucose pyrophosphorylase Organism: Streptococcus pyogenes M1 GAS (Spy)	15.0	2.7.7.24	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24) [Lactococcus lactis subsp. cremoris CNCM I-1631]	20.0	2.7.7.24	Glucose-1-phosphate thymidylyltransferase OS Xanthomonas campestris pv. (strain B100) GN rmlA PE 3 SV 1 # UNIPROT B0RVK9 DTDPGLUCOSEPP-RXN 2.7.7.24	29.0	2.7.7.24	glucose-1-phosphate thymidyltransferase (EC:2.7.7.24) K00973 thymidylyltransferase [EC:2.7.7.24]	16.0
below_euphotic_200m_447_0					mll2664 http://www.ncbi.nlm.nih.gov/protein/13472385 branched-chain amino acid aminotransferase catalyzes transamination acids to their respective alpha-keto	13.0		branched-chain amino acid aminotransferase [Thalassospira xiamenensis]	6.0		COG0115 # EH Function: Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase Organism: Caulobacter vibrioides (Ccr)	13.0	2.6.1.42	Branched-chain amino acid aminotransferase (EC 2.6.1.42) [Acidiphilium sp. PM]	19.0				2.6.1.42	ilvE branched-chain amino acid aminotransferase (EC:2.6.1.42) K00826 [EC:2.6.1.42]	18.0
below_euphotic_200m_449_0					http://www.ncbi.nlm.nih.gov/protein/258511637 Indole-3-glycerol-phosphate synthase PFAM: Indole-3-glycerol phosphate KEGG: indole-3-glycerol-phosphate synthase	8.0		indole-3-glycerol phosphate synthase [Opitutaceae bacterium TAV5]	6.0				4.1.1.48	Indole-3-glycerol phosphate synthase (EC 4.1.1.48) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	19.0	4.1.1.48	Indole-3-glycerol phosphate synthase OS Opitutus terrae (strain DSM 11246 / PB90-1) GN trpC PE 3 SV 1 # UNIPROT B1ZW79 IGPSYN-RXN 4.1.1.48	32.0	4.1.1.48	indole-3-glycerol-phosphate synthase (EC:4.1.1.48) K01609 indole-3-glycerol phosphate [EC:4.1.1.48]	17.0
below_euphotic_200m_448_0								 [Chloroflexi bacterium SCGC AB-629-P13]	4.0												
below_euphotic_200m_448_1								 [unclassified candidate division EM 19]	5.0				2.8.1.7	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily [Caldithrix abyssi DSM 13497]	20.0				2.8.1.7	csd cysteine desulfurase (EC:2.8.1.7 4.4.1.16) K11717 / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	21.0
below_euphotic_200m_4811_0								DNA/RNA helicase, superfamily II, SNF2 family [Beggiatoa alba]	8.0					SNF2-related protein [Beggiatoa alba B18LD]	4.0						
below_euphotic_200m_4810_0					http://www.ncbi.nlm.nih.gov/protein/218781245 aspartate aminotransferase catalyzes formation oxalozcetate L-glutamate from L-aspartate 2-oxoglutarate	10.0		aminotransferase classes I II [Bacteroides finegoldii CAG:203]	7.0				2.6.1.1	Aspartate aminotransferase (EC 2.6.1.1) [SAR324 cluster bacterium SCGC AAA240-J09]	19.0					putative aspartate aminotransferase	3.0
below_euphotic_200m_4812_0					Ta0390 http://www.ncbi.nlm.nih.gov/protein/16081519 DNA-directed RNA polymerase subunit B DNA-dependent catalyzes transcription DNA into using four ribonucleoside triphosphates as substrates. The beta part catalytic core which binds sigma factor to produce holoenzyme	30.0		DNA-directed RNA polymerase subunit B' [Halobiforma nitratireducens]	7.0		COG0085 # K Transcription Function: DNA-directed RNA polymerase, beta subunit/140 kD subunit Organism: Methanosarcina acetivorans str.C2A (Mac)	17.0	2.7.7.6	DNA-directed RNA polymerase subunit B' (EC 2.7.7.6) [Methanothermobacter thermautotrophicus str. Delta H]	22.0				2.7.7.6	DNA-directed RNA polymerase, subunit b' (EC:2.7.7.6) K03044 polymerase B' [EC:2.7.7.6]	20.0
below_euphotic_200m_4636_0								argininosuccinate synthase [Poribacteria bacterium WGA-3G]	5.0				6.3.4.5	Argininosuccinate synthase (EC 6.3.4.5) [Gemmata obscuriglobus UQM 2246]	18.0				6.3.4.5	argininosuccinate synthase (EC:6.3.4.5) K01940 [EC:6.3.4.5]	15.0
below_euphotic_200m_6452_0					hisD http://www.ncbi.nlm.nih.gov/protein/87200932 histidinol dehydrogenase catalyzes oxidation L-histidinol to L-histidinaldehyde then L-histidine histidine biosynthesis functions as dimer	16.0		bifunctional histidinal dehydrogenase/ histidinol dehydrogenase [Magnetospirillum sp. SO-1]	8.0		COG0141 # E Amino acid transport metabolism Function: Histidinol dehydrogenase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	1.1.1.23	Histidinol dehydrogenase (EC 1.1.1.23) [Nostoc sp. PCC 7120]	18.0	2.6.1.9	Putative histidine biosynthesis bifunctional protein hisCD OS Photorhabdus luminescens subsp. laumondii GN PE 3 SV 1 # UNIPROT Q7N6I1 HISTAMINOTRANS-RXN PLUM243265:PLU1569-MONOMER 2.6.1.9	31.0	1.1.1.23	hisD histidinol dehydrogenase (EC:1.1.1.23) K00013 [EC:1.1.1.23]	16.0
below_euphotic_200m_6982_1					http://www.ncbi.nlm.nih.gov/protein/269836544 UbiA prenyltransferase PFAM: KEGG: phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase	8.0		phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase [Nitrolancetus hollandicus]	5.0					UbiA prenyltransferase [Thermobaculum terrenum ATCC BAA-798]	6.0					UbiA prenyltransferase	2.0
below_euphotic_200m_4220_0					TA20405 http://www.uniprot.org/uniprot/Q4UH76 Elongation factor 2, putative	6.0								Translation elongation factor 2 [Melampsora laricis-populina 98AG31]	7.0						
below_euphotic_200m_6454_0								, partial [Candidatus Poribacteria sp. WGA-4E]	6.0												
below_euphotic_200m_6454_1					glcD http://www.ncbi.nlm.nih.gov/protein/209965437 glycolate oxidase, subunit GlcD identified match to protein family HMM PF00072	12.0		glycolate oxidase, subunit GlcD [Oscillatoriales cyanobacterium JSC-12]	7.0		COG0277 # C Energy production conversion Function: FAD/FMN-containing dehydrogenases Organism: Sinorhizobium meliloti (Sme)	13.0	1.1.99.14	Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD [Thalassospira xiamenensis M-5 DSM 17429]	21.0	1.1.99.14	Glycolate dehydrogenase, subunit GlcD OS Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 SB1003) GN glcD PE 4 SV 1 # UNIPROT D5APN1 GLYCOLATEDEHYDRO-RXN 1.1.99.14	35.0	1.1.3.15	glcD glycolate oxidase, subunit GlcD (EC:1.1.3.15) K00104 oxidase [EC:1.1.3.15]	19.0
below_euphotic_200m_7103_0					http://www.ncbi.nlm.nih.gov/protein/120434614 	1.0		membrane protein [Flavobacterium sp. SCGC AAA160-P02]	5.0					Putative preQ0 transporter [Flavobacterium sp. MED217]	6.0					ACR/YhhQ family protein K09125 	3.0
below_euphotic_200m_7100_0					http://www.ncbi.nlm.nih.gov/protein/239826379 peptidase S9 prolyl oligopeptidase active site domain protein PFAM: WD40 protein beta Propeller S9B dipeptidylpeptidase IV KEGG: gka:GK0961 acylaminoacyl-peptidase	18.0		Uncharacterized peptidase yuxL (fragment) [Nitrolancetus hollandicus]	6.0		COG1506 # E Amino acid transport metabolism Function: Dipeptidyl aminopeptidases/acylaminoacyl-peptidases Organism: Bacillus subtilis (Bsu)	14.0	3.4.19.1	Acylamino-acid-releasing enzyme (EC 3.4.19.1) [Paenibacillus polymyxa ATCC 842]	18.0				3.4.19.1	acylaminoacyl-peptidase (EC:3.4.19.1) K01303 [EC:3.4.19.1]	14.0
below_euphotic_200m_7106_0								haloacid dehalogenase, type II [SAR324 cluster bacterium SCGC AAA001-C10]	9.0				3.8.1.2	Haloacid dehalogenase, type II (EC 3.8.1.2) [SAR324 cluster bacterium SCGC AAA001-C10]	21.0						
below_euphotic_200m_7105_0					http://www.ncbi.nlm.nih.gov/protein/26989017 DNA maturase B similar to SP:P06524, GB:X02423, GB:X03933, GB:X16905, PID:154815, PID:39184, PID:39186, PID:39186 identified sequence similarity putative	18.0		DNA maturase B [Pseudomonas sp. TJI-51]	6.0					Phage terminase, large subunit (T7-like direct terminal repeats) [Enterobacteria phage T7]	11.0					phage DNA packaging	3.0
below_euphotic_200m_7586_0								biopolymer transporter ExbD [Methylophaga sp. JAM1]	6.0					Tol biopolymer transport system, TolR protein [Methylophaga sp. JAM1]	8.0						
below_euphotic_200m_4678_0					dapF http://www.ncbi.nlm.nih.gov/protein/85857916 diaminopimelate epimerase involved lysine biosynthesis DAP produces DL-diaminopimelate from LL-diaminopimelate	12.0		diaminopimelate epimerase [delta proteobacterium NaphS2]	5.0		COG0253 # E Amino acid transport metabolism Function: Diaminopimelate epimerase Organism: Aquifex aeolicus (Aae)	14.0	5.1.1.7	Diaminopimelate epimerase (EC 5.1.1.7) [uncultured Termite group 1 bacterium phylotype Rs-D17]	21.0	5.1.1.7	Diaminopimelate epimerase OS Aquifex aeolicus GN dapF PE 3 SV 1 # UNIPROT O67693 DIAMINOPIMEPIM-RXN 5.1.1.7	26.0	5.1.1.7	dapF diaminopimelate epimerase (EC:5.1.1.7) K01778 [EC:5.1.1.7]	16.0
below_euphotic_200m_4677_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0		COG2141 # C Energy production conversion Function: Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase related flavin-dependent oxidoreductases Organism: Mycobacterium tuberculosis H37Rv (Mtu)	20.0									
below_euphotic_200m_4676_0								N-acetylgalactosamine 6-sulfate sulfatase [Planctomyces brasiliensis]	5.0				3.1.6.1	Arylsulfatase (EC 3.1.6.1) [Planctomyces maris DSM 8797]	17.0				3.1.6.4	N-acetylgalactosamine-6-sulfatase (EC:3.1.6.4)	12.0
below_euphotic_200m_4672_0					http://www.ncbi.nlm.nih.gov/protein/116750898 transcription-repair coupling factor KEGG: TIGRFAM: PFAM: helicase domain protein transcription factor CarD TRCF type III restriction enzyme, res subunit DEAD/DEAH box SMART: DEAD-like helicases-like	23.0		transcription-repair coupling factor, partial [SAR324 cluster bacterium JCVI-SC AAA005]	9.0		COG1197 # LK Function: Transcription-repair coupling factor (superfamily II helicase) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0		Transcription-repair coupling factor [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	7.0					similar to DEAD/DEAH box helicase, putative	6.0
below_euphotic_200m_7580_0					http://www.ncbi.nlm.nih.gov/protein/161527910 preprotein translocase, SecY subunit TIGRFAM: PFAM: protein KEGG: subunit	8.0		preprotein translocase [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0					Preprotein translocase secY subunit (TC 3.A.5.1.1) [Nitrosopumilus maritimus SCM1]	9.0					preprotein translocase subunit K10956 protein transport SEC61 subunit alpha	7.0
