orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
upper_euphotic_70m_4577_0								oxidoreductase [SAR324 cluster bacterium SCGC AAA001-C10]	6.0					oxidoreductase, Gfo/Idh/MocA family [SAR324 cluster bacterium SCGC AAA240-J09]	8.0						
upper_euphotic_70m_4577_1								permease [SAR324 cluster bacterium SCGC AAA001-C10]	6.0					permease YjgP/YjgQ family protein [SAR324 cluster bacterium SCGC AAA001-C10]	8.0						
upper_euphotic_70m_4576_0								epoxide hydrolase [Acidobacteriaceae bacterium TAA166]	5.0				3.3.2.3	epoxide hydrolase( EC:3.3.2.3 ) [Tsukamurella paurometabola DSM 20162]	18.0					alpha/beta hydrolase fold protein	3.0
upper_euphotic_70m_4571_1								 [Oceanospirillales bacterium SCGC AAA298-N10]	4.0					 [SAR86 cluster bacterium SAR86A]	4.0						
upper_euphotic_70m_4570_0								putative esterase [marine gamma proteobacterium HTCC2080]	6.0					putative esterase [gamma proteobacterium HIMB55]	5.0						
upper_euphotic_70m_4573_0					http://www.ncbi.nlm.nih.gov/protein/152986683 putative biotin-dependent carboxylase Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified match to protein family HMM PF01039	21.0		geranyl-CoA carboxylase beta subunit [Glaciecola polaris]	6.0		COG4799 # I Lipid transport metabolism Function: Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha beta) Organism: Sinorhizobium meliloti (Sme)	18.0	6.4.1.5	Geranyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.5) [Alteromonas macleodii str. 'Balearic Sea AD45']	23.0				6.4.1.5	atuC geranyl-CoA carboxylase, beta-subunit K13778 carboxylase beta subunit [EC:6.4.1.5]	19.0
upper_euphotic_70m_1388_0					http://www.ncbi.nlm.nih.gov/protein/170722674 dihydrolipoamide dehydrogenase E3 component pyruvate 2-oxoglutarate dehydrogenase complex catalyzes oxidation to lipoamide	12.0		dihydrolipoamide dehydrogenase [Pseudomonas sp. HYS]	5.0		COG1249 # C Energy production conversion Function: Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component, related enzymes Organism: Neisseria meningitidis Z2491 (NmA)	20.0	1.8.1.4	Dihydrolipoamide dehydrogenase 2-oxoglutarate (EC 1.8.1.4) / pyruvate complex [Pseudomonas mendocina NK-01]	21.0		Dihydrolipoyl dehydrogenase OS Gallus gallus GN PE 2 SV 1 # UNIPROT Q5ZM32 RXN-8629 MetaCyc:MONOMER-12931	15.0	1.8.1.4	dihydrolipoyl dehydrogenase, mitochondrial precursor, putative K00382 dihydrolipoamide dehydrogenase [EC:1.8.1.4]	19.0
upper_euphotic_70m_1381_0					http://www.ncbi.nlm.nih.gov/protein/99078617 protein unknown function DUF395, YeeE/YedE PFAM: YeeE/YedE: (6.4e-07) KEGG: YeeE/YedE, ev 2e-37, 57% identity	14.0		YeeE/YedE family protein (DUF395) [Leptolyngbya sp. PCC 6406]	7.0		COG2391 # R General function prediction only Function: Predicted transporter component Organism: Vibrio cholerae (Vch)	15.0		GENE II AND X PROTEINS [Bradyrhizobium japonicum USDA 6]	9.0					protein unknown function DUF395, YeeE/YedE K07112	5.0
upper_euphotic_70m_1380_0														Phage tail protein [Viruses Synechococcus phage S-RSM4 Viruses.]	7.0						
upper_euphotic_70m_10018_1								 [SAR324 cluster bacterium SCGC AB-629-J17]	5.0												
upper_euphotic_70m_10019_1														Phage protein [Viruses Synechococcus phage S-RSM4 Viruses.]	6.0						
upper_euphotic_70m_10014_0					SMa2037 http://www.ncbi.nlm.nih.gov/protein/193782736 Oxidoreductase glimmer prediction. Similar to motifs found aldehyde oxidase xanthine dehydrogenase, C terminus. LOCUS CAA05038 769 aa 4-Hydroxybenzoyl-CoA reductase alpha-subunit [Thauera aromatica]. ACCESSION	25.0		Aldehyde oxidase xanthine dehydrogenase molybdopterin binding [Mesorhizobium sp. STM 4661]	10.0		COG1529 # C Energy production conversion Function: Aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL homologs Organism: Sinorhizobium meliloti (Sme)	19.0	1.17.1.4	Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4) [Sinorhizobium meliloti H1]	20.0					aldehyde oxidase xanthine dehydrogenase molybdopterin binding protein	6.0
upper_euphotic_70m_10015_0					http://www.ncbi.nlm.nih.gov/protein/154251769 major facilitator transporter PFAM: superfamily KEGG:  K06902 MFS transporter, UMF1 family	12.0		major facilitator superfamily transporter [Parvibaculum lavamentivorans]	6.0					FIG00902498:  [Parvibaculum lavamentivorans DS-1]	4.0					major facilitator transporter K06902 MFS transporter, UMF1 family	8.0
upper_euphotic_70m_10010_0								ribosomal protein L15 [Thermoplasmatales archaeon SCGC AB-539-C06]	6.0												
upper_euphotic_70m_10010_1					rpl30p http://www.ncbi.nlm.nih.gov/protein/212223233 50S ribosomal protein L30P L30 binds domain II 23S rRNA 5S rRNA similar to eukaryotic L7	16.0		50S ribosomal protein L30P, archaeal [Thaumarchaeota archaeon SCGC AB-539-E09]	8.0		COG1841 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L30/L7E Organism: Methanopyrus kandleri AV19 (Mka)	15.0		LSU ribosomal protein L7e (L30p) [Pyrococcus furiosus DSM 3638]	8.0					rpl30p 50S ribosomal protein L30P K02907 large subunit L30	8.0
upper_euphotic_70m_7008_0					http://www.ncbi.nlm.nih.gov/protein/120556533 phosphate ABC transporter, inner membrane subunit PstC TIGRFAM: PFAM: binding-protein-dependent transport systems component KEGG: transporter permease protein	17.0		ABC transport system phosphate permease PstC [Desulfotignum phosphitoxidans]	8.0					Phosphate transport system permease protein PstC (TC 3.A.1.7.1) [endosymbiont Riftia pachyptila (vent Ph05)]	12.0					phosphate ABC transporter inner membrane subunit PstC K02037 transport system permease protein	11.0
upper_euphotic_70m_7005_0					gcvP http://www.ncbi.nlm.nih.gov/protein/189912570 glycine dehydrogenase acts conjunction GvcH to form H-protein-S-aminomethyldihydrolipoyllysine from	11.0		Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) [Indibacter alkaliphilus]	10.0				1.4.4.2	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2) [Alteromonas macleodii str. 'English Channel 673']	26.0	1.4.4.2	Glycine dehydrogenase [decarboxylating] OS Akkermansia muciniphila (strain ATCC BAA-835) GN gcvP PE 3 SV 1 # UNIPROT B2UNH4 GCVP-RXN 1.4.4.2	30.0	1.4.4.2	 K00281 glycine dehydrogenase [EC:1.4.4.2]	14.0
upper_euphotic_70m_7002_1					http://www.ncbi.nlm.nih.gov/protein/123965614 mttA/Hcf106 family protein COG1826 Sec-independent protein secretion pathway components [Intracellular trafficking secretion]	11.0		twin arginine-targeting protein translocase, TatA/E family [Oscillatoriales cyanobacterium JSC-12]	8.0		COG1826 # U Intracellular trafficking, secretion, vesicular transport Function: Sec-independent protein secretion pathway components Organism: Synechocystis (Syn)	16.0		Twin-arginine translocation protein TatA [Prochlorococcus marinus str. MIT 9301]	8.0					tatA twin arginine translocase protein A K03116 sec-independent TatA	8.0
upper_euphotic_70m_7002_2					Pro1223 http://www.ncbi.nlm.nih.gov/protein/33240673 	2.0		 [Prochlorococcus sp. W7]	3.0					Predicted protein [Prochlorococcus marinus str. MIT 9515]	6.0			
upper_euphotic_70m_9928_0					crtE http://www.ncbi.nlm.nih.gov/protein/146338683 geranylgeranyl pyrophosphate synthetase (GGPP synthetase) (farnesyltranstransferase) Evidence 1 : Function experimentally demonstrated studied organism PubMedId 7721699, 14734565, 10851005, 14734565 Product type e enzyme	25.0		geranylgeranyl pyrophosphate synthase [Thiorhodovibrio sp. 970]	6.0				2.5.1.90	Octaprenyl diphosphate synthase (EC 2.5.1.90) / Dimethylallyltransferase 2.5.1.1) (2E,6E)-farnesyl 2.5.1.10) Geranylgeranyl pyrophosphate synthetase 2.5.1.29) [Limnohabitans sp. Rim47]	27.0	2.5.1.29	Geranylgeranyl pyrophosphate synthase OS Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 SB1003) GN crtE PE 3 SV 1 # UNIPROT P17060 FARNESYLTRANSTRANSFERASE-RXN MetaCyc:MONOMER-14935 2.5.1.29	35.0	2.5.1.10	crtE geranyltranstransferase (EC:2.5.1.10) K13789 geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	22.0
upper_euphotic_70m_9439_0					http://www.ncbi.nlm.nih.gov/protein/110678961 	1.0		Protein unknown function, DUF393 [Rhodobacteraceae bacterium HIMB11]	7.0					FIG01023596:  [Roseobacter denitrificans OCh 114]	5.0			
upper_euphotic_70m_9438_0					truA http://www.ncbi.nlm.nih.gov/protein/54309813 tRNA pseudouridine synthase A mediates pseudouridylation (positions 38, 39, 40) anticodon region which contributes to structural stability	19.0		tRNA pseudouridine synthase A [Pseudomonas sp. HYS]	7.0		COG0101 # J Translation, ribosomal structure biogenesis Function: Pseudouridylate synthase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	4.2.1.70	tRNA pseudouridine synthase A (EC 4.2.1.70) [Marinobacterium stanieri S30]	19.0				5.4.99.12	truA, hisT tRNA pseudouridine synthase A (EC:5.4.99.12) K06173 [EC:5.4.99.12]	19.0
upper_euphotic_70m_505_1														Phage tail #GpE [Vibrio harveyi bacteriophage VHML]	7.0						
upper_euphotic_70m_9924_0								RNA polymerase, sigma-24 subunit, ECF subfamily [Pedosphaera parvula]	8.0					RNA polymerase sigma factor RpoE [bacterium Ellin514]	7.0						
upper_euphotic_70m_9921_0					cysD http://www.ncbi.nlm.nih.gov/protein/27376346 O-acetylhomoserine aminocarboxypropyltransferase catalyzes formation L-methionine acetate from O-acetyl-L-homoserine methanethiol	11.0		O-acetylhomoserine aminocarboxypropyltransferase [Salimicrobium sp. MJ3]	5.0		COG2873 # E Amino acid transport metabolism Function: O-acetylhomoserine sulfhydrylase Organism: Schizosaccharomyces pombe (Spo)	14.0	2.5.1.49	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine 2.5.1.48) [Acetonema longum DSM 6540]	21.0	2.5.1.47	Protein MET17 OS Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN PE 1 SV 3 # UNIPROT P06106 ACSERLY-RXN MetaCyc:MONOMER-387 2.5.1.47	31.0	2.5.1.49	O-acetylserine sulfhydrylase/homocysteine synthase K01740 O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	17.0
upper_euphotic_70m_9920_0					http://www.ncbi.nlm.nih.gov/protein/154151582 homoserine O-acetyltransferase KEGG: TIGRFAM: PFAM: alpha/beta hydrolase fold CBS domain containing protein	12.0		homoserine O-acetyltransferase [Caldicellulosiruptor saccharolyticus]	4.0		COG2021 # E Amino acid transport metabolism Function: Homoserine acetyltransferase Organism: Methanosarcina acetivorans str.C2A (Mac)	15.0	2.3.1.31	Homoserine O-acetyltransferase (EC 2.3.1.31) [Caldicellulosiruptor saccharolyticus DSM 8903]	18.0	2.3.1.31	Homoserine O-acetyltransferase OS Pelobacter carbinolicus (strain DSM 2380 / Gra Bd 1) GN metX PE 3 SV 1 # UNIPROT Q3A7G2 HOMOSERINE-O-ACETYLTRANSFERASE-RXN 2.3.1.31	33.0	2.3.1.31	homoserine O-acetyltransferase (EC:2.3.1.31) K00641 [EC:2.3.1.31]	15.0
upper_euphotic_70m_9920_1								homoserine O-acetyltransferase [Streptomyces sp. 351MFTsu5.1]	5.0				2.3.1.31	Homoserine O-acetyltransferase (EC 2.3.1.31) [Streptomyces hygroscopicus subsp. jinggangensis 5008]	19.0						
upper_euphotic_70m_6064_1					BRADO0693 http://www.ncbi.nlm.nih.gov/protein/146337814 glutamate synthase domain-containing protein Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe putative enzyme	25.0		glutamate synthase family protein, partial [Pseudomonas sp. GM74]	8.0		COG0069 # E Amino acid transport metabolism Function: Glutamate synthase domain 2 Organism: Ralstonia solanacearum (Rso)	16.0	1.4.7.1	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1) [Bradyrhizobium japonicum USDA 6]	19.0					ferredoxin-dependent glutamate synthase (EC:1.4.-.-)	4.0
upper_euphotic_70m_6067_1					http://www.ncbi.nlm.nih.gov/protein/78185513 	1.0		 [Prochlorococcus sp. W8]	3.0					FIG00940150:  [Prochlorococcus marinus str. MIT 9301]	6.0			
upper_euphotic_70m_6067_2					recA http://www.ncbi.nlm.nih.gov/protein/124026712 recombinase A catalyzes hydrolysis ATP presence single-stranded DNA, ATP-dependent uptake DNA duplex hybridization homologous DNAs	17.0		recombination protein, partial [Lyngbya sp. PCC 8106]	7.0		COG0468 # L Replication, recombination repair Function: RecA/RadA recombinase Organism: Nostoc sp. PCC 7120 (Nos)	15.0		RecA protein [Gloeocapsa sp. PCC 73106]	5.0					recA recombinase A K03553 recombination protein RecA	6.0
upper_euphotic_70m_6066_0					JGI83841 JGI:JGI83841 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Brafl1&id 83841 annotation not available	8.0														serine protease family S28, putative	5.0
upper_euphotic_70m_6061_0					cheB http://www.ncbi.nlm.nih.gov/protein/27377306 chemotaxis-specific methylesterase regulates chemotaxis demethylation methyl-accepting proteins	9.0		Chemotaxis response regulator protein-glutamate methylesterase CheB [Caenispirillum salinarum]	8.0		COG2201 # NT Function: Chemotaxis response regulator containing CheY-like receiver domain methylesterase Organism: Methanosarcina acetivorans str.C2A (Mac)	17.0	3.1.1.61	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61) [Bradyrhizobium japonicum USDA 6]	22.0				3.1.1.61	cheB chemotaxis-specific methylesterase (EC:3.1.1.61) K03412 two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]	23.0
upper_euphotic_70m_6061_1					cheY http://www.ncbi.nlm.nih.gov/protein/146343754 chemotaxis protein cheY Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 9076738, 15327941, 15262956 Product type r regulator	21.0		CheY-like receiver [Magnetospirillum sp. SO-1]	5.0		COG0784 # T Signal transduction mechanisms Function: FOG: CheY-like receiver Organism: Caulobacter vibrioides (Ccr)	14.0		Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY [Bradyrhizobium japonicum USDA 6]	15.0				3.1.1.61	response regulator receiver domain-containing protein (EC:3.1.1.61) K03413 two-component system, chemotaxis family, CheY	21.0
upper_euphotic_70m_6069_0		cyanobacteria-specific lipid A disaccharide synthetase-like protein [Prochlorococcus marinus str. MIT 9303] (GT:19)	11.0		http://www.ncbi.nlm.nih.gov/protein/148241439 putative lipidA disaccharide synthetase Cell envelope biogenesis, outer membrane	10.0		lipid A disaccharide synthetase-like protein [Synechococcus sp. WH 8016]	8.0				2.4.1.182	Lipid-A-disaccharide synthase (EC 2.4.1.182) [Cyanobium sp. PCC 7001]	18.0					lipid A disaccharide synthetase-like protein	4.0
upper_euphotic_70m_3658_0														Phage protein [Viruses Synechococcus phage S-RSM4 Viruses.]	6.0						
upper_euphotic_70m_3657_1								 [Sutterella wadsworthensis]	2.0					 [Bartonella queenslandensis AUST/NH15]	3.0						
upper_euphotic_70m_3650_0					http://www.ncbi.nlm.nih.gov/protein/121611420 thiamine pyrophosphate binding domain-containing protein PFAM: enzyme domain protein TPP-binding enzyme, central region TPP KEGG: hma:rrnB0209 acetolactate synthase large subunit	19.0		thiamine pyrophosphate-binding protein [Ralstonia sp. PBA]	5.0					acetolactate synthase large subunit [Ralstonia sp. PBA]	7.0					thiamine pyrophosphate-binding domain-containing protein	3.0
upper_euphotic_70m_3652_0								alpha-hydroxy acid dehydrogenase [alpha proteobacterium SCGC AAA076-C03]	7.0				1.1.2.3	L-lactate dehydrogenase (EC 1.1.2.3) [Thalassiobium sp. R2A62]	17.0				1.1.2.3	L-lactate dehydrogenase (EC:1.1.2.3) K00101 (cytochrome) [EC:1.1.2.3]	16.0
upper_euphotic_70m_2528_0														 [Prochlorococcus phage P-SSM2.]	3.0						
upper_euphotic_70m_2524_1					http://www.ncbi.nlm.nih.gov/protein/257055563 penicillin-binding protein, beta-lactamase class C PFAM: Beta-lactamase	8.0		beta-lactamase [Amycolatopsis sp. ATCC 39116]	5.0					Beta-lactamase class C other penicillin binding proteins [Saccharomonospora viridis DSM 43017]	11.0					penicillin-binding protein, beta-lactamase class C	5.0
upper_euphotic_70m_2526_0					tauD http://www.ncbi.nlm.nih.gov/protein/33602636 alpha-ketoglutarate-dependent taurine dioxygenase ortholog Bordetella pertussis (BX470248) BP1135	10.0		alpha-ketoglutarate-dependent taurine dioxygenase [SAR324 cluster bacterium SCGC AB-629-O05]	8.0				1.14.11.17	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17) [Reyranella massiliensis 521]	18.0				1.14.11.17	tauD1 alpha-ketoglutarate-dependent taurine dioxygenase 1 (EC:1.14.11.17) K03119 [EC:1.14.11.17]	18.0
upper_euphotic_70m_2526_1					http://www.ncbi.nlm.nih.gov/protein/183983304 hydrolase function unknown contains high domain identity epoxide hydrolases. they comprise group functionally related enzymes that catalyse addition water to oxirane compounds (epoxides), thereby usually generating vicinal trans-diols. EHs been found all types living organisms, including mammals, invertebrates, plants, fungi bacteria. animals, major interest eh directed towards their detoxification capacity epoxides since are important safeguards against cytotoxic genotoxic potential derivatives often reactive electrophiles because tension three- membered ring system strong polarisation C-- O bonds. this significant relevance frequent intermediary metabolites which arise during biotransformation foreign compounds. family conjunction pfam00561	90.0		putative epoxide hydrolase [Gordonia rubripertincta]	5.0				3.3.2.9	Epoxide hydrolase (EC 3.3.2.9) [Mycobacterium avium subsp. paratuberculosis ATCC 19698]	20.0				3.3.2.9	epoxide hydrolase 1 (EC:3.3.2.9)	14.0
upper_euphotic_70m_2831_0					Pro0532 http://www.ncbi.nlm.nih.gov/protein/33239983  conserved cyanobacteria	3.0		long-chain fatty aldehyde decarbonylase [Gloeocapsa sp. PCC 73106]	8.0		NULL # G Carbohydrate transport metabolism Function: 6-phosphogluconate dehydrogenase Organism: Nostoc sp. PCC 7120 (Nos)	15.0		Aldehyde decarbonylase [Leptolyngbya sp. PCC 7375]	6.0	4.1.99.5	Putative uncharacterized protein OS Synechococcus elongatus (strain PCC 7942) GN PE 4 SV 1 # UNIPROT Q54764 OCTADECANAL-DECARBONYLASE-RXN 4.1.99.5	28.0		ferritin-like, diiron-carboxylate protein K14331 fatty aldehyde decarbonylase	6.0
upper_euphotic_70m_2836_0		putative callose synthase [Hordeum vulgare subsp. vulgare] (GT:48)	8.0		JGI9617 JGI:JGI9617 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Monbr1&id 9617 annotation not available	8.0								1,3-beta-glucan synthase/callose synthase catalytic subunit [Fragilariopsis cylindrus CCMP 1102]	9.0				2.4.1.34	transferase, transferring glycosyl groups, putative (EC:2.4.1.34) K11000 callose synthase [EC:2.4.1.-]	20.0
upper_euphotic_70m_2837_0					http://www.ncbi.nlm.nih.gov/protein/254788313 transporter, SSS family identified match to protein family HMM PF00474 TIGR00813	10.0		 [gamma proteobacterium SCGC AAA300-D14]	4.0					sodium-solute symporter, putative [Psychroflexus torquis ATCC 700755]	7.0					transporter, SSS family K03307 solute:Na+ symporter, family	6.0
upper_euphotic_70m_2522_0					http://www.ncbi.nlm.nih.gov/protein/251794865 Peroxiredoxin PFAM: alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen Redoxin domain protein KEGG: bar:GBAA0536 bacterioferritin comigratory protein	17.0		bacterioferritin comigratory protein peroxiredoxin [Bacillus bataviensis]	5.0		COG1225 # O Posttranslational modification, protein turnover, chaperones Function: Peroxiredoxin Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0	1.11.1.15	Thiol peroxidase, Bcp-type (EC 1.11.1.15) [Leptospira inadai serovar Lyme str. 10]	21.0				1.11.1.15	bcp thioredoxin-dependent thiol peroxidase (EC:1.11.1.15) K03564 peroxiredoxin Q/BCP [EC:1.11.1.15]	19.0
upper_euphotic_70m_2835_0								putative Sialic acid utilization regulator,RpiR family [Vibrio nigripulchritudo]	8.0					DNA-binding transcriptional repressor RpiR [Vibrio nigripulchritudo ATCC 27043]	8.0						
upper_euphotic_70m_8931_0														 [Prochlorococcus phage P-SSM2.]	3.0						
upper_euphotic_70m_8931_2					http://www.ncbi.nlm.nih.gov/protein/113954874 carboxylesterase	2.0		carboxylesterase [Synechococcus sp. CC9311]	4.0					Carboxylesterase [Prochlorococcus marinus bv. HNLC2]	5.0					carboxylesterase	1.0
upper_euphotic_70m_8935_0					http://www.ncbi.nlm.nih.gov/protein/152986052 helicase Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified match to protein family HMM PF00176 PF00271	20.0		helicase SNF2, partial [Pseudomonas sp. Chol1]	6.0		COG0553 # KL Function: Superfamily II DNA/RNA helicases, SNF2 family Organism: Nostoc sp. PCC 7120 (Nos)	16.0		COG0553: Superfamily II DNA/RNA helicases, SNF2 family [Verrucomicrobia bacterium SCGC AAA168-F10]	11.0				2.7.11.1	non-specific serine/threonine protein kinase (EC:2.7.11.1)	14.0
upper_euphotic_70m_2748_0					clpX http://www.ncbi.nlm.nih.gov/protein/158317028 ATP-dependent protease ATP-binding subunit ClpX binds unfolds substrates as part ClpXP	13.0		putative ATP-dependent Clp protease ATP-binding subunit ClpX [Streptomyces viridochromogenes]	9.0		COG1219 # O Posttranslational modification, protein turnover, chaperones Function: ATP-dependent protease Clp, ATPase subunit Organism: Mycobacterium tuberculosis CDC1551 (MtC)	18.0		ATP-dependent Clp protease ATP-binding subunit ClpX [Serinicoccus profundi MCCC 1A05965]	10.0					ClpX1 mitochondrial ClpX chaperone K03544 ATP-dependent Clp protease ATP-binding subunit	10.0
upper_euphotic_70m_6375_0														Phage baseplate wedge initiator (T4-like gp7) [Prochlorococcus phage P-HM1.]	9.0						
upper_euphotic_70m_2742_0					oadA http://www.ncbi.nlm.nih.gov/protein/146280583 pyruvate carboxylase subunit B catalyzes formation oxaloacetate from	10.0		oxaloacetate decarboxylase alpha subunit [Pseudomonas sp. HPB0071]	7.0		COG5016 # C Energy production conversion Function: Pyruvate/oxaloacetate carboxyltransferase Organism: Streptococcus pyogenes M1 GAS (Spy)	15.0	6.4.1.1	Pyruvate carboxyl transferase subunit B (EC 6.4.1.1) [Pseudomonas putida B001]	20.0	6.4.1.1	Pyruvate carboxylase subunit B OS Methanobacterium thermoautotrophicum (strain Delta H) GN pycB PE 1 SV # UNIPROT O27179 PYRUVATE-CARBOXYLASE-RXN MTHE187420:MTH1107-MONOMER 6.4.1.1	31.0	6.4.1.1	oxaloacetate decarboxylase alpha subunit (EC:6.4.1.1) K01960 pyruvate carboxylase B [EC:6.4.1.1]	20.0
upper_euphotic_70m_2744_0					nuoD http://www.ncbi.nlm.nih.gov/protein/57239170 NADH dehydrogenase subunit D Catalyzes transfer electrons from to quinone	12.0		NADH dehydrogenase subunit D [Magnetospirillum sp. SO-1]	7.0		COG0649 # C Energy production conversion Function: NADH:ubiquinone oxidoreductase 49 kD subunit 7 Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0	1.6.5.3	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3) [Wolbachia endosymbiont Onchocerca ochengi str.	21.0	1.6.5.3	Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS Caenorhabditis elegans GN gas-1 PE 2 SV # UNIPROT Q93873 NADH-DEHYDROG-A-RXN 1.6.5.3	30.0	1.6.5.3	ndufs2, MGC112036, im:7149850, zgc:112036 NADH dehydrogenase (ubiquinone) Fe-S protein 2 K03935 2 [EC:1.6.5.3 1.6.99.3]	22.0
upper_euphotic_70m_6373_0														Phage baseplate wedge initiator (T4-like gp7) [Prochlorococcus phage P-HM2.]	9.0						
upper_euphotic_70m_10825_0								integrase [SAR116 cluster alpha proteobacterium HIMB100]	6.0					Phage integrase [SAR116 cluster alpha proteobacterium HIMB100]	7.0						
upper_euphotic_70m_10825_1								 [alpha proteobacterium SCGC AAA536-G10]	4.0					Phage integrase [SAR116 cluster alpha proteobacterium HIMB100]	7.0						
upper_euphotic_70m_10824_1					parE http://www.ncbi.nlm.nih.gov/protein/240139869 DNA topoisomerase IV, subunit B Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 2170028, 8227000, 9426128 Product type e enzyme	25.0		DNA topoisomerase IV subunit B [Oceanibaculum indicum]	7.0		COG0187 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), B subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	23.0		Topoisomerase IV subunit B (EC 5.99.1.-) [Acidiphilium sp. PM]	9.0				5.99.1.3	 K02470 DNA gyrase subunit B [EC:5.99.1.3]	16.0
upper_euphotic_70m_10823_0					BPSS2032 http://www.ncbi.nlm.nih.gov/protein/53723050 acyl-CoA dehydrogenase Similar to Pseudomonas aeruginosa probable dehydrogenase Pa2889 SWALL:Q9HZV8 (EMBL:AE004715) (386 aa) fasta scores: E(): 1e-104, 65.87% id 381 aa, Rattus norvegicus dehydrogenase, long-chain specific, mitochondrial precursor AcaDL (SWALL:P15650) (430 3.2e-43, 35.88% 379 aa	36.0		putative citronellyl-CoA dehydrogenase involved catabolism citronellol [Pseudomonas sp. M1]	9.0		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Pseudomonas aeruginosa (Pae)	13.0		Citronellyl-CoA dehydrogenase [Bradyrhizobium japonicum USDA 6]	6.0					similar to acyl-CoA dehydrogenase-like K11731 citronellyl-CoA dehydrogenase [EC:1.3.99.-]	8.0
upper_euphotic_70m_1710_0		choline dehydrogenase-like flavoprotein [Mesorhizobium australicum WSM2073] (AA:3)	7.0	1.1.99.1	RL1828 http://www.ncbi.nlm.nih.gov/protein/116251594 putative N-terminal membrane-anchored dehydrogenase similarity:fasta (EMBL:AF009415) Staphylococcus xylosus. betA Choline dehydrogenase (EC 1.1.99.1) (CHD) (CDH). length 560 id 27.476 313 aa overlap query 1-297 subject 1-298 (EMBL:SME591793) Rhizobium meliloti (Sinorhizobium meliloti). PUTATIVE DEHYDROGENASE TRANSMEMBRANE PROTEIN. 502 73.852 501 1-500 1-501	51.0		GMC family oxidoreductase [Rhizobium sp. CCGE 510]	7.0		COG2303 # E Amino acid transport metabolism Function: Choline dehydrogenase related flavoproteins Organism: Mesorhizobium loti (Mlo)	16.0		Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site [Rhizobium sp. CCGE 510]	9.0					putative dehydrogenase transmembrane protein	3.0
